sureh,ayeh,matn,processed matn
15,74,پس آن شهر را زیر و رو کردیم و بر آنان سنگ‌هایی از گِلِ سخت باراندیم.,شهر کرد سنگ گل سخت باراند 
26,36,گفتند: «کار موسی و برادرش را به تأخیر انداز. و گروهی گردآورنده را به شهرها بفرست.,گفت کار موسی برادر تأخیر انداز گردآورنده شهر بفرست 
26,53,پس فرعون [آگاه شد و] گردآورندگان [سپاه] را به شهرها فرستاد.,فرعون آگاه گردآورندگان سپاه شهر فرستاد 
27,56,ولی پاسخ قومش جز این نبود که گفتند: «خاندان لوط را از شهرتان بیرون کنید؛ زیرا آنان مردمی هستند که پاکدامنی را می‌طلبند، [و با ما همصدا نیستند]!»,پاسخ قومش گفت خاندان لوط شهر کنید؛ مردمی پاکدامنی طلبید همصدا 
28,20,[در این هنگام] مردی از دورترین نقطه‌ی شهر [که مرکز استقرار فرعونیان بود،] شتابان آمد و گفت: «ای موسی! سران قوم در مورد کشتن تو به مشورت نشسته‌اند، پس [زود از شهر] بیرون برو، که من از خیرخواهان و دلسوزان توام.»,مردی دور نقطه شهر مرکز استقرار فرعون شتابان ای موسی سران قوم کشتن مشورت شست زود شهر برو خیرخواه دلسوزان توام 
28,21,پس [موسی] از آن [شهر] بیرون رفت، در حالی که نگران و ترسان بود. گفت: «پروردگارا! مرا از [دست] این گروه ستمگر نجات بده!»,موسی شهر نگران ترسان پروردگارا مرا دست گروه ستمگر نجات بده 
29,67,آیا ندیدند که ما [شهرشان مکه را] حرمی امن قرار دادیم [که در آن با آسایش و آرامش زندگی می‌کنند]؟ و حال آن که [بیرون از شهر مکه،] مردم از اطرافشان ربوده می‌شوند. پس آیا [با داشتن این نعمت، باز] به باطل ایمان می‌آورند و به نعمت خداوند ناسپاسی می‌ورزند؟,دید شهر مکه حرمی امن قرار داد آسایش آرامش زندگی می‌کنند؟ آن‌که شهر مکه مردم اطراف ربوده نعمت باطل ایمان آورد نعمت خداوند ناسپاسی می‌ورزند؟ 
33,60,اگر منافقان و کسانی که در دل‌هایشان بیماری است و آنان که در مدینه شایعه‌پراکنی می‌کنند، [از کارشان] دست برندارند، مسلّماً تو را بر ضّد آنان می‌شورانیم. [تا تبعیدشان کنی.] آن‌گاه جز مدّت کوتاهی نمی‌توانند در کنار تو در این شهر بمانند.,منافق دل بیماری مدینه شایعه‌پراکنی کارشان دست برندارند مسلما ضد می‌شورانیم تبعید کرد آن‌گاه کوتاهی توانست شهر ماند 
36,20,و [در این میان] از دورترین جای شهر، مردی شتابان آمد و گفت: «ای قوم من! از این فرستادگان پیروی کنید!,دور شهر مردی شتابان ای قوم فرستادگان پیروی 
37,88,پس [چون مردم برای برپایی مراسم عید، خواستند از شهر بیرون بروند، ابراهیم] نگاه خاصّی به ستارگان انداخت.,مردم برپایی مراسم عید خواست شهر رفت ابراهیم نگاه خاصی ستارگان انداخت 
37,137,و شما [اهل مکّه در مسیر سفرهایتان به شام] از کنار [ویرانه‌های شهر] آنان می‌گذرید، صبحگاه،,اهل مکه مسیر سفر شام ویرانه شهر گدشت صبحگاه 
43,23,و بدین‌گونه، ما پیش از تو در هر شهر و دیاری هشداردهنده‌ای فرستادیم، ثروتمندان مغرور آن گفتند: «ما پدرانمان را بر آیینی یافتیم، و از پیِ آنان می‌رویم.»,بدین‌گونه شهر دیار هشداردهنده فرستاد ثروتمند مغرور گفت پدران آیینی یافت رست 
47,13,و چه بسیار شهرها که [مردمانش] از شهری که تو را [از آن] بیرون کردند، نیرومندتر بودند. ما آنان را نابود کردیم و آنان هیچ یاوری نداشتند.,شهر مردمان شهری نیرومند نابود کرد یاوری داشت 
50,36,و پیش از اینان چه بسیار نسل‌هایی را نابود کردیم که نیرومندتر از ایشان بودند و [با قدرت خود و کشورگشایی،] به شهرها نفوذ کردند. آیا [برای آنان] راه گریزی بود؟,اینان نسل نابود کرد نیرومند قدرت کشورگشایی شهر نفوذ گریخت بود؟ 
53,53,و شهرها [ی قوم لوط] را زیر و رو کرد و فروریخت.,شهر  قوم لوط فروریخت 
53,54,پس آن شهرها را چنان که باید، پوشیده داشت.,شهر چنان‌که پوشیده 
89,7,[ساکنان شهر] ارم، که دارای قصرهای بلند و بناهای ستون‌دار بود.,ساکن شهر ارم قصر بلند بنا ستون‌دار 
89,8,[بناهایی] که مانندش در دیگر شهرها ساخته نشده بود.,بنا مانند شهر ساخته نشده 
89,11,آنها که در شهرها طغیان کردند.,شهر طغیان 
90,1,به این شهر [مکه] سوگند می‌خورم.,شهر مکه سوگند خورد 
90,2,در حالی که تو در این شهر ساکن هستی.,شهر ساکن هستی 
95,3,سوگند به [مکه] این شهر امن!,سوگند مکه شهر امن 
