sureh,ayeh,matn,processed matn
10,50,بگو: «آیا اندیشیده‌اید، اگر عذاب خداوند شب یا روز به سراغ شما آید [چه می‌کنید؟]» گناهکاران چه چیزی را از او به شتاب می‌خواهند؟,بگو اندیشید عذاب خداوند شب روز سراغ آمد می‌کنید؟ گناهکار شتاب می‌خواهند؟ 
10,67,اوست کسی که شب را برای شما قرار داد تا در آن آرامش یابید و روز را روشنی‌بخش گردانید [تا به کار بپردازید]. یقیناً در این [نظام حکیمانه و هدفدار،] نشانه‌هایی برای گروهی است که می‌شنوند.,اوست شب قرار آرامش یابید روز روشنی‌بخش گرداند کار پرداخت یقینا نظام حکیمانه هدفدار نشانه شنفت 
12,16,و شب هنگام، گریان نزد پدرشان آمدند.,شب‌هنگام گریان نزد پدر آمد 
13,10,[برای او] یکسان است که کسی از شما سخن را سرّی بگوید و کسی آن را آشکارا. و کسی که خود را به شب مخفی کند و کسی که در روز آشکارا حرکت نماید.,یکسان سخن سری گفت آشکارا شب مخفی روز آشکارا حرکت نمود 
14,33,و خورشید و ماه را که پیوسته در حرکتند، برای شما رام نمود و نیز شب و روز را برای شما مسخَّر کرد.,خورشید ماه پیوسته حرکتند رام نمود شب روز مسخر 
15,65,پس خاندانت را پاسی از شب [گذشته] حرکت بده و خودت از پشت سرشان برو و هیچ‌یک از شما [به پشت سرش] توجّه نکند. به آنجا که مأمور شده‌اید، بروید.»,خاندان پاسی شب گذشته حرکت بده خودت سرشان برو هیچ‌یک سرش توجه کرد مأمور شد رست 
16,6,و برای شما در چهارپایان [شب هنگام] که از چراگاه برمی‌گردانید و [بامدادان] که به چراگاه می‌فرستید، شکوه و جلوه‌ای است.,چهارپایان شب‌هنگام چراگاه برمی‌گردانید بامدادان چراگاه فرستاد شکوه جلوه 
16,12,و خداوند شب و روز، و خورشید و ماه را در خدمت و بهره‌دهی شما قرار داد. و ستارگان به فرمان او تسخیر شده‌اند؛ البته در این امر برای گروهی که تعقل می‌کنند، نشانه‌هایی [از عظمت و قدرت] اوست.,خداوند شب روز خورشید ماه خدمت بهره‌دهی قرار ستارگان فرمان تسخیر شده‌اند؛ تعقل نشانه عظمت قدرت اوست 
17,12,و ما شب و روز را دو نشانه قرار دادیم، پس [ماه،] نشانه‌ی شب را زدودیم و [خورشید،] نشانه‌ی روز را روشنگر ساختیم تا فضل و روزی از پروردگارتان بجویید، و تا شمار سال‌ها و حساب را بدانید. و ما هر چیز را به روشنی بیان كردیم.,شب روز نشانه قرار داد ماه نشانه شب زدود خورشید نشانه روز روشنگر ساخت فضل روزید پروردگار جست سال‌ها حساب دانست روشنی کرد 
17,79,و پاسی از شب را بیدار باش و تهجّد و عبادت كن. و این وظیفه‌ای افزون برای توست. باشد كه پروردگارت تو را به مقامی درخور ستایش و پسندیده برانگیزد.,پاسی شب بیدار باش تهجد عبادت کن وظیفه‌ای افزون توس پروردگار مقامی درخور ستایش پسندیده برانگیزد 
20,130,پس [ای پیامبر!] بر آنچه می‌گویند، شکیبا باش و پیش از طلوع آفتاب و قبل از غروب آن، با ستایش پروردگارت [او را] تسبیح کن و [نیز] برخی از ساعات شب و حوالی روز را به نیایش بپرداز، باشد که خشنود شوی.,پس پیامبر شکیبا باش طلوع آفتاب غروب ستایش پروردگار تسبیح کن ساعات شب حوالی روز نیایش بپرداز خشنود شد 
21,33,و او کسی است که شب و روز و خورشید و ماه را آفرید. هر یک [از آنها] در مداری [معین]، شناور [و در حرکت] است.,شب روز خورشید ماه آفرید مداری معین شناور حرکت 
22,61,این [وعده‌ی نصرت الهی] به خاطر آن است که خداوند [بر هر چیزی تواناست. اوست که] شب را در روز و روز را در شب فرومی‌برد. البتّه خداوند شنوا و بیناست.,وعده نصرت الهی خاطر خداوند تواناست اوست شب روز روز شب فرومی‌برد خداوند شنوا بیناس 
23,67,درحالی که نسبت به آن تکبّر می‌ورزیدید، و در شب‌نشینی [خود درباره‌ی آن‌] هَذیان می‌گفتید.,درحالی‌که تکبر ورزید شب‌نشینی درباره هذیان گفت 
24,44,خداوند، شب و روز را جا به جا می‌کند. همانا در این [قدرت‌نمایی] برای اهل بصیرت، عبرتی است.,خداوند شب روز همانا قدرت‌نمایی اهل بصیرت عبرت 
25,47,و او کسی است که شب را برای شما، پوشش، و خواب را، آرام‌بخش گردانید. و روز را زمان برخاستن [و تلاش] شما قرار داد.,شب پوشش خواب آرام‌بخش گرداند روز زمان برخاستن تلاش قرار 
25,62,و اوست که شب و روز را برای هر کس که بخواهد عبرت گیرد، یا بخواهد سپاسگزاری نماید، جانشین یکدیگر قرار داد.,اوست شب روز کس خواست عبرت خواست سپاسگزاری نمود جانشین قرار 
25,64,و آنان برای پروردگارشان، در حال سجده و قیام، شب‌زنده‌داری می‌کنند.,پروردگار سجده قیام شب‌زنده‌داری 
27,86,آیا ندیدند که ما شب را قرار دادیم، تا در آن آرام گیرند، و روز را روشنی‌بخش ساختیم؟ حتماً در این امر، برای کسانی که ایمان دارند، عبرت‌هایی است.,دید شب قرار داد آرام گرفت روز روشنی‌بخش ساختیم؟ حتما ایمان عبرت 
28,71,بگو: «آیا اندیشیده‌اید که اگر خدا شب را تا روز رستاخیز بر شما پایدار بدارد، کدام معبودی جز اللّه برای شما روشنی خواهد آورد؟ پس آیا نمی‌شنوید؟»,بگو اندیشید خدا شب روز رستاخیز پایدار داشت معبود الله روشنی خواست آورد؟ نمی‌شنوید؟ 
28,73,و از رحمت اوست که برای شما شب و روز را قرار داد تا در آن آرامش یابید و از فضل او [روزی خود را] بجویید، و باشد که شکر گزارید.,رحمت اوست شب روز قرار آرامش یابید فضل روزید جست شکر گزارد 
30,23,و از نشانه‌های او، خوابیدن شما، و تلاش شما در کسب فضل پروردگار، در شب و روز است. همانا در این امر، برای گروهی که [حقایق را] می‌شنوند، نشانه‌هایی است.,نشانه خوابیدن تلاش کسب فضل پروردگار شب روز همانا حقایق شنفت نشانه 
31,29,آیا ندیدی که خداوند، پیوسته شب را در روز و روز را در شب داخل می‌کند و خورشید و ماه را تسخیر کرده که هر یک تا زمان معینی در حرکتند؟ خداوند به آنچه می‌کنید، آگاه است.,دید خداوند پیوسته شب روز روز شب داخل خورشید ماه تسخیر زمان معینی حرکتند؟ خداوند کرد آگاه 
35,13,شب را در روز فرومی‌برد و روز را در شب. و خورشید و ماه را رام و مسخّر نمود، هر یک از آنها برای مدّتی معین در حرکتند. این است خداوند پروردگارتان! فرمانروایی، ویژه‌ی اوست. و کسانی که به جای او می‌خوانید، مالک پوست هسته‌ی خرمایی [هم] نیستند.,شب روز فرومی‌برد روز شب خورشید ماه رام مسخر نمود مدتی معین حرکتند خداوند پروردگار فرمانروایی ویژه اوست خواند مالک پوست هسته خرمایی 
36,37,و نشانه‌ای [دیگر] برای آنان شب است، که ما روز را [مانند پوست] از آن برمی‌کنیم، پس در تاریکی فرومی‌روند.,نشانه شب روز پوست برمی‌کنیم تاریکی فرومی‌روند 
36,40,نه خورشید را سزاست که به ماه رسد، و نه شب را سزد که بر روز پیشی گیرد. هر کدام در سپهر و مدار معینی شناورند.,خورشید سزاست ماه رسید شب سزد روز پیشی سپهر مدار معینی شناورند 
39,5,او آسمان‌ها و زمین را به حقّ آفرید. شب را بر روز و روز را بر شب درمی‌پیچد. و خورشید و ماه را رام ساخت. هر یک تا مدّتی معین در حرکتند. بدانید که او شکست‌ناپذیر و بسیار آمرزنده است.,آسمان زمین حق آفرید شب روز روز شب درمی‌پیچد خورشید ماه رام ساخت مدتی معین حرکتند دانست شکست‌ناپذیر آمرزنده 
40,61,خداوند کسی است که شب را برای شما قرار داد تا در آن آرام گیرید، و روز را [برای کار و تلاش] روشنی‌بخش ساخت. خداوند نسبت به مردم لطفِ بسیار دارد؛ ولی بیشتر مردم شکرگزاری نمی‌کنند.,خداوند شب قرار آرام گرفت روز کار تلاش روشنی‌بخش ساخت خداوند مردم لطف دارد؛ مردم شکرگزاری کرد 
41,37,و از نشانه‌های [قدرت] او، شب و روز، و خورشید و ماه است. نه برای خورشید سجده کنید و نه برای ماه؛ [بلکه] برای خداوندی که آنها را آفریده، سجده کنید، اگر تنها او را می‌پرستید.,نشانه قدرت شب روز خورشید ماه خورشید سجده ماه؛ خداوندی آفریده سجده پرستید 
41,38,و اگر [گروهی از مردم از عبادت خداوند] تکبّر ورزیدند، پس کسانی [از فرشتگان و مقرّبان] که نزد پروردگارت هستند، شب و روز برای او تسبیح می‌گویند، و خسته نمی‌شوند.,مردم عبادت خداوند تکبر ورزید فرشتگ مقرب نزد پروردگار شب روز تسبیح خسته شد 
44,4,در آن [شب مبارک]، هر امر استواری [طبق حکمت الهی] تفصیل و تبیین می‌شود.,شب مبارک استواری حکمت الهی تفصیل تبیین 
45,5,و شب و روز که در پی یکدیگر می‌آیند و آنچه از روزی که خداوند از آسمان فروفرستاده و زمین را با آن پس از پژمردگی‌اش، سبز و زنده نموده است و گردش بادها، برای کسانی که می‌اندیشند، نشانه‌هایی است.,شب روز آمد روزید خداوند آسمان فروفرستاده زمین پژمردگی سبز زنده نموده گردش باد اندیشید نشانه 
50,40,و پاره‌ای از شب را به تسبیح او بپرداز و پس از سجده‌ها [نیز خدا را تسبیح گوی].,پاره‌ای شب تسبیح بپرداز سجده خدا تسبیح‌گوی 
51,17,اندکی از شب را می‌خوابیدند.,اندکی شب خوابید 
52,49,و پاسی از شب و [بامداد،] به هنگام ناپدید شدن ستارگان، خدا را تسبیح گوی!,پاسی شب بامداد ناپدید ستارگان خدا تسبیح‌گوی 
57,6,از شب می‌کاهد و به روز می‌افزاید و از روز می‌کاهد و به شب می‌افزاید و او به [انگیزه‌ها و] راز دل‌ها داناست.,شب کاست به‌روز افزود روز کاست شب افزود انگیزه راز دل داناست 
69,7,خدا هفت شب و هشت روزِ پی‌درپی، آن را بر آنان مسلّط کرد. پس [اگر آنجا بودی،] می‌دیدی که در آن ایام، آن قوم از پا افتاده، گویا تنه‌های نخل توخالی هستند.,خدا هفت شب هشت روز پی‌درپی مسلط بود دید ایام قوم پا افتاده گویا تنه نخل توخالی 
71,5,[نوح] گفت: «پروردگارا! من قوم خود را شب و روز دعوت کردم.,نوح پروردگارا قوم شب روز دعوت 
73,2,شب را [به نماز] برخیز! مگر اندکی [برای استراحت].,شب نماز برخیز مگر اندکی استراحت 
74,33,به شب سوگند، آن‌گاه که پشت می‌کند،,شب سوگند آن‌گاه 
75,9,و خورشید و ماه جمع شوند،,خورشید ماه 
76,26,و بخشی از شب را برای او سجده کن! و در بلندای شب به تسبیح او بپرداز!,شب سجده کن بلندا شب تسبیح بپرداز 
78,10,و شب را پوششی ساختیم.,شب پوشش ساخت 
79,29,شبش را تیره و روزش را روشن گرداند.,شب تیره روز روشن گرداند 
81,17,و سوگند به شب، آن‌گاه که برود،,سوگند شب آن‌گاه رفت 
84,17,و سوگند به شب و آنچه [زیر پرده‌ی سیاه خود] جمع می‌کند،,سوگند شب پرده سیاه 
89,2,سوگند به شب‌های ده‌گانه!,سوگند شب ده‌گانه 
89,4,به شب سوگند آن‌گاه که سپری شود!,شب سوگند آن‌گاه سپری 
91,4,سوگند به شب، آن‌گاه که زمین را بپوشاند.,سوگند شب آن‌گاه زمین پوشاند 
92,1,سوگند به شب، آن‌گاه که [زمین را] فروپوشاند،,سوگند شب آن‌گاه زمین فروپوشاند 
93,2,سوگند به شب، آن‌گاه که آرامش بخشد،,سوگند شب آن‌گاه آرامش بخشید 
97,1,ما آن [قرآن] را در شب قدر فروفرستادیم.,قرآن شب قدر فروفرستادیم 
97,3,شب قدر از هزار ماه بهتر است.,شب قدر هزار ماه 
97,4,در آن [شب]، فرشتگان و روح به اجازه‌ی پروردگارشان برای [تقدیر] هر کاری فرود می‌آیند.,شب فرشتگ روح اجازه پروردگار تقدیر کاشت فرود آمد 
97,5,[آن شب] تا دمیدن سپیده، [سراسر] سلام و رحمت است.,شب دمیدن سپیده سلام رحمت 
113,3,و از شرّ تاریکی شب، آن‌گاه که همه جا را فراگیرد.,شر تاریکی شب آن‌گاه همه‌جا فراگرفت 
