sureh,ayeh,matn,processed matn
6,39,و کسانی که آیات ما را تکذیب کردند، کر و لال‌هایی هستند درتاریکی‌ها. خداوند، هر که را بخواهد [و سزاوار باشد]، گمراهش کند و هر که را بخواهد [و شایسته بداند] بر راه راست قرارش می‌دهد. [39),آیات تکذیب کر لال درتاریکی‌ها خداوند خواست سزاوار گمراه خواست شایسته دانست راست قرار ۳۹) 
6,49,و کسانی که آیات ما را تکذیب کردند، عذاب الهی به خاطر فسق و گناهشان، دامن‌گیر آنان می‌شود.,آیات تکذیب عذاب الهی خاطر فسق گناه دامن‌گیر 
6,105,و بدین‌سان آیات را در شکل‌های گوناگون بیان می‌کنیم، [تا وسیله هدایت شود؛ ولی کافران ایمان نمی‌آورند] و می‌گویند: «تو درس خوانده‌ای!» ما برای کسانی بیان می‌کنیم که اهل فهم و علم باشند.,بدین‌سان آیات شکل گوناگون وسیله هدایت شود؛ کافر ایمان آورد درس خواند اهل فهم علم 
6,118,پس اگر به آیات الهی ایمان دارید، [تنها از] آنچه نام خداوند بر آن برده شد، بخورید.,آیات الهی ایمان داشت نام خداوند برده خورد 
6,157,یا نگویید: «اگر کتاب آسمانی بر ما نازل می‌شد، از آنها هدایت‌یافته‌تر بودیم.» اینک آیات و دلایل روشن از جانب پروردگارتان برای شما آمد و همچنین هدایت و رحمت او. با این حال چه کسی ستمکارتر از آنهایی است که آیات خدا را تکذیب کردند و از آن روی‌گردانیدند؟ به زودی کسانی را که از آیات ما روی‌گردانیدند، به خاطر همین روی‌گردانی بی‌دلیلشان مجازات شدید خواهیم کرد.,گفت کتاب آسمانی نازل هدایت‌یافته‌تر بود اینک آیات دلایل روشن جانب پروردگار هدایت رحمت ستمکار آنهایی آیات خدا تکذیب روی‌گردانیدند؟ زودی آیات روی‌گردانیدند خاطر روی‌گردانی بی‌دلیل مجازات شدید خواست 
7,36,و آنها که آیات ما را تکذیب کنند و در برابر آن تکبر ورزند، اهل دوزخند؛ جاودانه در آن خواهند ماند.,آیات تکذیب تکبر ورزید اهل دوزخند؛ جاودانه خواست ماند 
7,64,اما سرانجام او را تکذیب کردند، و ما، او و کسانی را که با وی در کشتی بودند، رهایی بخشیدیم، و آنها که آیات ما را تکذیب کردند، غرق نمودیم. چه این که آنها جمعیتی کوردل بودند.,سرانجام تکذیب کشتی رهایی بخشید آیات تکذیب غرق نمود این‌که جمعیتی کوردل 
7,72,سرانجام او و کسانی را که با او بودند، به رحمت خود نجات بخشیدیم، و ریشه کسانی که آیات ما را تکذیب کردند و ایمان نیاوردند، قطع کردیم.,سرانجام رحمت نجات بخشید ریشه آیات تکذیب ایمان نیاوردند قطع کرد 
7,103,سپس به دنبال آنها، موسی را با آیات خویش به سوی فرعون و اطرافیان او فرستادیم. اما آنها [با نپذیرفتنِ این آیات] بر آن ظلم کردند. ببین عاقبت مفسدان به کجا کشید؟,دنبال موسی آیات فرعون اطرافیان فرستاد نپذیرفتن آیات ظلم دید عاقبت مفسد کجا کشید؟ 
7,146,به زودی کسانی را که در زمین به ناحق تکبر می‌ورزند، از ایمان به آیات خود منصرف می‌سازیم؛ [به طوری که] اگر هر آیه و نشانه‌ای را ببینند، به آن ایمان نمی‌آورند. و اگر راه هدایت را ببینند، آن را راه خود انتخاب نمی‌کنند. و اگر طریق گمراهی را ببینند، راه خود انتخاب می‌کنند. [همه اینها] به خاطر آن است که آیات ما را تکذیب کردند و از آن غافل بودند.,زودی زمین ناحق تکبر ورزید ایمان آیات منصرف می‌سازیم؛ طوری آیه نشانه دید ایمان آورد هدایت دید انتخاب کرد طریق گمراهی دید انتخاب اینها خاطر آیات تکذیب غافل 
7,147,و کسانی که آیات ما و لقاء رستاخیز را تکذیب [و انکار] کنند، اعمالشان نابود می‌گردد. آیا جز آنچه را عمل کرده‌اند، پاداش داده می‌شوند؟,آیات لقاء رستاخیز تکذیب انکار اعمال نابود گشت عمل کرد پاداش می‌شوند؟ 
7,174,و ما این‌گونه آیات خویش را روشن بیان می‌کنیم، و شاید آنان [به سوی خداوند و فطرت پاک توحیدی] بازگردند.,این‌گونه آیات روشن‌بیان خداوند فطرت پاک توحیدی بازگشت 
7,175,و بر آنان، داستانِ آن کس را بخوان که آیات خود را به او داده بودیم، پس او [ناسپاسانه] خود را از آن آیات، جدا ساخت، پس شیطان او را در پی خویش کشید تا از گمراهان شد.,داستان کس بخوان آیات بود ناسپاسانه آیات جدا ساخت شیطان کشت گمراه 
7,176,و اگر می‌خواستیم، او را به وسیله‌ی آیات بالا می‌بردیم؛ ولی او به زمین چسبید و از هوس خود پیروی کرد. پس مَثَل او مَثَل سگ است، که اگر به آن حمله کنی، دهان باز کرده و پارس می‌کند و زبان بیرون می‌آورد، و اگر او را واگذاری، باز چنین می‌کند. این، مَثَل کسانی است که آیات ما را تکذیب کردند. پس این داستان را [برایشان] باز گو! باشد که بیندیشند.,خواست وسیله آیات می‌بردیم؛ زمین چسبید هوس پیروی سگ حمله کرد دهان پارس زبان آورد واگذاری آیات تکذیب داستان برایشان گو بیندیشند 
7,177,چه بد مَثَلی دارند کسانی که آیات ما را تکذیب کردند. و آنان تنها به خودشان ستم می‌کردند.,بد مثلی آیات تکذیب خودشان ستم 
7,182,و کسانی که آیات ما را تکذیب کردند، به تدریج، آنان را از جایی که ندانند، گرفتار خواهیم کرد.,آیات تکذیب تدریج دانست گرفتار خواست 
10,95,و هرگز از کسانی که آیات الهی را تکذیب کردند، مباش که از زیانکاران خواهی بود.,هرگز آیات الهی تکذیب مبا زیانکار خواست 
15,81,و ما آیات خود را به آنان ارائه دادیم، ولی آنها از آیات ما روی‌گردان شدند.,آیات ارائه داد آیات روی‌گردان 
18,57,و کیست ستمکارتر از کسی که آیات پروردگارش را به او یادآور شوند، ولی او از آنها روی گرداند و [گناهان و] دستاورد پیشینه‌ی خویش را فراموش کند؟! البتّه ما بر دل‌هایشان پرده‌هایی نهادیم تا آیات قرآن را نفهمند و در گوش‌هایشان سنگینی قرار دادیم که اگر به سوی هدایتشان فراخوانی، هرگز به راه نخواهند آمد.,کیست ستمکار آیات پروردگار یادآور گرداند گناه دستاورد پیشینه فراموش کند؟ دل پرده نهاد آیات قرآن فهمید گوش سنگینی قرار داد هدایت فراخوانی هرگز خواست 
20,48,به ما وحی گردیده که عذاب بر کسی است که [آیات الهی را] تکذیب کند و سرپیچی نماید.»,وحی گردیده عذاب آیات الهی تکذیب سرپیچی نمود 
22,51,و کسانی که در [انکار و ردّ] آیات ما تلاش کردند و چنین پنداشتند که می‌توانند ما را عاجز کنند، آنان اهل دوزخند.,انکار رد آیات تلاش پنداشت عاجز اهل دوزخند 
22,72,و هنگامی که آیات روشن ما بر آنان خوانده می‌شود، در چهره‌ی کسانی که کفر ورزیدند، [نشانه‌های] انکار را می‌شناسی، [به‌گونه‌ای که] نزدیک است به کسانی که آیات ما را بر آنان می‌خوانند، حمله کنند. [به آنان] بگو: «آیا شما را به چیزی بدتر از این خبر دهم؟ آتشی که خداوند به کافران وعده داده است. و چه بد سرانجامی است!»,هنگامی‌که آیات روشن خوانده چهره کفر ورزید نشانه انکار شناخت به‌گونه‌ای آیات خواند حمله بگو بدتر خبر دهم؟ آتشی خداوند کافر وعده بد سرانجامی 
23,58,و آنان که به آیات پروردگارشان ایمان دارند،,آیات پروردگار ایمان 
23,66,آیات من پیوسته بر شما تلاوت می‌شد؛ ولی شما روی‌گردانده، به عقب بازمی‌گشتید.,آیات پیوسته تلاوت می‌شد؛ روی‌گردانده عقب بازمی‌گشتید 
24,18,خداوند برای شما آیات خود را بیان می‌کند. و او دانا و حکیم است.,خداوند آیات دانا حکیم 
25,36,پس به آن دو گفتیم: «به سوی قومی که آیات ما را تکذیب کردند، بروید.» آن‌گاه آنان را [به‌ خاطر عِنادشان] به سختی قلع و قمع کردیم.,گفت قومی آیات تکذیب رست آن‌گاه خاطر عناد سختی قلع قمع کرد 
25,73,و آنان کسانی هستند که چون آیات پروردگارشان به آنان گوشزد شود، کر و کور، [چشم و گوش بسته،] به سجده نمی‌افتند. [بلکه عمل آنان آگاهانه است].,آیات پروردگار گوشزد کر کور چشم گوش بسته سجده افتاد عمل آگاهانه 
27,13,پس چون آیات و معجزات روشنگر ما به سویشان آمد، گفتند: «این جادویی است آشکار!»,آیات معجزات روشنگر سو گفت جادویی آشکار 
27,84,چون گرد آیند، [خداوند] می‌فرماید: «آیا آیات مرا دروغ انگاشتید، و حال آن که به آنها احاطه‌ی علمی نداشتید. آیا شما [در طول زندگی، جز تکذیب] چه می‌کردید؟»,گرد آمد خداوند فرمود آیات مرا دروغ انگاشت آن‌که احاطه علمی داشت زندگی تکذیب می‌کردید؟ 
29,49,بلکه آن [قرآن] آیاتی است روشن که در سینه‌های کسانی که به آنان معرفت داده شده، جای دارد. و فقط ستمگران، آیات ما را انکار می‌کنند.,قرآن آیات روشن سینه معرفت داده‌شده ستمگر آیات انکار 
32,15,تنها کسانی به آیات ما ایمان دارند که هرگاه این آیات به آنان یادآوری شود، به سجده می‌افتند و با ستایش پروردگارشان تسبیح می‌گویند، و آنان تکبّر نمی‌ورزند.,آیات ایمان هرگاه آیات یادآوری سجده افتاد ستایش پروردگار تسبیح تکبر ورزید 
32,22,و کیست ستمکارتر از کسی که آیات پروردگارش را به او یادآوری کنند، ولی از آنها روی گرداند؟ البتّه ما از تبهکاران انتقام می‌گیریم.,کیست ستمکار آیات پروردگار یادآوری گرداند؟ تبهکار انتقام گرفت 
34,5,و کسانی که در [انکار و محو] آیات ما تلاش کردند که ما را درمانده کنند، آنانند که عذابی [سخت] از کیفری دردناک خواهند داشت.,انکار محو آیات تلاش درمانده آنانند عذاب سخت کیفری دردناک خواست 
34,38,و کسانی که در [ابطال‌] آیات ما می‌کوشند تا [ما را به خیال خود] درمانده کنند، آنانند که در عذاب احضار می‌شوند.,ابطال آیات کوشید خیال درمانده آنانند عذاب احضار 
39,59,آری! آیات من به سراغ تو آمد، امّا آنها را تکذیب کردی و تکبّر ورزیدی و از کافران بودی.,آری آیات سراغ تکذیب کردی تکبر ورزید کافر بود 
40,63,این گونه، کسانی که آیات خدا را انکار می‌کردند، به بیراهه کشیده می‌شوند.,این‌گونه آیات خدا انکار بیراهه کشیده 
40,69,آیا کسانی را که در آیات خداوند، مجادله و ستیز می‌کنند ندیدی که چگونه [از راه حقّ] منصرف می‌شوند؟,آیات خداوند مجادله ستیز دید حق منصرف می‌شوند؟ 
42,35,و کسانی که در آیات ما مجادله می‌کنند، بدانند که راه گریزی ندارند.,آیات مجادله دانست گریخت 
45,6,این‌ها آیات الهی است که ما آنها را به حقّ بر تو تلاوت می‌کنیم، [اگر اینها را نپذیرند،] پس به کدام سخن بعد از [سخن] خدا و آیات او، ایمان می‌آورند؟,این آیات الهی حق تلاوت اینها پذیرفت سخن سخن خدا آیات ایمان می‌آورند؟ 
45,31,و امّا کسانی که کافر شدند، [به آنان می‌گوییم:] مگر آیات من بر شما خوانده نشد؟ پس استکبار ورزیدید و گروهی گنهکار بودید.,کافر گفت مگر آیات خوانده نشد؟ استکبار ورزید گنهکار بود 
46,7,و هرگاه آیات روشنگر ما بر آنان خوانده شود، کسانی که کافر شدند، درباره‌ی حقّی که برایشان آمده، می‌گویند: «این جادویی آشکار است!»,هرگاه آیات روشنگر خوانده کافر درباره حقی برایشان جادویی آشکار 
52,12,آنان که در باطل فرو رفته‌اند و به یاوه‌سرایی [درباره‌ی آیات الهی] سرگرمند.,باطل فرو رفت یاوه‌سرایی درباره آیات الهی سرگرمند 
57,19,و کسانی که به خدا و پیامبرانش ایمان آورده‌اند، آنانند همان راست‌پیشگان و گواهانِ [اعمال] نزد پروردگارشان. پاداش [کردار] و نور [ایمان]شان را دارند و کسانی که کفر ورزیدند و آیات ما را تکذیب کردند، آنان اهل دوزخند.,خدا پیامبرانش ایمان آورد آنانند راست‌پیشگان گواه اعمال نزد پروردگار پاداش کردار نور ایمان کفر ورزید آیات تکذیب اهل دوزخند 
64,10,و کسانی که کفر ورزیدند و آیات ما را تکذیب کردند، آنان اهل دوزخند. در آنجا جاودانه‌اند و چه بد سرانجامی است!,کفر ورزید آیات تکذیب اهل دوزخند جاودانه‌اند بد سرانجامی 
68,15,هرگاه آیات ما بر او تلاوت شود، می‌گوید: «[این،] افسانه‌های پیشینیان است!»,هرگاه آیات تلاوت افسانه پیشینیان 
73,19,این [آیات] پندی است. پس هر کس بخواهد، راهی به سوی پروردگارش پیش گیرد.,آیات پندی کس خواست راهی پروردگار 
76,29,این [آیات] پندی است. پس هر کس بخواهد، راهی به سوی پروردگارش [در پیش] گیرد.,آیات پندی کس خواست راهی پروردگار 
78,28,و آیات ما را به سختی تکذیب می‌کردند.,آیات سختی تکذیب 
83,13,هرگاه آیات ما بر او تلاوت شود، می‌گوید: «[اینها،] افسانه‌های پیشینیان است!»,هرگاه آیات تلاوت اینها افسانه پیشینیان 
