sureh,ayeh,matn,processed matn
20,127,و ما این‌گونه هر کس را که اسراف کند، و به آیات پروردگارش ایمان نیاورد، کیفر می‌دهیم و قطعاً عذاب آخرت سخت‌تر و پایدارتر است.,این‌گونه کس اسراف آیات پروردگار ایمان نیاورد کیفر داد قطعا عذاب آخرت سخت پایدار 
21,29,و هر که از آنها، [فرشتگان و انسان‌ها و جنّیان] بگوید: من به جای خداوند، معبود هستم!» پس کیفر او را دوزخ قرار می‌دهیم. ما این‌گونه ستمکاران را کیفر خواهیم داد.,فرشتگ انسان جنیان گفت خداوند معبود  کیفر دوزخ قرار داد این‌گونه ستمکار کیفر خواست 
24,8,و کیفر [زنا] از آن زن ساقط می‌شود، بدین‌گونه که [در مقام دفاع،] چهار بار به خدا قسم بخورد که آن مرد [در نسبتی که به او می‌دهد] از دروغگویان است.,کیفر زنا زن ساقط بدین‌گونه مقام دفاع خدا قسم خورد مرد نسبتی دروغگو 
24,11,کسانی که آن دروغِ بزرگ را [نسبت به یکی از همسران پیامبر به میان‌] آوردند، گروهی از خودِ شما بودند. آن را برای خود شر نپندارید، بلکه آن [در نهایت] به نفع شماست. [زیرا سبب رسوایی منافقان است.] هر کدام از آنان، به اندازه‌ی گناهی که مرتکب شده است، به کیفر می‌رسد. و برای کسی که بخش بزرگ گناه را بر عهده گرفته، عذابی بزرگ است.,دروغ همسر پیامبر آورد شر پندارید نهایت نفع شماست رسوایی منافق اندازه گناهی مرتکب کیفر گناه عذاب 
24,20,و اگر فضل و رحمت الهی بر شما نبود و این که خداوند رئوف و مهربان است [شما را سخت کیفر می‌داد].,فضل رحمت الهی این‌که خداوند رئوف مهربان سخت کیفر داد 
26,130,و هرگاه كسی را كیفر می‌دهید، همچون زورگویان كیفر می‌دهید؟,هرگاه کیفر داد زورگو کیفر می‌دهید؟ 
27,52,پس این خانه‌های آنهاست که به خاطر ظلمی که کردند، ویران و خالی شده است. و قطعاً در این [کیفر، عبرت و] نشانه‌ی روشنی است برای اهل علم و آگاهی.,خانه آنهاست خاطر ظلم ویران خالی‌شده قطعا کیفر عبرت نشانه روشنی اهل علم آگاهی 
29,4,آیا کسانی که کارهای بد می‌کنند، پنداشته‌اند که بر ما پیشی خواهند گرفت [و از کیفر ما خواهند گریخت]؟ چه بد داوری می‌کنند.,کارهای بد پنداشت پیشی خواست کیفر خواست گریخت؟ بد داوری 
29,22,و شما هرگز نمی‌توانید [خدا را] ناتوان سازید [و از کیفر او بگریزید]، نه در زمین و نه در آسمان. و برای شما جز خداوند، ولیّ و یاوری نیست.»,هرگز توانست خدا ناتوان ساخت کیفر گریخت زمین آسمان خداوند یاوری 
30,41,به خاطر کارهایی که مردم کرده‌اند، فساد در خشکی و دریا آشکار شده است، تا [خداوند] کیفر بعضی اعمالشان را به آنان بچشاند، شاید [به سوی حقّ] بازگردند.,خاطر کارهایی مردم کرد فساد خشکی دریا آشکار خداوند کیفر اعمال بچشاند حق بازگشت 
34,17,آن [کیفر] را به سزای آن که کافر شدند و ناسپاسی کردند، به آنان دادیم. و آیا جز ناسپاس را کیفر می‌دهیم؟,کیفر سزید آن‌که کافر ناسپاسی داد ناسپاس کیفر می‌دهیم؟ 
37,39,و جز آنچه کرده‌اید، کیفر نمی‌بینید.,کرد کیفر دید 
37,40,مگر بندگان خالص شده‌ی خدا [که از کیفر برکنارند].,مگر بندگان خالص شده خدا کیفر برکنارند 
40,22,این [قهر الهی] به خاطر آن بود که پیامبرانشان همراه با دلایل روشن به سراغ آنان می‌آمدند، ولی آنان کفر ورزیدند، پس خداوند آنان را [به قهر خود] گرفت. او نیرومند و سخت‌کیفر است.,قهر الهی خاطر پیامبرانشان همراه دلایل روشن سراغ آمد کفر ورزید خداوند قهر نیرومند سخت‌کیفر 
41,28,سزای دشمنان خدا همین است: آتش [دوزخ]، که در آن، سرایی جاودانه خواهند داشت. به کیفر آن که آیات ما را پیوسته انکار می‌کردند.,سزید دشمن خدا آتش دوزخ سرایید جاودانه خواست کیفر آن‌که آیات پیوسته انکار 
42,40,و کیفر هر کار بد مجازاتی است همانند آن [نه بیشتر]، پس هر که بگذرد و اصلاح کند، پاداش او بر [عهده‌ی‌] خداست. او ستمکاران را دوست ندارد.,کیفر کار بد مجازات همانند گدشت اصلاح پاداش عهده خداست ستمکار دوست 
42,44,و هر که را خدا [به کیفر کردارش] گمراه کند، پس بعد از آن، هیچ یاوری نخواهد داشت، و ستمگران را خواهی دید که چون عذاب الهی را ببینند، می‌گویند: «آیا راهی برای بازگشت [به دنیا] وجود دارد؟»,خدا کیفر کردار گمراه یاوری خواست ستمگر خواست دید عذاب الهی دید راهی بازگشت دنیا دارد؟ 
46,25,[آن باد] به فرمان پروردگارش همه چیز را در هم می‌کوبد.» پس چنان شدند که چیزی جز خانه‌هایشان دیده نمی‌شد. ما این گونه، تبهکاران را کیفر می‌دهیم.,باد فرمان پروردگار کفت چنان خانه دیده شد این‌گونه تبهکار کیفر داد 
47,10,پس آیا در زمین نگشتند، تا بنگرند سرانجام کسانی که پیش از آنان بودند، چگونه بود؟ خداوند آنان را نابود کرد و برای این کافران نیز همانند آن کیفرها خواهد بود.,زمین گشت نگریست سرانجام بود؟ خداوند نابود کافر همانند کیفر خواست 
56,86,پس اگر شما [در برابر کردارتان] کیفر‌شدنی نیستید،,کردار کیفر‌شدنی نیستید 
59,4,این کیفر به خاطر آن است که آنان با خدا و پیامبرش دشمنی کردند و هرکس با خدا دشمنی کند، پس [بداند که] خداوند سخت‌کیفر است.,کیفر خاطر خدا پیامبر دشمنی هرکس خدا دشمنی دانست خداوند سخت‌کیفر 
59,17,پس سرانجامشان این شد که هردو جاودانه در آتشند و این کیفر ستمگران است.,سرانجام هردو جاودانه آتشند کیفر ستمگر 
66,10,خداوند برای کسانی‌که کفر ورزیدند، زن نوح و زن لوط را مثال زده است که این دو، تحت سرپرستی دو بنده‌ی شایسته از بندگان ما بودند؛ ولی به آن دو خیانت کردند. پس در برابر [کیفر] خداوند برای آن دو زن، هیچ کاری از آن دو [پیامبر] ساخته نبود و به آنان گفته شد: «با [دیگر] واردشوندگان، به آتش [دوزخ] درآیید!»,خداوند کسانی‌که کفر ورزید زن نوح زن لوط مثال زده سرپرستی بنده شایسته بندگان بودند؛ خیانت کیفر خداوند زن کاشت پیامبر ساخته واردشوندگان آتش دوزخ درآیید 
83,36,که آیا کافران به کیفر کارهایشان، رسیده‌اند؟,کافر کیفر کار رسیده‌اند؟ 
