sureh,ayeh,matn,processed matn
22,15,هر کس گمان می‌کند که خداوند هرگز پیامبرش را در دنیا و آخرت یاری نمی‌کند، [و به این خاطر ناامید و خشمگین است‌] طنابی از سقف بیاویزد، سپس [رشته‌ی زندگی خود را] بِبُرَد، آن‌گاه بنگرد که آیا نیرنگش خشم او را فرومی‌نشاند؟!,کس گمان خداوند هرگز پیامبر دنیا آخرت یاری کرد خاطر ناامید خشمگین طنابی سقف بیاویزد رشته زندگی برد آن‌گاه نگریست نیرنگ خشم فرومی‌نشاند؟ 
23,37,جز این زندگی دنیا، [زندگی‌] دیگری نیست. [برخی] می‌میریم و [برخی دیگر] به دنیا می‌آییم. و ما [هرگز پس از مرگ] برانگیخته نخواهیم شد.,زندگی دنیا زندگی مرد دنیا آمد هرگز مرگ برانگیخته خواست 
24,14,و اگر فضل و رحمت الهی در دنیا و آخرت بر شما نبود، به سزای آن سخنان که می‌گفتید، قطعاً عذابی بزرگ به شما می‌رسید.,فضل رحمت الهی دنیا آخرت سزید سخنان گفت قطعا عذاب رسید 
24,23,کسانی که زنان پاکدامن باایمان را که [از شدّت ایمان از بی‌عفتی] بی‌خبرند، متّهم به فحشا کنند، در دنیا و آخرت از رحمت الهی دورند و برای آنان عذابی بزرگ است.,زنان پاکدامن باایمان شدت ایمان بی‌عفتی بی‌خبرند متهم فحشا دنیا آخرت رحمت الهی دورند عذاب 
28,60,و آنچه به شما داده شده، بهره‌ی زندگی [زودگذر] دنیا و زینت آن است. و آنچه نزد خداست، بهتر و پایدارتر است. پس آیا نمی‌اندیشید؟!,داده‌شده بهره زندگی زودگذر دنیا زینت نزد خداست پایدار نمی‌اندیشید؟ 
29,64,این زندگی دنیا، چیزی جز سرگرمی و بازیچه نیست. و اگر می‌دانستند، زندگی حقیقی، همان سرای آخرت است.,زندگی دنیا سرگرمی بازیچه دانست زندگی حقیقی سرود آخرت 
30,7,[مردم] فقط ظاهری از زندگی دنیا را می‌شناسند، و آنان از آخرت غافلند.,مردم ظاهری زندگی دنیا شناخت آخرت غافلند 
33,28,ای پیامبر! به همسرانت بگو: «اگر شما زندگی دنیا و زینت [و زیور] آن را می‌خواهید، بیایید تا شما را [با پرداخت مهریه‌هایتان] بهره‌مند سازم و به وجهی نیکو [بدون قهر و خشونت] رهایتان کنم.,ای پیامبر همسرانت بگو زندگی دنیا زینت زیور خواست بیایید پرداخت مهریه بهره‌مند ساخت وجهی نیکو قهر خشونت رهایتان 
33,57,کسانی که خدا و پیامبرش را می‌آزارند، خداوند در دنیا و آخرت آنان را لعنت می‌کند، و برای آنان عذاب خوارکننده‌ای آماده کرده است.,خدا پیامبر آزرد خداوند دنیا آخرت لعنت عذاب خوارکننده آماده 
39,26,پس خداوند در زندگی دنیا، خواری و رسوایی را به آنان چشاند. و قطعاً عذاب آخرت بزرگ‌تر است، اگر می‌دانستند.,خداوند زندگی دنیا خواری رسوایی چشاند قطعا عذاب آخرت بزرگ‌تر دانست 
40,39,ای قوم من! این زندگی دنیا، کالایی [ناچیز] است. و آخرت است که سرای پایدار است.,ای قوم زندگی دنیا کالا ناچیز آخرت سرود پایدار 
40,51,ما پیامبران خود، و کسانی را که ایمان آورده‌اند، هم در زندگی دنیا، و هم روزی که گواهان برمی‌خیزند، یاری می‌کنیم.,پیامبر ایمان آورد زندگی دنیا روزید گواه برمی‌خیزند یاری 
41,16,پس ما در روزهایی شوم، بادی سرد و توفنده و سمّی را بر آنان فرستادیم تا عذاب خواری و رسوایی را در همین دنیا به آنان بچشانیم. و قطعاً عذاب آخرت رسواکننده‌تر است. و آنان یاری نخواهند شد.,روز شوم بادی سرد توفنده سمید فرستاد عذاب خواری رسوایی دنیا بچشانیم قطعا عذاب آخرت رسواکننده یاری خواست 
41,31,ما [فرشتگان] در دنیا و آخرت دوستان شماییم. و برای شما [در بهشت] هر چه دلتان بخواهد، فراهم است. و در آنجا هر چه درخواست کنید، دارید.,فرشتگ دنیا آخرت دوستان شما بهشت دلتان خواست فراهم درخواست داشت 
42,20,آن که کشت آخرت را بخواهد، برای او در کشته‌اش می‌افزاییم. و آن که فقط کشت دنیا را بخواهد، اندکی از آن به او می‌دهیم، ولی در آخرت هیچ نصیبی ندارد.,آن‌که کشت آخرت خواست کشته می‌افزاییم آن‌که کشت دنیا خواست اندکی داد آخرت نصیبی 
53,25,پس آخرت و دنیا برای خداوند است.,آخرت دنیا خداوند 
53,29,پس، هر که از یاد ما روی گرداند و جز زندگی دنیا را خواستار نبود، از او روی بگردان.,یاد گرداند زندگی دنیا خواستار بگرد 
57,20,بدانید که زندگانی دنیا، چیزی جز بازی و سرگرمی و زینت‌طلبی و فخرفروشی در میان خود و افزون‌خواهی بر همدیگر در اموال و فرزندان نیست، همانند بارانی که گیاه [سرسبز حاصل از] آن، کشاورزان را به شگفتی وادارد، سپس پژمرده شود و آن را زرد بینی، سپس کاه و خاشاک شود و در آخرت، [برای گنهکاران] عذابی سخت و [برای فرمانبران] آمرزش و خشنودی از جانب خداوند است و زندگانی دنیا فقط کالای فریبنده است.,دانست زندگانی دنیا بازی سرگرمی زینت‌طلبی فخرفروشی افزون‌خواهی همدیگر اموال فرزندان همانند بارانی گیاه سرسبز حاصل کشاورزان شگفت وادارد پژمرده زرد بینی کاه خاشاک آخرت گنهکار عذاب سخت فرمانبر آمرزش خشنودی جانب خداوند زندگانی دنیا کالا فریبنده 
59,3,و اگر خداوند، فرمان ترک خانمان را بر آنان لازم و مقرّر نکرده بود، قطعاً در همین دنیا عذابشان می‌کرد و البتّه در آخرت، عذاب آتش دارند.,خداوند فرمان ترک خانمان مقرر نکرده قطعا دنیا عذاب آخرت عذاب آتش 
70,13,و بستگانش را که [در دنیا] به او پناه می‌دادند،,بستگان دنیا پناه داد 
74,53,هرگز! [این بهانه است!] بلکه آنان از آخرت نمی‌ترسند.,هرگز بهانه آخرت ترسید 
79,10,[آنان که در دنیا] می‌گویند: «آیا ما به زندگی نخستین بازگردانده می‌شویم،,دنیا زندگی بازگردانده شد 
79,25,آن‌گاه خداوند او را به کیفر دنیا و آخرت گرفتار کرد.,آن‌گاه خداوند کیفر دنیا آخرت گرفتار 
79,38,و زندگی دنیا را [بر زندگی جاودان] برگزیده باشد،,زندگی دنیا زندگی جاودان برگزیده 
84,13,او [در دنیا] در میان کسانش شادمان بود.,دنیا کسان شادمان 
84,19,که شما همواره از حالی به حال دیگر درآیید. [و مراحل زندگی را از دنیا تا قیامت خواهید پیمود.],درآیید مراحل زندگی دنیا قیامت خواست پیمود 
87,13,سپس در آنجا نه بمیرد و نه زندگی کند.,مرد زندگی 
87,16,[بلکه شما منکران لجوج] زندگی دنیا را ترجیح می‌دهید.,منکر لجوج زندگی دنیا ترجیح داد 
