sureh,ayeh,matn,processed matn
12,91,[برادران] گفتند: «به خدا سوگند که خداوند تو را بر ما برتری بخشیده است. و به راستی که ما خطاکار بوده‌ایم.»,برادر گفت خدا سوگند خداوند برتری بخشیده راستی خطاکار بود 
12,95,[برخی از خاندانش] گفتند: «به خدا سوگند که تو همچنان در اشتباه دیرینه‌ات هستی [و گمان می‌کنی که یوسف زنده است]!»,خاندان گفت خدا سوگند اشتباه دیرینه هستی گمان کرد یوسف زنده 
15,72,[ای پیامبر!] به جان تو سوگند! که آنان در مستی خود سرگردان بودند.,ای پیامبر جان سوگند مستی سرگردان 
15,92,پس به پروردگارت سوگند، ما از همه آنان بازخواست خواهیم کرد،,پروردگار سوگند بازخواست خواست 
16,92,و مانند آن زن [سبک مغز] نباشید که بافته‌ی خویش را پس از محکم بافتن، وامی‌تابید! [چنین نباشید] که سوگندهایتان را میان خود به بهانه‌ی این که گروهی ز گروهی دیگر از نظر نفرات و امکانات افزون‌ترند، مایه‌ی خیانت و فساد قرار دهید. جز این نیست که خداوند شما را با آن سوگندها، آزمایش می‌کند و حتماً آنچه را که در آن اختلاف می‌کردید، در قیامت برایتان روشن خواهد ساخت.,زن سبک‌مغز باشید بافته محکم بافتن وامی‌تابید باشید سوگند بهانه این‌که ز نفرات امکانات افزون‌ترند مایه خیانت فساد قرار داد خداوند سوگند آزمایش حتما اختلاف کرد قیامت برا روشن خواست ساخت 
19,68,پس به پروردگارت سوگند که ما همه‌ی آنها را [که منکر معاد شده‌اند،] با شیطان‌ها گرد می‌آوریم، سپس در حالی که به زانو درآمده‌اند، گرداگرد دوزخ حاضر خواهیم کرد.,پروردگار سوگند همه منکر معاد شد شیطان گرد آورد زانو درآمده‌اند گرداگرد دوزخ حاضر خواست 
21,57,و به خداوند سوگند پس از آن که پشت کردید و رفتید، نقشه‌ای برای بت‌هایتان خواهم کشید.»,خداوند سوگند آن‌که کرد رفت نقشه بت خواست کشت 
24,6,و کسانی که به همسران خود نسبت زنا می‌دهند، و جز خودشان شاهدی ندارند، هر یک از آنان برای اثبات ادّعای خود، باید چهار بار به خدا سوگند یاد کند که قطعاً [درباره‌ی همسرش] از راستگویان است.,همسر زنا خودشان شاهدی اثبات ادعای خدا سوگند یاد قطعا درباره همسر راستگویان 
24,53,و [منافقان] سخت‌ترینِ سوگندهایشان را به نام خدا خوردند، که اگر [برای جهاد] دستور بدهی، قطعاً از خانه خارج می‌شوند. [به آنان] بگو: «سوگند نخورید! اطاعتِ پسندیده [بهتر از گزافه‌گویی است]! البتّه خداوند به کارهایی که می‌کنید، آگاه است.»,منافق سخت سوگند نام خدا خورد جهاد دستور بدهی قطعا خانه خارج بگو سوگند خورد اطاعت پسندیده گزافه‌گویی خداوند کارهایی کرد آگاه 
26,44,پس [جادوگران] ریسمان‌ها و چوب‌دست‌های خود را افکندند و گفتند: «به عزّت فرعون سوگند، که قطعاً ما پیروزیم.»,جادوگر ریسمان چوب‌دست افکند گفت عزت فرعون سوگند قطعا پیروز 
26,97,«به خدا سوگند که ما در گمراهی آشکاری بودیم.,خدا سوگند گمراهی آشکاری بود 
30,55,و روزی که قیامت برپا شود، مجرمان سوگند یاد می‌کنند که ساعتی بیشتر درنگ نکرده‌اند. [آنان در دنیا نیز] این‌گونه [ناحقّ سوگند می‌خوردند و] به دروغ کشانده می‌شدند.,روزید قیامت برپا مجر سوگند یاد ساعتی درنگ کرد دنیا این‌گونه ناحق سوگند خورد دروغ کشانده شد 
36,2,سوگند به قرآن [محکم و] حکمت‌آموز،,سوگند قرآن محکم حکمت‌آموز 
37,1,سوگند به صف‌بستگان که صفی [باشکوه‌] بسته‌اند،,سوگند صف‌بستگان صفی باشکوه بست 
37,56,به او می‌گوید: «به خدا سوگند نزدیک بود که مرا به نابودی بکشانی.,خدا سوگند مرا نابودی کشاند 
38,1,صاد. سوگند به قرآن پندآموز [که تو از پیامبرانی]!,صاد سوگند قرآن پندآموز پیامبرانی 
38,44,[او سوگند یاد کرده بود که به خاطر تخلّف همسرش، او را تنبیه کند؛ امّا چون همسرش وفادار بود به او گفتیم:] «دسته‌ای از شاخه‌های نازک گیاه به دست خود بگیر و با آن بزن، [تا بدن همسرت آزرده نشود.] و سوگند را مشکن!» ما ایوب را صابر یافتیم. او بنده‌ی خوبی بود، زیرا بسیار به درگاه ما روی می‌آورد.,سوگند یاد خاطر تخلف همسر تنبیه کند؛ همسر وفادار گفت دسته شاخه نازک گیاه دست بگیر بزن بدن همسر آزرده شد سوگند مشکن ایوب صابر یافت بنده درگاه آورد 
38,82,[ابلیس] گفت: «به عزّتت سوگند که همه را گمراه خواهم کرد.,ابلیس عزت سوگند گمراه خواست 
38,84,[خداوند] فرمود: «به حقّ سوگند، و حقّ می‌گویم،,خداوند فرمود حق سوگند حق گفت 
43,2,به کتاب روشنگر سوگند!,کتاب روشنگر سوگند 
44,2,به کتاب روشنگر سوگند.,کتاب روشنگر سوگند 
50,1,قاف. سوگند به قرآن باشکوه [که پیامبری تو و برپایی قیامت حقّ است].,قاف سوگند قرآن باشکوه پیامبری برپایی قیامت حق 
51,1,سوگند به بادهایی که با شدّت چیزها را پراکنده می‌کنند،,سوگند باد شدت چیزها پراکنده 
51,2,پس به ابرهای گران‌بار سوگند،,ابرهای گران‌بار سوگند 
51,3,پس به کشتی‌هایی که به آسانی در حرکتند، سوگند،,کشتی آسانی حرکتند سوگند 
51,4,پس به فرشتگانی که [به امر خدا] کارها را تقسیم می‌کنند، سوگند،,فرشتگانی خدا کارها تقسیم سوگند 
51,7,سوگند به آسمانِ دارای راه‌های بسیار،,سوگند آسمان راه 
51,23,پس به پروردگار آسمان و زمین سوگند که این [سخن] همان گونه که شما سخن می‌گویید، راستین و واقعی است.,پروردگار آسمان زمین سوگند سخن سخن گفت راستین واقعی 
52,1,سوگند به [کوه] طور!,سوگند کوه 
52,2,و سوگند به کتابی نوشته شده،,سوگند کتابی نوشته‌شده 
52,4,و سوگند به آن خانه‌ی آباد،,سوگند خانه آباد 
52,5,و سوگند به [آسمان،] این سقف برافراشته!,سوگند آسمان سقف برافراشته 
52,6,و سوگند به دریای شعله‌ور!,سوگند دریا شعله‌ور 
53,1,سوگند به ستاره، چون [در افق] فروشود.,سوگند ستاره افق فروشود 
56,75,پس سوگند به جایگاه ستارگان!,سوگند جایگاه ستارگان 
56,76,و اگر بدانید، این سوگندی است بزرگ.,دانست سوگند 
58,16,سوگندهایشان را سپر ساختند و مردم را از راه خدا بازداشتند، پس عذابی خوارکننده دارند.,سوگند سپر ساخت مردم خدا بازداشتند عذاب خوارکننده 
58,18,روزی که خدا همگی آنان را برمی‌انگیزد و همانگونه که برای شما سوگند یاد می‌کنند، برای خداوند سوگند می‌خورند و می‌پندارند که آنان بر چیزی [استوار] هستند. بدانید که آنان همان دروغگویانند.,روزید خدا همگی برمی‌انگیزد همانگونه سوگند یاد خداوند سوگند خورد پندارید استوار دانست دروغگویانند 
63,2,سوگندهای خود را سپر ساختند و [مردم را] از راه خدا بازداشتند. به راستی آنچه می‌کردند، ناپسند است.,سوگند سپر ساخت مردم خدا بازداشتند راستی ناپسند 
66,2,همانا خداوند، [راه‌] رهایی [از تعهّد] سوگندهایتان را [با پرداخت کفّاره،] برای شما مقرّر کرده است و خداوند سرپرست شماست و او دانای حکیم است.,همانا خداوند رهایی تعهد سوگند پرداخت کفاره مقرر خداوند سرپرست شماست دانا حکیم 
68,1,نون. به قلم و آنچه می‌نویسند، سوگند،,نون قلم نوشت سوگند 
68,10,و از هر فرومایه که بسیار سوگند یاد می‌کند، پیروی مکن!,فرومایه سوگند یاد پیروی مکن 
69,38,پس سوگند به آنچه می‌بینید،,سوگند دید 
70,40,به پروردگار مشرق‌ها و مغرب‌ها سوگند می‌خورم که ما تواناییم،,پروردگار مشرق مغرب سوگند خورد توانا 
74,32,به ماه سوگند، چنین نیست [که کافران می‌پندارند]!,ماه سوگند کافر پندارید 
75,1,به روز قیامت سوگند می‌خورم.,به‌روز قیامت سوگند خورد 
75,2,و به نفس سرزنش‌گر سوگند می‌خورم.,نفس سرزنش‌گر سوگند خورد 
77,1,سوگند به فرشتگانی که پی‌درپی فرستاده می‌شوند!,سوگند فرشتگانی پی‌درپی فرستاده 
77,2,پس [سوگند] به فرشتگانی که چون تندبادند!,سوگند فرشتگانی تندبادند 
77,3,سوگند به فرشتگانی که صحیفه‌های وحی را می‌گشایند!,سوگند فرشتگانی صحیفه وحی گشود 
77,4,پس [سوگند] به فرشتگانی که به طور کامل [میان حقّ و باطل] جدا کننده‌اند!,سوگند فرشتگانی حق باطل جدا کننده‌اند 
77,5,پس [سوگند] به فرشتگانِ فرود آورنده‌ی وحی!,سوگند فرشتگ فرود آورنده وحی 
79,1,سوگند به فرشتگانی که جان [کافران] را به سختی می‌گیرند.,سوگند فرشتگانی جان کافر سختی گرفت 
79,2,سوگند به فرشتگانی که جان [مؤمنان] را به آسانی و نشاط می‌گیرند.,سوگند فرشتگانی جان مؤمنان آسانی نشاط گرفت 
79,3,سوگند به فرشتگانی که [در انجام فرمان خدا] به سرعت شناورند،,سوگند فرشتگانی انجام فرمان خدا سرعت شناورند 
79,6,[به اینها سوگند که برانگیخته خواهید شد،] روزی که زلزله‌ی وحشتناک همه چیز را به لرزه درآورد.,اینها سوگند برانگیخته خواست روزید زلزله وحشتناک لرزه درآورد 
81,15,پس سوگند می‌خورم به ستارگانی که بازمی‌گردند،,سوگند خورد ستارگان بازمی‌گردند 
84,16,به شفق، [سرخی پس از غروب] سوگند می‌خورم،,شفق سرخی غروب سوگند خورد 
85,1,سوگند به آسمانِ دارای برج‌ها!,سوگند آسمان برج 
85,3,و سوگند به شاهد [که اعمال امّت را می‌بیند،] و سوگند به مشهود! [که همه آن را خواهند دید.],سوگند شاهد اعمال امت دید سوگند مشهود خواست دید 
86,1,سوگند به آسمان و ستاره طارِق!,سوگند آسمان ستاره طارق 
86,4,[به اینها سوگند که] هر کس مراقب و نگهبانی دارد.,اینها سوگند کس مراقب نگهبانی 
86,11,سوگند به آسمان باران‌زا!,سوگند آسمان باران‌زا 
86,12,سوگند به زمین که [برای رویش گیاهان] برشکافته است!,سوگند زمین رویش گیاهان برشکافته 
89,1,سوگند به سپیده‌دم!,سوگند سپیده‌دم 
89,3,سوگند به زوج و فرد!,سوگند زوج 
89,5,آیا در این [سوگندها]، برای خردمند، سوگندی مهم نیست؟,سوگند خردمند سوگند نیست؟ 
90,3,سوگند به پدر و فرزندی که پدید آورد.,سوگند پدر فرزندی پدید 
91,1,سوگند به خورشید و روشنایی آن!,سوگند خورشید روشنایی 
91,5,سوگند به آسمان و آن که آن را بنا کرد.,سوگند آسمان آن‌که بنا 
91,6,سوگند به زمین و آن که آن را گسترانید.,سوگند زمین آن‌که گستراند 
91,7,سوگند به جان [آدمی] و آن که آن را سامان داد،,سوگند جان آدمی آن‌که سامان 
91,9,[به اینها سوگند] که به راستی رستگار شد آن که جان خود را از آلودگی پاک کرد.,اینها سوگند راستی رستگار آن‌که جان آلودگی پاک 
93,1,سوگند به روشناییِ آغازِ روز!,سوگند روشنایی آغاز روز 
95,1,سوگند به انجیر و زیتون!,سوگند انجیر زیتون 
95,2,سوگند به طور سینا!,سوگند سینا 
100,1,سوگند به اسب‌های دونده که [در میدان جهاد] نفسشان به شماره می‌افتد.,سوگند اسب دونده میدان جهاد نفس شماره افتاد 
100,6,[به اینها سوگند] که انسان نسبت به پروردگارش بسیار ناسپاس است.,اینها سوگند انسان پروردگار ناسپاس 
103,1,سوگند به روزگارِ [غلبه‌ی حقّ بر باطل‌]،,سوگند روزگار غلبه حق باطل 
104,4,هرگز! سوگند که او در آتش افکنده می‌شود.,هرگز سوگند آتش افکنده 
