sureh,ayeh,matn,processed matn
17,100,بگو: «اگر شما خزانه‌دار رحمت پروردگارم بودید، قطعاً از ترس انفاق [و تهی‌دستی،] چیزی به كسی نمی‌دادید. و انسان تنگ‌نظر و بخیل است!»,بگو خزانه‌دار رحمت پروردگار بود قطعا ترس انفاق تهی‌دستی داد انسان تنگ‌نظر بخیل 
19,67,آیا انسان به یاد نمی‌آورد که ما او را پیش از این آفریده‌ایم، در حالی که هیچ چیز نبود؟,انسان یاد آورد آفرید هیچ‌چیز نبود؟ 
23,12,و همانا ما انسان را از عصاره‌ای از گِل آفریدیم.,همانا انسان عصاره گل آفرید 
23,47,پس گفتند: «آیا ما به دو انسان مانند خودمان ایمان بیاوریم، در حالی که قوم این دو برده‌ی ما بودند؟»,گفت انسان خودمان ایمان بیاوریم قوم برده بودند؟ 
25,54,و او کسی است که انسان را از آب آفرید و او را [دارای پیوند] نسبی و سببی گردانید [و نسل او را از این دو راه گسترش داد]. و پروردگار تو همواره تواناست.,انسان آب آفرید پیوند نسبی سببی گرداند نسل گسترش پروردگار تواناست 
34,20,و البتّه ابلیس گمان خود را [برای گمراهی انسان] بر آنان تحقّق یافته دید، پس جز گروه اندکی از مؤمنان، همگی از او پیروی کردند.,ابلیس گمان گمراهی انسان تحقق‌یافته دید گروه اندکی مؤمنان همگی پیروی 
36,77,آیا انسان ندید [و نیاندیشید] که ما او را از نطفه‌ای [بی‌مقدار] آفریدیم؟ پس اینک ستیزه‌جویی آشکار شده است.,انسان دید نیاندیشید نطفه بی‌مقدار آفریدیم؟ اینک ستیزه‌جویی آشکار 
37,2,و [انسان را از گناهان‌] به شدّت بازمی‌دارند،,انسان گناه شدت بازمی‌دارند 
39,49,پس چون سختی و آسیبی به انسان برسد، ما را می‌خواند، سپس همین که از جانب خود نعمتی به او عطا کنیم، می‌گوید: «[این] نعمت‌ها را فقط بر پایه‌ی دانش و کاردانی خودم به من داده‌اند!» [چنین نیست!] بلکه آن نعمت وسیله‌ی آزمایش است؛ ولی بیشتر مردم نمی‌دانند.,سختی آسیبی انسان رسید خواند جانب نعمتی عطا نعمت پایه دانش کاردانی خودم داد نعمت وسیله آزمایش است؛ مردم دانست 
41,29,و کافران گفتند: «پروردگارا! آن جنّیان و انسان‌هایی که ما را گمراه کردند، به ما نشان بده تا آنها را زیر پا‌هایمان بگذاریم تا از پست‌ترین‌ها باشند.»,کافر گفت پروردگارا جنیان انسان گمراه نشان بده پا گذارد پست‌ترین‌ها 
41,49,انسان از درخواست خوشی و رفاه خسته نمی‌شود. و هرگاه شرّی به او برسد، بسیار نومید و بی‌انگیزه می‌شود.,انسان درخواست خوشی رفاه خسته هرگاه شری رسید نومید بی‌انگیزه 
41,51,و هرگاه به انسان نعمتی بدهیم، [از طاعت و عبادت،] روی می‌گرداند و خود را کنار می‌کشد. و هرگاه آسیبی به او برسد، [برای برطرف شدنش،] به دعای فراوان و طولانی روی می‌آورد.,هرگاه انسان نعمتی داد طاعت عبادت گرداند کشت هرگاه آسیبی رسید برطرف شدن دعای فراوان طولانی آورد 
42,48,پس اگر روی گرداندند، [غمگین مباش!] ما تو را بر آنان نگهبان نفرستادیم، [تا آنان را به ایمان واداری.] تنها رساندن پیام، بر [عهده‌ی] توست. و البتّه هرگاه از جانب خود رحمتی به انسان بچشانیم، به آن شاد و سرمست می‌شود، و اگر به خاطر دستاوردشان، بلایی به آنان برسد، [نعمت‌ها را فراموش می‌کنند. چرا] که انسان بسیار ناسپاس است.,گرداند غمگین مبا نگهبان فرستاد ایمان وادار رساندن پیام عهده توس هرگاه جانب رحمت انسان بچشانیم شاد سرمست خاطر دستاورد بلایی رسید نعمت فراموش انسان ناسپاس 
50,16,و همانا ما انسان را آفریده‌ایم و هر چه را که نفسش به او وسوسه می‌کند، می‌دانیم و ما از رگ گردن به او نزدیک‌تریم.,همانا انسان آفرید نفس وسوسه دانست رگ گردن نزدیک‌تریم 
50,19,و بی‌هوشی مرگ به راستی فرامی‌رسد [و به انسان می‌گویند:] «این همان است که همواره از آن می‌گریختی.»,بی‌هوشی مرگ راستی فرامی‌رسد انسان گریخت 
50,44,روزی که زمین به سرعت از روی [اجساد] آنان شکافته شود. [و از گورها بیرون آیند.] این حشر [و گردآوری همه انسان‌ها] بر ما آسان است.,روزید زمین سرعت اجساد شکافته گور آمد حشر گردآوری انسان آسان 
53,39,و این که برای انسان جز آنچه تلاش کرده، [بهره‌ی دیگری] نیست.,این‌که انسان تلاش بهره 
55,3,انسان را آفرید،,انسان آفرید 
55,14,انسان را از گل خشکیده‌ای همچون سفال آفرید،,انسان گل خشکید سفال آفرید 
55,39,پس در آن روز، هیچ انسان و جنّی، از گناهش پرسیده نشود. [که همه چیز روشن است.],روز انسان جند گناه پرسیده شد روشن 
55,56,در آن بسترها، همسرانی هستند که نگاهشان از بیگانه کوتاه است و پیش از اینان، هیچ انسان و جنّی آنان را لمس نکرده است.,بستر همسرانی نگاهشان بیگانه کوتاه اینان انسان جند لمس نکرده 
55,74,پیش از بهشتیان، هیچ انسان یا جنّی آنان را لمس نکرده است.,بهشتیان انسان جند لمس نکرده 
56,59,آیا شما آن را [به صورت انسان] می‌آفرینید؟ یا ما آفریننده‌ایم؟,صورت انسان می‌آفرینید؟ آفریننده‌ایم؟ 
70,19,به راستی که انسان سخت آزمند [و بی‌تاب‌] آفریده شده است.,راستی انسان سخت آزمند بی‌تاب آفریده‌شده 
72,16,و اگر [انسان‌ها و جنّیان] بر راه [حقّ] پایداری کنند، آنان را با آبی فراوان سیراب می‌کنیم،,انسان جنیان حق پایداری آبی فراوان سیراب 
75,3,آیا انسان می‌پندارد که هرگز استخوان‌های او را جمع نمی‌کنیم؟,انسان پندارید هرگز استخوان نمی‌کنیم؟ 
75,5,ولی انسان می‌خواهد راه فسق و فجور را پیش روی خود باز کند.,انسان خواست فسق فجور 
75,10,در آن روز انسان خواهد گفت: «راه گریز کجاست؟»,روز انسان خواست گریز کجاست؟ 
75,13,آن روز انسان به آنچه پیش فرستاده و آنچه به جای گذاشته است، خبر داده می‌شود.,روز انسان فرستاده گذاشته خبر 
75,14,بلکه انسان بر نفس خویش بیناست.,انسان نفس بیناس 
75,36,آیا انسان می‌پندارد که به حال خود رها می‌شود؟,انسان پندارید رها می‌شود؟ 
76,1,آیا بر انسان دوره‌ای از روزگار گذشت که چیز قابل ذکری نبود؟,انسان دوره روزگار گذشت ذکری نبود؟ 
76,2,همانا ما انسان را از نطفه‌ای آمیخته آفریدیم و او را از حالتی به حالتی درآوردیم، پس او را شنوا و بینا گردانیدیم.,همانا انسان نطفه آمیخته آفرید حالتی حالتی درآوردیم شنوا بینا گردانیدیم 
77,25,آیا زمین را محل اجتماع [انسان‌ها] قرار ندادیم؟,زمین محل اجتماع انسان قرار ندادیم؟ 
78,40,همانا ما شما را از عذابی نزدیک بیم دادیم. روزی که انسان به آنچه از پیش فرستاده بنگرد و کافر بگوید: «ای کاش خاک بودم!»,همانا عذاب بیم داد روزید انسان فرستاده نگریست کافر گفت ای کاش خاک بود 
79,35,در آن روز، انسان به یاد تلاش‌هایش می‌افتد.,روز انسان یاد تلاش افتاد 
80,17,مرگ بر این انسان [سرکش] که چه ناسپاس است!,مرگ انسان سرکش ناسپاس 
80,24,پس باید انسان به غذای خود بنگرد.,انسان غذای نگریست 
80,34,روزی که انسان از برادرش بگریزد،,روزید انسان برادر گریخت 
82,6,ای انسان! چه چیز تو را در برابر پروردگارت که کریم و بخشنده است، مغرور ساخت؟,ای انسان پروردگار کریم بخشنده مغرور ساخت؟ 
86,5,پس انسان بنگرد که از چه آفریده شده است؟,انسان نگریست آفریده‌شده است؟ 
86,10,پس برای انسان، هیچ نیرویی [از درون] و یاوری [از بیرون] نیست.,انسان نیرویی یاوری 
90,4,که بی‌گمان ما انسان را در رنج و زحمت آفریدیم.,بی‌گمان انسان رنج زحمت آفرید 
95,4,که ما انسان را در نیکوترین ساختار آفریدیم.,انسان نیکو ساختار آفرید 
95,7,پس [ای انسان!] بعد از این [همه دلایل‌]، چه چیزی تو را به تکذیب قیامت وامی‌دارد؟,پس انسان دلایل تکذیب قیامت وامی‌دارد؟ 
96,2,انسان را از خونِ بسته آفرید.,انسان خون بسته آفرید 
96,5,آنچه را انسان نمی‌دانست، به او آموخت.,انسان دانست آموخت 
96,14,آیا [انسان] نمی‌داند که خداوند [او را] می‌بیند؟,انسان دانست خداوند می‌بیند؟ 
99,3,و انسان بگوید: «[زمین] چه بر سرش آمده؟»,انسان گفت زمین سرش آمده؟ 
100,9,آیا [انسان] نمی‌داند که وقتی آنچه در گورهاست، برانگیخته شود،,انسان دانست گورهاست برانگیخته 
