sureh,ayeh,matn,processed matn
15,99,و پروردگارت را پرستش کن، تا امر یقینیِ [مرگ] بر تو فرارسد.,پروردگار پرستش کن یقینی مرگ فرارسد 
17,71,[یاد كن‌] روزی كه هر گروهی از مردم را با پیشوایشان فرامی‌خوانیم، پس هر كس نامه عملش به دست راستش داده شود، آنان نامه‌ی خود را [با شادی] می‌خوانند. و كمترین ستمی بر آنان نمی‌شود.,یاد کن روزید مردم پیشوا فرامی‌خوانیم کس نامه عمل دست راستش نامه شادی خواند کمترین ستم 
17,110,بگو: «نام اللّه را بخوانید یا نام رحمان را، هر كدام را بخوانید، [او را خوانده‌اید،] بهترینِ نام‌ها از آنِ اوست.» و نمازت را خیلی بلند یا خیلی آهسته نخوان و میان این دو، راهِ [میانه‌ای] را برگزین.,بگو نام الله خواند نام رحمان خواند خواند نام اوست نماز بلند آهسته نخوان میانه برگزین 
18,24,مگر آنکه [بگویی:] «اگر خدا بخواهد.» و اگر [گفتنِ ان‌شاءاللَّه را] فراموش کردی، [هرگاه یادت آمد،] پروردگارت را یاد کن و بگو: «امید است که پروردگارم مرا به راهی که [به درستی] نزدیک‌تر است، راهنمایی کند.»,مگر گفت خدا خواست گفتن ان‌شاءالله فراموش کردی هرگاه یادت پروردگار یاد کن بگو امید پروردگار مرا راهی درستی نزدیک راهنمایی 
19,2,[این آیات،] یادی است از لطف پروردگارت به بنده‌اش زكریا.,آیات یاد لطف پروردگار بنده زکریا 
19,16,و در این كتاب، مریم را یاد كن، هنگامی كه از خاندانش جدا شد و در مكانی شرقی قرار گرفت.,کتاب مریم یاد کن هنگامی‌که خاندان جدا مکانی شرقی قرار 
19,41,و در این کتاب، ابراهیم را یاد کن، که او پیامبری راستگو و راست‌کردار بود.,کتاب ابراهیم یاد کن پیامبری راستگو راست‌کردار 
19,51,و در این کتاب، از موسی یاد کن، زیرا که او بنده‌ی [برگزیده و] خالص‌شده [خدا] و فرستاده‌ای پیامبر بود.,کتاب موسی یاد کن بنده برگزیده خالص‌شده خدا فرستاد پیامبر 
19,54,و در این کتاب از اسماعیل یاد کن که او همواره در وعده‌هایش صادق، و فرستاده‌ای پیامبر بود.,کتاب اسماعیل یاد کن وعده صادق فرستاد پیامبر 
19,56,و در این کتاب، از اِدریس یاد کن، به راستی او پیامبری بسیار راستگو بود.,کتاب ادریس یاد کن راستی پیامبری راستگو 
20,14,همانا منم اللّه، جز من خدایی نیست، پس مرا بندگی کن و نماز را به پای دار تا به یاد من باشی.,همانا منم الله خدایی مرا بندگی کن نماز پای یاد باشید 
20,27,و گرهی را [که مانع روان سخن گفتن من است،‌] از زبانم باز کن!,گره مانع روان سخن گفتن زبانم کن 
20,34,و تو را بسیار یاد کنیم.,یاد 
21,83,و [به یاد آور] ایوب را، آن زمان که پروردگارش را ندا داد که: «[پروردگارا!] به من آسیب و سختی رسیده است و تو مهربان‌ترینِ مهربانانی!»,یاد آور ایوب زمان پروردگار ندا پروردگارا آسیب سختی رسیده مهربان مهربانانی 
21,85,و اسماعیل و ادریس و ذو‌الکفل [را یاد کن که این پیامبران،] همه از شکیبایان بودند.,اسماعیل ادریس ذو‌الکفل یاد کن پیامبر شکیبا 
21,89,و زکریا [را یاد کن] آن‌گاه که پروردگارش را ندا داد: «پروردگارا! مرا تنها [و بی‌فرزند و بی‌وارث] مگذار و [البتّه که] تو خود، بهترینِ وارثانی.»,زکریا یاد کن آن‌گاه پروردگار ندا پروردگارا مرا بی‌فرزند بی‌وارث مگذار وارثانی 
23,118,و بگو: «پروردگارا! بیامرز و رحم کن که تو بهترینِ رحم‌کنندگانی!»,بگو پروردگارا بیامرز رحم کن رحم‌کنندگانی 
26,10,و [یاد کن] زمانی که پروردگارت موسی را ندا داد که: «به سوی قوم ستمکار برو!,یاد کن زمانی پروردگار موسی ندا قوم ستمکار برو 
26,84,و برای من در میان آیندگان، نام نیکو، بر جای بگذار!,آیندگان نام نیکو بگذار 
26,172,سپس، دیگران را ریشه‌کن کردیم.,ریشه‌کن کرد 
27,79,پس بر خداوند توکل کن! [و بدان] که تو بر حقّ آشکار هستی!,خداوند توکل کن بدان حق آشکار هستی 
27,83,و [یاد کن] روزی که از هر امّتی، گروهی از کسانی که آیات ما را انکار می‌‌کنند، محشور می‌کنیم، پس آنان از پراکنده شدن منع می‌شوند.,یاد کن روزید امتی آیات انکار محشور پراکنده منع 
29,28,و [یاد کن] لوط را آن‌گاه که به قوم خود گفت: «شما به کاری زشت می‌پردازید که هیچ یک از جهانیان پیش از شما انجام نداده است؟!,یاد کن لوط آن‌گاه قوم کاشت زشت پرداخت هیچ‌یک جهانیان انجام نداده است؟ 
31,13,و [یاد کن] هنگامی که لقمان به پسرش ـ در حالی که به او اندرز می‌داد ـ گفت: «پسر عزیزم! چیزی را همتای خدا قرار نده، که همانا شرک ستمی بزرگ است.»,یاد کن هنگامی‌که لقمان پسر اندرز داد پسر عزیز همتا خدا قرار نده همانا شرک ستم 
31,15,و اگر آن دو تلاش کردند چیزی را که بدان آگاهی نداری، شریک من سازی، از آنان فرمان مبر؛ ولی با آنان در دنیا به نیکی رفتار کن! و راه کسی را پیروی کن که به سوی من بازآمده است. پس بازگشت شما به سوی من است. من شما را به آنچه عمل می‌کردید، آگاه خواهم ساخت.,تلاش بدان آگاهی نداری شریک فرمان مبر؛ دنیا نیکی رفتار کن پیروی کن بازآمده بازگشت عمل کرد آگاه خواست ساخت 
33,3,و بر خداوند توکل کن! و همین بس که خداوند کارساز و نگهبان [تو] است.,خداوند توکل کن بس خداوند کارساز نگهبان 
37,78,و در میان آیندگان برای او [نام نیک] به جا گذاشتیم.,آیندگان نام نیک گذاشت 
37,108,در میان آیندگان برای او [نام نیک] به جا گذاشتیم.,آیندگان نام نیک گذاشت 
37,119,و برای آن دو در میان آیندگان [نام نیک] به جا گذاشتیم.,آیندگان نام نیک گذاشت 
37,129,و برای الیاس در میان آیندگان [نام نیک] بر جای گذاشتیم.,الیاس آیندگان نام نیک گذاشت 
38,17,[ای پیامبر!] بر آنچه می‌گویند شکیبا باش و بنده ما داود را یاد کن که نیرومند بود، امّا همواره روی به سوی درگاه ما داشت.,ای پیامبر شکیبا باش بنده داوید یاد کن نیرومند درگاه 
38,31,[یاد کن] آن‌گاه که در پایان روز، اسبان چابک تندرو بر سلیمان عرضه شد [و او مشغول سان دیدن بود].,یاد کن آن‌گاه پایان روز اسبان چابک تندرو سلیمان عرضه مشغول سان دیدن 
38,41,و بنده‌ی ما ایوب را یاد کن، آن‌گاه که پروردگارش را ندا داد: «[پروردگارا!] شیطان مرا به رنج و عذاب افکنده است!»,بنده ایوب یاد کن آن‌گاه پروردگار ندا پروردگارا شیطان مرا رنج عذاب افکنده 
38,48,و اسماعیل و یسع و ذوالکفل را یاد کن که همه از نیکانند.,اسماعیل یسع ذوالکفل یاد کن نیکانند 
39,45,و هرگاه خداوند به یکتایی یاد شود، دل‌های کسانی که به آخرت ایمان ندارند، پر از نفرت می‌شود؛ ولی هرگاه از [معبودانی] غیر او یاد شود، بی‌درنگ شادمان می‌شوند.,هرگاه خداوند یکتایی یاد دل آخرت ایمان نفرت می‌شود؛ هرگاه معبودانی یاد بی‌درنگ شادمان 
41,19,و [یاد کن] روزی که دشمنان خدا جمع گشته، به سوی دوزخ آورده می‌شوند و آنان را از حرکت بازمی‌دارند [تا گروه‌های دیگر به آنان ملحق شوند].,یاد کن روزید دشمن خدا گشته دوزخ آورده حرکت بازمی‌دارند گروه ملحق 
48,26,[یاد کن] آن‌گاه که کافران، در دل‌های خود تعصّب و خشم جای داده بودند، [آن هم] تعصّب شدید جاهلی. پس خداوند آرامش خود را بر پیامبرش و بر مؤمنان فروفرستاد. [و آنان برای صلح حدیبِیه آماده شدند.] و خداوند آنان را به حقیقت تقوا پای‌بند کرد که به آن سزاوارتر و اهل آن بودند و خداوند همواره به همه چیز آگاه است.,یاد کن آن‌گاه کافر دل تعصب خشم تعصب شدید جاهلی خداوند آرامش پیامبر مؤمنان فروفرستاد صلح حدیبیه آماده خداوند حقیقت تقوا پای‌بند سزاوار اهل خداوند آگاه 
50,30,[یاد کن] روزی که به دوزخ می‌گوییم: «آیا پر شدی؟» و او می‌گوید: «آیا بیش از این هم هست؟»,یاد کن روزید دوزخ گفت شدی؟ هست؟ 
52,29,پس [ای پیامبر! به مردم] یادآوری کن، که به لطف پروردگارت تو نه کاهن و پیشگویی و نه دیوانه و جنّ‌زده.,پس پیامبر مردم یادآوری کن لطف پروردگار کاهن پیشگویی دیوانه جن‌زده 
52,48,و برای [انجام] فرمان پروردگارت صبر و پایداری کن، که تو در دید ما [و تحت حمایت ما] هستی و هنگامی که [از خواب] برمی‌خیزی، با ستایش پروردگارت، او را به پاکی ستایش کن!,انجام فرمان پروردگار صبر پایداری کن دید حمایت هستی هنگامی‌که خواب برمی‌خیزی ستایش پروردگار پاکی ستایش کن 
53,27,کسانی که به آخرت ایمان ندارند، فرشتگان را به نام دختران نام‌گذاری می‌کنند.,آخرت ایمان فرشتگ نام دخ نام‌گذاری 
54,10,پس نوح پروردگارش را [چنین] خواند: «[پروردگارا!] من مغلوب شده‌ام، پس یاریم کن!»,نوح پروردگار خواند پروردگارا مغلوب شد یارست کن 
61,6,و [یاد کن‌] آن‌گاه که عیسی پسر مریم به بنی‌اسرائیل گفت: «من فرستاده‌ی خدا به سوی شما هستم و تورات را که پیش از من بوده است، تصدیق می‌کنم و مژده‌دهنده به پیامبری هستم که پس از من خواهد آمد و نامش احمد است.» پس چون [احمد] دلایل روشنی برای آنان آورد، گفتند: «این جادویی آشکار است.»,یاد کن آن‌گاه عیسی پسر مریم بنی‌اسرائیل فرستاده خدا  تورات تصدیق مژده‌دهنده پیامبری  خواست نام احمد احمد دلایل روشنی گفت جادویی آشکار 
73,3,نیمی از آن، یا اندکی از آن [نیمه] کم کن،,نیمی اندکی کن 
73,8,و نام پروردگارت را یاد کن و از همه بریده شو و تنها به او دل ببند!,نام پروردگار یاد کن بریده شو دل ببند 
74,4,و لباست را پاکیزه کن!,لباس پاکیزه کن 
75,18,پس چون آن را خواندیم، قرائت آن را دنبال کن.,خواند قرائت دنبال کن 
76,25,و بامداد و شامگاه، نام پروردگارت را یاد کن!,بامداد شامگاه نام پروردگار یاد کن 
87,1,نام پروردگار بلندمرتبه‌ات را به پاکی یاد کن!,نام پروردگار بلندمرتبه پاکی یاد کن 
87,15,و نام پروردگارش را یاد کرد و نماز گزارد.,نام پروردگار یاد نماز گزارد 
88,21,پس یادآوری کن که تو فقط یادآوری کننده‌ای.,یادآوری کن یادآوری کننده 
93,11,و نعمت پروردگارت را بازگو کن!,نعمت پروردگار بازگو کن 
96,19,نه! [ای پیامبر!] از او فرمان مبر! و [در برابر خدا] سجده کن! و [به او] نزدیک شو!, پیامبر فرمان مبر خدا سجده کن شو 
