sureh,ayeh,matn,processed matn
10,16,بگو: «اگر خداوند می‌خواست، آن را بر شما نمی‌خواندم و [خداوند] شما را به آن آگاه نمی‌ساخت. من پیش از [آوردن] قرآن، عمری در میان شما بوده‌ام، آیا نمی‌اندیشید؟!»,بگو خداوند خواست خواند خداوند آگاه ساخت آوردن قرآن عمری بود نمی‌اندیشید؟ 
12,2,ما آن را قرآنی عربی [و فصیح و گویا] نازل کردیم، تا مگر بیندیشید.,قرآن عربی فصیح گویا نازل کرد مگر بیندیشید 
12,104,و تو بر این [کار] هیچ پاداشی از آنان نمی‌خواهی. این [قرآن] جز پند و تذکّری برای جهانیان نیست.,کار پاداش خواست قرآن پند تذکر جهانیان 
13,36,و کسانی که به آنان کتاب [آسمانی] دادیم، به آنچه به سوی تو نازل شده دلشاد می‌شوند. و بعضی از گروه‌ها کسانی هستند که بخشی از آن [قرآن] را انکار می‌کنند. بگو: «همانا من مأمورم که خدا را بپرستم و به او شرک نورزم. تنها به سوی او دعوت می‌کنم و بازگشت من به سوی اوست.»,کتاب آسمانی داد نازل دلشاد گروه قرآن انکار بگو همانا مأمور خدا پرستید شرک ورزید دعوت بازگشت اوست 
13,37,و بدین‌سان ما آن [قرآن] را به صورت فرمانی روشن به زبان عربی نازل کردیم. و بدون شک اگر بعد از دانشی که به تو رسیده است، از هوس‌های آنان پیروی کنی، در برابر خدا برای تو هیچ یاور و محافظی نیست.,بدین‌سان قرآن صورت فرمانی روشن زبان عربی نازل کرد شک دانشی رسیده هوس پیروی کرد خدا یاور محافظ 
15,9,به راستی ما خود، قرآن را نازل کردیم و ما خود، آن را نگاه‌داریم‌.,راستی قرآن نازل کرد نگاه‌دار 
15,12,این‌گونه ما [برای اتمام حجّت،] قرآن را در دل‌های مجرمان راه می‌دهیم.,این‌گونه اتمام حجت قرآن دل مجر داد 
15,87,و به یقین ما هفت [آیه از سوره حمد با نزولِ] دوباره، و قرآن بزرگ را به تو دادیم.,یقین هفت آیه سوره حمد نزول قرآن داد 
16,44,[ما پیامبران پیش از تو را] همراه با معجزات و کتب [آسمانی فرستادیم] و به سوی تو ذکر [یعنی قرآن] را فروفرستادیم، تا برای مردم آنچه را که به سویشان نازل شده، روشن بیان کنی. و شاید بیندیشند.,پیامبر همراه معجزات کتب آسمانی فرستاد ذکر قرآن فروفرستادیم مردم سو نازل روشن‌بیان کرد بیندیشند 
16,98,پس هرگاه خواستی قرآن بخوانی، از [شرّ] شیطان رانده‌شده به خداوند پناه ببر!,هرگاه خواست قرآن خواند شر شیطان رانده‌شده خداوند پناه ببر 
16,103,و البته ما می‌دانیم که مخالفان تو می‌گویند: «یقیناً بشری آن [قرآن] را به او می‌آموزد.» [این گونه نیست، زیرا] زبان کسی که [این قرآن را] به او نسبت می‌دهند، غیر عربی است، در حالی که این [قرآن] به زبان عربیِ فصیح و روشن است.,دانست مخالف یقینا بشری قرآن آموخت این‌گونه زبان قرآن عربی قرآن زبان عربی فصیح روشن 
17,41,و به یقین، ما در این قرآن [حقایق را] به گونه‌های مختلف بیان كردیم تا پند گیرند، در حالی كه جز بر رمیدنشان نمی‌افزاید.,یقین قرآن حقایق گونه مختلف کرد پند گرفت رمیدن افزود 
17,46,و بر دل‌های آنان پوشش‌هایی قرار دادیم تا آن [قرآن] را نفهمند و در گوش‌هایشان سنگینی [نهادیم تا حقّ را نشنوند]. و چون پروردگارت را در قرآن به یگانگی یاد كنی، آنان پشت می‌كنند و گریزان می‌شوند.,دل پوشش قرار داد قرآن فهمید گوش سنگینی نهاد حق شنفت پروردگار قرآن یگانگی یاد کرد گریزان 
17,82,و آنچه از قرآن فرومی‌فرستیم، مایه‌ی شفا [ی دل] و رحمتی برای مؤمنان است. و ستمگران را جز زیان نمی‌افزاید.,قرآن فرومی‌فرستیم مایه شفا دل رحمت مؤمنان ستمگر زیان افزود 
17,88,بگو: «اگر [تمام] انس و جنّ، گرد آیند تا همانند این قرآن را بیاورند، نمی‌توانند مانندش را بیاورند، هر چند كه بعضی پشتیبان و یاور دیگری باشند.»,بگو انس جن گرد آمد همانند قرآن بیاورند توانست مانند بیاورند پشتیبان یاور 
17,89,و به‌راستی در این قرآن، از هرگونه مثال برای مردم آوردیم، ولی بیشتر مردم سر باز زده، جز انكار كاری نكردند!,به‌راستی قرآن هرگونه مثال مردم آورد مردم سر زده انکار کاشت کرد 
17,106,و قرآنی كه آن را بخش‌بخش كردیم تا آن را با دِرنگ بر مردم بخوانی و آن را به تدریج فروفرستادیم.,قرآن بخش‌بخش کرد درنگ مردم خواند تدریج فروفرستادیم 
18,54,و البتّه ما در این قرآن، از هر مثلی برای مردم، گوناگون بیان کردیم، [ولی مردم به انکار آنها برخاستند.] و آدمی بیش از هر چیزی جدال کننده است.,قرآن مثلی مردم گوناگون کرد مردم انکار برخاستند آدمی جدال 
20,2,ما قرآن را بر تو نازل نکردیم که به زحمت و مشقّت بیفتی.,قرآن نازل کرد زحمت مشقت بیفت 
20,4,[این قرآن‌] از سوی کسی نازل شده که زمین و آسمان‌های بلند را آفریده است.,قرآن نازل زمین آسمان بلند آفریده 
20,99,[ای پیامبر!] ما این‌گونه از اخبار گذشته بر تو حکایت می‌کنیم و ما از جانب خویش به تو ذکری [چون قرآن] داده‌ایم.,ای پیامبر این‌گونه اخبار گذشته حکایت جانب ذکری قرآن داد 
20,113,و بدین‌سان ما آن را قرآنی عربی نازل کردیم و در آن با انواع بیان‌ها، هشدار دادیم، شاید آنها پروا کنند یا برایشان پندی پدید آید.,بدین‌سان قرآن عربی نازل کرد انواع بیان هشدار داد پروا برایشان پندی پدید آمد 
21,50,و این [قرآن]، مبارک ذکری است که ما آن را فروفرستادیم. آیا شما آن را انکار می‌کنید؟!,قرآن مبارک ذکری فروفرستادیم انکار می‌کنید؟ 
22,16,و این‌گونه قرآن را [به صورت] آیاتی روشن فروفرستادیم. و البتّه خداوند هر كس را بخواهد، هدایت می‌كند.,این‌گونه قرآن صورت آیات روشن فروفرستادیم خداوند کس خواست هدایت 
25,5,و گفتند: «[این قرآن،] افسانه‌های پیشینیان است که او نوشتن آنها را [از نویسندگان‌] درخواست کرده است، و آن [نوشته‌] هر صبح و شام بر او خوانده می‌شود [تا از بر کند، و بر ما بخواند، و بگوید: این وحی است]!»,گفت قرآن افسانه پیشینیان نوشتن نویسندگان درخواست نوشته صبح شام خوانده خواند گفت وحی 
25,32,و کسانی که کفر ورزیدند، گفتند: «چرا قرآن یک‌جا بر او نازل نشده است؟» [غافل از آن که ما] این‌گونه [قرآن را به تدریج فروفرستادیم،] تا دل تو را به آن استوار کنیم و آن را پی‌درپی و به آرامی بر تو خواندیم.,کفر ورزید گفت قرآن یک‌جا نازل نشده است؟ غافل آن‌که این‌گونه قرآن تدریج فروفرستادیم دل استوار پی‌درپی آرامی خواند 
25,52,پس، از کافران پیروی مکن، و به [وسیله] آن [قرآن]، با آنان به جهادی بزرگ بپرداز.,کافر پیروی مکن وسیله قرآن جهادی بپرداز 
26,195,[این قرآن] به زبان عربی روشن [و گویا نازل شده،],قرآن زبان عربی روشن گویا نازل 
26,198,اگر ما قرآن را بر بعضی غیرعرب‌ها نازل می‌کردیم.,قرآن غیرعرب‌ها نازل کرد 
26,210,و قرآن را شیطان‌ها و جنیان فرونفرستاده‌اند.,قرآن شیطان جنیان فرونفرستاده‌اند 
26,211,و [نزول قرآن‌] سزاوار آنان نیست. و توان این کار را نیز ندارند.,نزول قرآن سزاوار توان کار 
27,6,به یقین که تو قرآن را از سوی حکیمی دانا دریافت می‌کنی.,یقین قرآن حکیمی دانا دریافت کرد 
27,77,و به راستی که آن [قرآن،] برای مؤمنان، مایه‌ی هدایت و رحمت است.,راستی قرآن مؤمنان مایه هدایت رحمت 
28,85,آن کس که قرآن را [بر تو نازل، و عمل به آن را] بر تو واجب کرد، قطعاً تو را به وعده‌گاه [و زادگاهت] بازخواهد گردانید. بگو: «پروردگارم آگاه‌تر است که چه کسی هدایت را آورده، و چه کسی در گمراهی آشکار است.»,کس قرآن نازل عمل واجب قطعا وعده‌گاه زادگاه بازخواهد گرداند بگو پروردگار آگاه هدایت آورده گمراهی آشکار 
30,58,و به راستی در این قرآن، برای مردم از هرگونه مثلی آوردیم. و اگر برای آنان نشانه و معجزه‌ای بیاوری، کافران حتماً خواهند گفت: «شما جز بر باطل نیستید [و این‌ها سحر و جادوست].»,راستی قرآن مردم هرگونه مثلی آورد نشانه معجزه بیاور کافر حتما خواست باطل نیستید این سحر جادوست 
36,5,[قرآن] از جانب خداوند قادر مهربان نازل شده است.,قرآن جانب خداوند قادر مهربان نازل 
36,69,و ما به او [که پیامبر خداست،] شعر نیاموختیم و سزاوار او هم نیست. آن [چه به او آموختیم]، فقط یادآوری و قرآن روشنگر است.,پیامبر خداست شعر نیاموختیم سزاوار آموخت یادآوری قرآن روشنگر 
38,8,آیا از میان همه ما، قرآن بر او نازل شده است؟» [این حرف‌ها بهانه‌ای بیش نیست؛] بلکه آنان نسبت به قرآن، در شک هستند. آری، آنان هنوز عذاب مرا نچشیده‌اند.,قرآن نازل است؟ حرف بهانه نیست؛ قرآن شک آری عذاب مرا چشید 
38,67,بگو: «این [قرآن] خبری بزرگ است،,بگو قرآن خبری 
38,87,این [قرآن] تذکر و پندی برای جهانیان است.,قرآن تذکر پندی جهانیان 
39,27,و همانا ما در این قرآن از هر نوع مَثَلی زدیم، تا شاید پند گیرند.,همانا قرآن مثلی زد پند گرفت 
39,28,قرآنی عربی [و فصیح]، بی‌هیچ انحراف و کژی. شاید مردم پرهیزکار شوند.,قرآن عربی فصیح بی‌هیچ انحراف کژی مردم پرهیزکار 
41,2,[این قرآن] از سوی خداوند بخشنده‌ی مهربان نازل شده است.,قرآن خداوند بخشنده مهربان نازل 
41,3,کتابی که آیات آن به روشنی بیان شده است، قرآنی عربی، برای مردمی که می‌دانند.,کتابی آیات روشنی بیان‌شده قرآن عربی مردمی دانست 
41,41,کسانی که چون قرآن به سویشان آمد، به آن کافر شدند، [به کیفر خود می‌رسند.] و این [قرآن] کتابی نفوذناپذیر است.,قرآن سو کافر کیفر رسید قرآن کتابی نفوذناپذیر 
41,44,و اگر ما قرآن را غیر عربی قرار داده بودیم، حتماً می‌گفتند: «چرا آیاتش روشن نیست؟ [کتابی] غیر عربی و [مردمی] عرب زبان؟!» بگو: «این قرآن برای کسانی که ایمان آوردند، سراسر هدایت و درمان است. و کسانی که ایمان نمی‌آورند، در گوش‌هایشان سنگینی است. [گویا] کورند، و [قرآن با همه‌ی روشنی‌اش‌] بر آنان پوشیده است. اینانند که [گویی] از جایی دور فراخوانده می‌شوند.»,قرآن عربی قرار بود حتما گفت آیات روشن نیست؟ کتابی عربی مردمی عرب زبان؟ بگو قرآن ایمان آورد هدایت درمان ایمان آورد گوش سنگینی گویا کورند قرآن همه روشنی پوشیده اینانند گفت فراخوانده 
41,52,بگو: «به من خبر دهید که اگر [این قرآن] از سوی خداوند باشد، سپس شما به آن کافر شوید، چه کسی گمراه‌تر از [چنین] کسی است که در مخالفتی شدید باشد؟»,بگو خبر داد قرآن خداوند کافر شد گمراه مخالفت شدید باشد؟ 
43,3,ما آن را قرآنی [فصیح و] عربی قرار دادیم، باشد که در آن بیندیشید.,قرآن فصیح عربی قرار داد بیندیشید 
43,5,آیا از آن رو که شما گروهی اسراف‌کارید، ما قرآن را از شما بازگیریم؟,اسراف‌کارید قرآن بازگیریم؟ 
43,29,بلکه آنان و پدرانشان را [که در مکّه بت می‌پرستیدند، از انواع نعمت‌ها] بهره‌مند ساختم، تا آن که [قرآن] حقّ و فرستاده‌ای روشنگر به سویشان آمد.,پدران مکه بت پرستید انواع نعمت بهره‌مند ساخت آن‌که قرآن حق فرستاد روشنگر سو 
43,31,و گفتند: «چرا این قرآن بر مردی بزرگ [و ثروتمند از یکی] از دو قریه‌ی [مکه و طائف] نازل نشده است؟»,گفت قرآن مردی ثروتمند قریه مکه طائف نازل نشده است؟ 
44,58,مسلماً ما قرآن را به زبان تو آسان ساختیم، تا شاید [آنان] پند گیرند.,مسلما قرآن زبان آسان ساخت پند گرفت 
47,24,آیا در قرآن تدبّر و تأمّل نمی‌کنند؟ یا بر دل‌هایشان قفل‌هایی خورده است؟,قرآن تدبر تأمل نمی‌کنند؟ دل قفل خورده است؟ 
51,8,که شما [درباره‌ی قرآن‌] در گفتاری گوناگون [سرگردان] هستید.,درباره قرآن گفتاری گوناگون سرگردان  
54,3,و [تو و قرآن تو را] تکذیب کردند و از هوس‌های خود پیروی نمودند. در حالی که هر کاری [سرانجام در جایگاه خود] قرار می‌گیرد. [و حقّانیت تو آشکار خواهد شد.],قرآن تکذیب هوس پیروی نمود کاشت سرانجام جایگاه قرار حقانیت آشکار خواست 
54,17,و به راستی ما قرآن را برای یادآوری [و پندپذیری]، آسان [و قابل فهم] کردیم، پس آیا پندپذیری هست؟,راستی قرآن یادآوری پندپذیر آسان قابل‌فهم کرد پندپذیر هست؟ 
54,22,و به راستی ما قرآن را برای یادآوری [و پندپذیری]، آسان کردیم، پس آیا پندپذیری هست؟,راستی قرآن یادآوری پندپذیر آسان کرد پندپذیر هست؟ 
54,32,و به راستی ما قرآن را برای یادآوری [و پندپذیری]، آسان [و قابل فهم] کردیم، پس آیا پندپذیری هست؟,راستی قرآن یادآوری پندپذیر آسان قابل‌فهم کرد پندپذیر هست؟ 
54,40,و به راستی ما قرآن را برای یادآوری [و پندپذیری]، آسان کردیم، پس آیا پندپذیری هست؟,راستی قرآن یادآوری پندپذیر آسان کرد پندپذیر هست؟ 
55,2,قرآن را یاد داد،,قرآن یاد 
56,77,همانا آن، قرآن کریم است.,همانا قرآن کریم 
68,44,پس مرا با کسی که [قرآن،] این سخن [خدا] را تکذیب می‌کند، واگذار! ما آنان را از راهی که نمی‌دانند، به تدریج [به سوی عذاب] پیش می‌بریم.,مرا قرآن سخن خدا تکذیب واگذار راهی دانست تدریج عذاب برد 
68,52,درحالی که آن [قرآن] جز مایه‌ی تذکّر و پند برای جهانیان نیست.,درحالی‌که قرآن مایه تذکر پند جهانیان 
69,40,همانا آن [قرآن] گفتار فرستاده‌ای ارجمند است.,همانا قرآن گفتار فرستاد ارجمند 
69,48,و به راستی این [قرآن مایه‌ی] یادآوری برای پرهیزکاران است.,راستی قرآن مایه یادآوری پرهیزکار 
72,1,بگو: «بر من وحی شده است که گروهی از جنّ [به قرآن] گوش دادند. پس گفتند:» «ما قرآنی شگفت شنیدیم.,بگو وحی‌شده جن قرآن گوش گفت قرآن شگفت شنید 
73,4,یا بر آن بیافزای! و قرآن را شمرده، روشن و با دقّت بخوان!,بیافزای قرآن شمرده روشن دقت بخوان 
74,18,همانا او [برای مبارزه با قرآن] فکر کرد و [آن را] سنجید.,همانا مبارزه قرآن سخت 
74,24,پس گفت: «این [قرآن] چیزی نیست جز جادوبی که [از پیشینیان] روایت می‌شود.,قرآن جادوبی پیشینیان روایت 
74,49,آنان را چه شده که از تذکر [قرآن] روی‌گردانند؟,تذکر قرآن روی‌گردانند؟ 
74,52,بلکه هر یک از آنان توقّع دارد کتابی سرگشاده [همانند قرآن] به او داده شود.,توقع کتابی سرگشاده همانند قرآن 
74,54,هرگز! [ما کتابی جز قرآن نازل نمی‌کنیم] که آن یادآوری [ارزشمند] است.,هرگز کتابی قرآن نازل کرد یادآوری ارزشمند 
76,23,همانا ما خود، قرآن را آن‌گونه که باید، بر تو فروفرستادیم.,همانا قرآن آن‌گونه فروفرستادیم 
81,25,و آن قرآن، بازخوانده‌ی شیطانِ رانده شده نیست.,قرآن بازخوانده شیطان رانده‌شده 
84,21,و هنگامی که قرآن بر آنان خوانده می‌شود، سجده نمی‌کنند؟,هنگامی‌که قرآن خوانده سجده نمی‌کنند؟ 
85,21,[کافران قرآن را جادویی از سوی تو می‌دانند، حال آن که چنین نیست.] بلکه آن کتابی خواندنی و ارجمند است.,کافر قرآن جادویی دانست آن‌که کتابی خواندنی ارجمند 
87,6,ما [قرآن را] بر تو می‌خوانیم، پس فراموش نخواهی کرد.,قرآن خواند فراموش خواست 
