sureh,ayeh,matn,processed matn
79,16,آن‌گاه که پروردگارش او را در سرزمین مقدّس طُوی ندا داد:,آن‌گاه پروردگار سرزمین مقدس طوی ندا 
79,22,آن‌گاه پشت کرد، در حالی که [برای خاموشی این دعوت] می‌کوشید.,آن‌گاه خاموشی دعوت کوشید 
80,21,آن‌گاه او را میراند و در گورش نهاد.,آن‌گاه راند گور نهاد 
81,1,آن‌گاه که خورشید درهم‌پیچیده و تاریک شود.,آن‌گاه خورشید درهم‌پیچیده تاریک 
81,2,و آن‌گاه که ستارگان به خاموشی گرایند.,آن‌گاه ستارگان خاموشی گرایند 
81,3,و آن‌گاه که کوه‌ها به حرکت درآیند.,آن‌گاه کوه حرکت درآیند 
81,4,و آن‌گاه که اموال با ارزش به حال خود رها شوند.,آن‌گاه اموال ارزش رها 
81,5,و آن‌گاه که حیوانات وحشی، برانگیخته شوند و گرد آیند.,آن‌گاه حیوانات وحشی برانگیخته گرد آمد 
81,6,و آن‌گاه که دریاها شعله‌ور و جوشان شوند.,آن‌گاه دریا شعله‌ور جوشان 
81,7,و آن‌گاه که جان‌ها جفت و قرین شوند. [نیکان با نیکان و بدان با بدان.],آن‌گاه جان جفت قرین نیکان نیکان بدان بدان 
81,8,و آن‌گاه که از [دختران] زنده به گور شده پرسیده شود,آن‌گاه دخ زنده گور پرسیده 
81,10,و آن‌گاه که نامه‌های عمل گشوده شود.,آن‌گاه نامه عمل گشوده 
81,11,و آن‌گاه که آسمان از جای کنده شود.,آن‌گاه آسمان کنده 
81,12,و آن‌گاه که دوزخ شعله‌ور شود.,آن‌گاه دوزخ شعله‌ور 
81,13,و آن‌گاه که بهشت [برای اهلش] نزدیک آورده شود.,آن‌گاه بهشت اهل آورده 
81,18,و سوگند به صبح، آن‌گاه که بدمد،,سوگند صبح آن‌گاه بدمد 
82,1,آن‌گاه که آسمان شکافته شود.,آن‌گاه آسمان شکافته 
82,2,و آن‌گاه که ستارگان پراکنده شوند.,آن‌گاه ستارگان پراکنده 
82,3,و آن‌گاه که دریاها گشوده شوند و به هم راه یابند.,آن‌گاه دریا گشوده یابید 
82,4,و آن‌گاه که قبرها زیر و رو گردد.,آن‌گاه قبر 
84,1,آن‌گاه که آسمان شکافته شود.,آن‌گاه آسمان شکافته 
84,3,و آن‌گاه که زمین کشیده و هموار شود.,آن‌گاه زمین کشیده هموار 
84,18,و سوگند به ماه، آن‌گاه که [بَدْرِ] کامل گردد.,سوگند ماه آن‌گاه بدر 
85,6,آن‌گاه که بالای آن نشسته بودند،,آن‌گاه بالای نشسته 
89,21,چنین نیست [که می‌پندارید، بلکه] آن‌گاه که زمین به شدّت در هم کوبیده شود.,پندارید آن‌گاه زمین شدت کوبیده 
91,2,سوگند به ماه، آن‌گاه که از پی خورشید درآید.,سوگند ماه آن‌گاه خورشید درآید 
91,3,سوگند به روز، آن‌گاه که زمین را روشن سازد.,سوگند به‌روز آن‌گاه زمین روشن ساخت 
91,12,آن‌گاه که بدبخت‌ترینِ آنها [برای کشتن ناقه] به‌پا خاست.,آن‌گاه بدبخت کشتن ناقه به‌پا خاست 
92,2,سوگند به روز، آن‌گاه که روشن شود،,سوگند به‌روز آن‌گاه روشن 
96,10,بنده‌ای را، آن‌گاه که نماز می‌خواند؟,بنده آن‌گاه نماز می‌خواند؟ 
99,1,آن‌گاه که زمین به لرزش شدید، لرزانده شود،,آن‌گاه زمین لرزش شدید لرزانده 
113,5,و از شرّ [هر] حسود، آن‌گاه که حسد ورزد.»,شر حسود آن‌گاه حسد ورزید 
