sureh,ayeh,matn,processed matn
5,70,ما از بنی‌اسرائیل پیمان گرفتیم و پیامبرانی به سوی آنان فرستادیم. [امّا] هرگاه پیامبری برایشان [سخن و] پیامی آورد که دلخواهشان نبود، دسته‌ای را دروغگو شمردند و دسته‌ای [دیگر] را کشتند.,بنی‌اسرائیل پیمان گرفت پیامبرانی فرستاد هرگاه پیامبری برایشان سخن پیامی دلخواه دسته دروغگو شمرد دسته کشت 
5,72,قطعاً کافر شدند کسانی که گفتند: «خداوند، همان مسیح پسر مریم است.» [چگونه چنین می‌گویند] در حالی که مسیح خود گفت: «ای بنی‌اسرائیل! خدای یگانه را بپرستید که پروردگار من و شماست. هر کس برای خدا همتایی قرار دهد، خداوند بهشت را بر او حرام کرده و جایگاهش دوزخ است. و برای ستمگران هیچ یاوری نیست.»,قطعا کافر گفت خداوند مسیح پسر مریم مسیح ای بنی‌اسرائیل خدای یگانه پرستید پروردگار شماست کس خدا همتایی قرار خداوند بهشت حرام جایگاه دوزخ ستمگر یاوری 
5,78,کافران بنی‌اسرائیل، بر زبان داود و عیسی پسر مریم لعنت شدند. این [لعن و نفرین،] بدان سبب بود که نافرمانی کرده و تجاوز می‌نمودند.,کافر بنی‌اسرائیل زبان داوید عیسی پسر مریم لعنت لعن نفرین بدان نافرمانی تجاوز نمود 
7,105,سزاوار است که بر خدا جز حق نگویم. من دلیل روشنی از پروردگارتان برای شما آورده‌ام. بنابراین بنی‌اسرائیل را با من بفرست.»,سزاوار خدا حق گفت دلیل روشنی پروردگار آورد بنی‌اسرائیل بفرست 
7,134,هنگامی که بلا بر آنها مسلط می‌شد، می‌گفتند: «ای موسی! از خدایت برای ما بخواه به عهدی که با تو کرده، رفتار کند. اگر این بلا را از ما رفع کنی، قطعاً به تو ایمان می‌آوریم و بنی‌اسرائیل را با تو خواهیم فرستاد.»,هنگامی‌که بلا مسلط گفت ای موسی خدا بخواه عهدی رفتار بلا رفع کرد قطعا ایمان آورد بنی‌اسرائیل خواست فرستاد 
7,137,و مشرق‌ها و مغرب‌های پر برکت زمین را به آن قوم تضعیف شده [و ستم‌دیده] واگذار کردیم، و وعده‌ی نیک پروردگارت بر بنی‌اسرائیل، به خاطر صبر و استقامتی که نشان دادند، تحقق یافت. و آنچه فرعونیان [از کاخ‌های مجلل] می‌ساختند، و آنچه از باغ‌های داربست‌دار فراهم ساخته بودند، در هم کوبیدیم!,مشرق مغرب برکت زمین قوم تضعیف ستم‌دیده واگذار کرد وعده نیک پروردگار بنی‌اسرائیل خاطر صبر استقامت نشان تحقق فرعون کاخ مجلل ساخت باغ داربست‌دار فراهم ساخته کوبید 
7,138,و بنی‌اسرائیل را از دریا عبور دادیم. آنها در مسیر خود به جمعیتی رسیدند که اطراف بت‌هایشان با تواضع و خضوع گرد آمده بودند. [بنی‌اسرائیل] به موسی گفتند: «تو هم برای ما معبودی قرار ده! همان‌گونه که آنها معبودان [و خدایانی] دارند!» گفت: «شما جمعیتی جاهل و نادان هستید!,بنی‌اسرائیل دریا عبور داد مسیر جمعیتی رسید اطراف بت تواضع خضوع گرد بنی‌اسرائیل موسی گفت معبود قرار ده همان‌گونه معبود خدایانی جمعیتی جاهل نادان  
10,90,و ما بنی‌اسرائیل را از دریا عبور دادیم. در حالی که فرعون و لشکریانش از روی ستم و تجاوز آنان را دنبال می‌کردند. تا چون غرقاب، فرعون را فراگرفت، گفت: «ایمان آوردم که معبودی نیست جز همان که بنی‌اسرائیل به او ایمان آورده‌اند، و من از تسلیم شدگانم.»,بنی‌اسرائیل دریا عبور داد فرعون لشکریان ستم تجاوز دنبال غرقاب فرعون فراگرفت ایمان آورد معبود بنی‌اسرائیل ایمان آورد تسلیم شدگانم 
10,93,و ما بنی‌اسرائیل را در جایگاه شایسته‌ای جا دادیم و از چیزهای پاکیزه به آنان روزی بخشیدیم؛ ولی آنان [به نزاع و اختلاف پرداختند. و] اختلاف نکردند، مگر پس از علم و آگاهی [به حقّانیت موسی]. همانا پروردگارت، روز قیامت در آنچه که در آن اختلاف می‌کردند، میان آنان داوری می‌کند.,بنی‌اسرائیل جایگاه شایست داد چیزهای پاکیزه روزید بخشیدیم؛ نزاع اختلاف پرداخت اختلاف کرد مگر علم آگاهی حقانیت موسی همانا پروردگار روز قیامت اختلاف داوری 
17,2,ما به موسی كتاب دادیم و او را هدایتگر بنی‌اسرائیل قرار دادیم، كه: «غیر از من تكیه‌گاه و كارسازی نگیرید.»,موسی کتاب داد هدایتگر بنی‌اسرائیل قرار داد تکیه‌گاه کارسازی گرفت 
17,4,ما در كتاب [تورات]، به بنی‌اسرائیل اعلام كردیم كه قطعاً شما دو بار در زمین فساد می‌كنید و برتری‌جوییِ بزرگی خواهید كرد.,کتاب تورات بنی‌اسرائیل اعلام کرد قطعا زمین فساد کرد برتری‌جویی بزرگی خواست 
17,104,و پس از آن به بنی‌اسرائیل گفتیم: «در این سرزمین جای گیرید، پس چون موعد آخرت فرارسد، همه‌ی شما را با هم گرد خواهیم آورد.»,بنی‌اسرائیل گفت سرزمین گرفت موعد آخرت فرارسد همه گرد خواست 
20,47,پس به سراغ او بروید و بگویید: ما دو فرستاده‌ی پروردگار توایم، بنی‌اسرائیل را به همراه ما بفرست [و بیش از این] آنها را آزار مده! البتّه ما با معجزه‌ای از جانب پروردگارت به سوی تو آمده‌ایم، و درود بر کسی که هدایت را پیروی کند.,سراغ رست گفت فرستاده پروردگار توایم بنی‌اسرائیل همراه بفرست آزار مده معجزه جانب پروردگار آمد درود هدایت پیروی 
20,80,ای بنی‌اسرائیل! ما شما را از دشمنانتان نجات دادیم و با شما در سمت راست کوه طور، وعده گذاردیم، و بر شما [غذاهای آماده‌ای چون] مَنّ و سَلوی نازل کردیم.,ای بنی‌اسرائیل دشمنانتان نجات داد راست کوه وعده گذارد غذا آماد سلوی نازل کرد 
20,94,[هارون] گفت: «[برادرم!] ای فرزند مادرم! [موی] ریش و سر مرا [به بازخواست] مگیر! من ترسیدم [آنها پراکنده شوند و] تو بگویی میان بنی‌اسرائیل تفرقه انداختی و سفارش مرا [در حفظ وحدت‌] پاس نداشتی!»,هارون برادر ای فرزند مادرم موی ریش سر مرا بازخواست مگیر ترسید پراکنده گفت بنی‌اسرائیل تفرقه انداخت سفارش مرا حفظ وحدت پاس داشت 
26,17,بنی‌اسرائیل را [آزاد کن و] همراه ما بفرست.»,بنی‌اسرائیل آزاد کن همراه بفرست 
26,22,و [آیا] این که بنی‌اسرائیل را بنده‌ی خود ساخته‌ای، نعمتی است که منّتش را بر من می‌نهی؟»,این‌که بنی‌اسرائیل بنده ساخت نعمتی منتش می‌نهی؟ 
26,57,پس آنان را [به گمان تعقیب بنی‌اسرائیل]، از باغ‌ها و چشمه‌ها بیرون کردیم،,گمان تعقیب بنی‌اسرائیل باغ چشمه کرد 
26,59,چنین بود که بنی‌اسرائیل را وارث آنها قرار دهیم.,بنی‌اسرائیل وارث قرار داد 
26,197,آیا این که دانشمندان بنی‌اسرائیل از آن اطلاع دارند، برای مشرکان نشانه‌ای نیست؟!,این‌که دانشمندان بنی‌اسرائیل اطلاع مشرک نشانه نیست؟ 
27,76,به راستی این قرآن، بیشتر آنچه را بنی‌اسرائیل در آن اختلاف دارند، [به طور صحیح] برآنان حکایت می‌کند.,راستی قرآن بنی‌اسرائیل اختلاف صحیح برآنان حکایت 
40,53,و همانا ما به موسی هدایت دادیم. و به بنی‌اسرائیل کتاب آسمانی [تورات] را به میراث دادیم.,همانا موسی هدایت داد بنی‌اسرائیل کتاب آسمانی تورات میراث داد 
43,59,عیسی فقط بنده‌ای بود که ما به او نعمت بخشیدیم و او را برای بنی‌اسرائیل الگو و نمونه قرار دادیم.,عیسی بنده نعمت بخشید بنی‌اسرائیل الگو نمونه قرار داد 
44,30,و به راستی ما بنی‌اسرائیل را از آن عذاب خوارکننده نجات دادیم.,راستی بنی‌اسرائیل عذاب خوارکننده نجات داد 
45,16,و ما به بنی‌اسرائیل کتاب و حکومت و نبوّت دادیم و از [خوردنی‌های] پاکیزه و دلپسند روزیشان کردیم و آنان را بر جهانیان [آن روزگار] برتری دادیم.,بنی‌اسرائیل کتاب حکومت نبوت داد خوردنی پاکیزه دلپسند روز کرد جهانیان روزگار برتری داد 
