sureh,ayeh,matn,processed matn
39,16,برای زیانکاران از بالای سرشان سایه‌بان‌هایی از آتش، و از زیر پایشان سایه‌بان‌هایی است. این [عذابی] است که خداوند بندگانش را به آن می‌ترساند. پس ای بندگان من! از من پروا کنید.,زیانکار بالای سرشان سایه‌بان آتش پا سایه‌بان عذاب خداوند بندگانش ترساند پس بندگان پروا 
39,19,پس آیا کسی را که حکم عذاب بر او حتمی شده است، [می‌توانی هدایت کنی؟] آیا تو می‌توانی کسی را که در آتش است، رهایی بخشی؟,حکم عذاب حتمی توانست هدایت کنی؟ توانست آتش رهایی بخشی؟ 
40,41,و ای قوم من! چگونه است که من شما را به رهایی [از آتش] می‌خوانم، و شما مرا به دوزخ فرامی‌خوانید؟!,و قوم رهایی آتش خواند مرا دوزخ فرامی‌خوانید؟ 
40,47,و [یاد کن] آن‌گاه که در آتش به بحث [و جدل] می‌پردازند. زیردستان به کسانی که تکبّر ورزیدند، می‌گویند: «ما پیرو شما بودیم. پس آیا [امروز] شما می‌توانید بخشی از آتش را از ما دور کنید؟»,یاد کن آن‌گاه آتش بحث جدل پرداخت زیردستان تکبر ورزید پیرو بود امروز توانست آتش کنید؟ 
40,72,در آب جوشان، و سپس در آتش سوزانده می‌شوند.,آب جوشان آتش سوزانده 
45,34,و به آنان گفته شود: «امروز ما شما را به فراموشی می‌سپاریم، همان‌گونه که شما دیدار امروزتان را به فراموشی سپردید و جایگاه شما آتش است و برای شما هیچ یاوری نیست.,امروز فراموشی سپارد همان‌گونه دیدار امروز فراموشی سپرد جایگاه آتش یاوری 
46,20,و روزی که کافران بر آتش عرضه شوند، [به آنان گفته می‌شود:] «شما در زندگی دنیا، نعمت‌های پاکیزه‌ی خود را تلف کردید و از آنها کامیاب شدید، [و برای امروزتان چیزی نیاندوختید،] پس امروز به خاطر گردن‌کشی ناحقّی که در زمین داشتید و پیوسته نافرمانی می‌کردید، به عذاب خوارکننده کیفر داده می‌شوید.»,روزید کافر آتش عرضه زندگی دنیا نعمت پاکیزه تلف کرد کامیاب شدید امروز نیاندوختید امروز خاطر گردن‌کشی ناحقی زمین داشت پیوسته نافرمانی کرد عذاب خوارکننده کیفر شد 
51,13,روزی است که آنها بر آتش سوزانده می‌شوند.,روزید آتش سوزانده 
52,13,روزی که به سختی به سوی آتش رانده می‌شوند.,روزید سختی آتش رانده 
55,35,آن روز شعله‌ای از آتش و مس گداخته بر شما فرومی‌ریزد، پس نمی‌توانید یکدیگر را یاری دهید!,روز شعله آتش مس گداخته فرومی‌ریزد توانست یاری داد 
55,44,میان آن [آتش] و آبی داغ و سوزان در حرکتند.,آتش آبی داغ سوزان حرکتند 
57,15,پس امروز، نه از شما و نه از کافران، بدَل و بلاگردانی پذیرفته نمی‌شود. جایگاه شما آتش است. آتش، یاور و سزاوار شماست. بد سرانجامی است!»,امروز کافر بدل بلاگردان پذیرفته جایگاه آتش آتش یاور سزاوار شماست بد سرانجامی 
67,11,پس به گناه خود اعتراف می‌کنند، پس لعنت بر اهل آتش باد!,گناه اعتراف لعنت اهل آتش باد 
69,31,سپس او را در آتش شعله‌ور بیافکنید!,آتش شعله‌ور بیافکنید 
70,15,هرگز! همانا آن آتش شعله‌ور است،,هرگز همانا آتش شعله‌ور 
73,12,البتّه نزد ماست زنجیرها و آتش برافروخته،,نزد ماست زنجیر آتش برافروخته 
77,31,[سایه‌ای که] نه مانع از حرارت است و نه از شعله‌های آتش جلوگیری می‌کند.»,سایه مانع حرارت شعله آتش جلوگیری 
85,4,مرگ بر صاحبان گودال [پر آتش].,مرگ صاحبان گودال آتش 
85,5,همان آتش پر هیزم [که مؤمنان را در آن سوزاندند].,آتش هیزم مؤمنان سوزاند 
87,12,همان کس که به آتش بزرگ‌تر درمی‌آید.,کس آتش بزرگ‌تر درمی‌آید 
98,6,همانا کسانی از اهل کتاب و مشرکان که کافر شدند، در آتش دوزخند. در آن جاودانه‌اند. آنانند بدترینِ آفریده‌ها.,همانا اهل کتاب مشرک کافر آتش دوزخند جاودانه‌اند آنانند بدترین آفریده 
101,9,پس در آغوش آتش است.,آغوش آتش 
104,6,آتش افروخته‌ی خداست،,آتش افروخته خداست 
104,8,آن آتش بر آنان سربسته است [و راه گریزی ندارند آن نیست]،,آتش سربسته گریخت 
111,4,و زنش، آن هیزم‌کش [آتش‌افروز نیز در آتش درآید].,زنش هیزم‌کش آتش‌افروز آتش درآید 
