sureh,ayeh,matn,processed matn
3,155,کسانی از شما که روز برخورد دو سپاه روی برگرداندند [و فرار کردند،] جز این نبود که شیطان به خاطر بعضی از کردار [ناپسند]شان آنها را لغزانید و البتّه خداوند از آنها گذشت. به راستی که خداوند آمرزنده‌ی بردبار است.,روز برخورد سپاه برگرداندند فرار شیطان خاطر کردار ناپسند لغزانید خداوند گذشت راستی خداوند آمرزنده بردبار 
4,96,[آن پاداش بزرگ،] درجاتِ [والا] همراه با آمرزش و رحمت از جانب اوست. و خداوند همواره آمرزنده و مهربان است.,پاداش درجات والا همراه آمرزش رحمت جانب اوست خداوند آمرزنده مهربان 
4,99,تنها اینانند که امید است خداوند از آنان درگذرد و خداوند همواره آمرزنده و بخشاینده است.,اینانند امید خداوند درگذرد خداوند آمرزنده بخشاینده 
4,100,و هر که در راه خدا [از سرزمین کفر] مهاجرت کند، در روی زمین، مکان‌های بسیار [برای سکونت] و گشایش [امورش] خواهد یافت و هر که از خانه‌اش، به قصد هجرت به سوی خدا و پیامبرش خارج شود، و آن‌گاه مرگش فرارسد، بی‌تردید پاداش او بر خداست. و خداوند همواره آمرزنده و مهربان است.,خدا سرزمین کفر مهاجرت زمین مکان سکونت گشایش امور خواست خانه قصد هجرت خدا پیامبر خارج آن‌گاه مرگ فرارسد بی‌تردید پاداش خداست خداوند آمرزنده مهربان 
4,106,و از خداوند آمرزش بخواه، خداوند همواره آمرزنده مهربان است.,خداوند آمرزش بخواه خداوند آمرزنده مهربان 
4,110,و هر کس کار بدی کند یا بر خویشتن ستم نماید، سپس از خداوند طلب آمرزش کند، خداوند را آمرزنده و مهربان خواهد یافت.,کس کار بدی خویشتن ستم نمود خداوند طلب آمرزش خداوند آمرزنده مهربان خواست 
4,129,و هرگز نمی‌توانید [در علاقه‌ی قلبی] میان همسران به عدالت رفتار کنید، هر چند کوشش فراوان کنید. پس تمایل خود را یکسره متوجّه یک طرف نسازید تا دیگری را بلاتکلیف رها کنید. و اگر راه صلح و آشتی و تقوا پیش گیرید، بی‌تردید خداوند همواره آمرزنده و مهربان است.,هرگز توانست علاقه قلبی همسر عدالت رفتار کوشش فراوان تمایل یکسره متوجه یک‌طرف ساخت بلاتکلیف رها صلح آشتی تقوا گرفت بی‌تردید خداوند آمرزنده مهربان 
4,152,و کسانی که به خدا و پیامبرانش ایمان آورده و میان هیچ‌یک از آنان فرق نگذاشته‌اند، اینانند که خداوند در آینده پاداششان را خواهد داد. و خداوند، همواره بخشاینده و مهربان است.,خدا پیامبرانش ایمان آورده هیچ‌یک فرق گذاشت اینانند خداوند آینده پاداش خواست خداوند بخشاینده مهربان 
5,74,پس آیا به سوی خدا بازنمی‌گردند و از او آمرزش نمی‌خواهند؟ در حالی که خداوند، آمرزنده و مهربان است.,خدا بازنمی‌گردند آمرزش نمی‌خواهند؟ خداوند آمرزنده مهربان 
5,98,بدانید که خداوند، سخت‌کیفر است و همانا خداوند آمرزنده مهربان است.,دانست خداوند سخت‌کیفر همانا خداوند آمرزنده مهربان 
6,165,و او کسی است که شما را جانشینان [خود] در زمین قرار داد و بعضی را بر بعض دیگر، درجاتی برتری داد، تا شما را به آنچه در اختیارتان قرار داده، بیازماید. مسلماً پروردگار تو سریع‌العقاب و آمرزنده مهربان است.,جانشین زمین قرار بعض درجات برتری اختیار قرار بیازماید مسلما پروردگار سریع‌العقاب آمرزنده مهربان 
8,69,پس، از آنچه غنیمت گرفتید، که حلال و پاکیزه است، مصرف نمایید و از خداوند پروا کنید، خداوند، آمرزنده و مهربان است.,غنیمت گرفت حلال پاکیزه مصرف نمایید خداوند پروا خداوند آمرزنده مهربان 
9,99,امّا برخی از عرب‌های بادیه‌نشین، کسانی هستند که به خداوند و روز قیامت ایمان دارند و آنچه را انفاق می‌کنند، وسیله‌ی نزدیکی به خدا و [جلب] دعا و صلوات رسول می‌دانند. آگاه باشید که همین انفاق‌ها، برای آنان موجب نزدیکی است. به زودی خداوند آنان را در رحمت خویش، وارد می‌کند. خداوند آمرزنده و مهربان است.,عرب بادیه‌نشین خداوند روز قیامت ایمان انفاق وسیله نزدیکی خدا جلب دعا صلوات رسول دانست آگاه باشید انفاق نزدیکی زودی خداوند رحمت خداوند آمرزنده مهربان 
12,92,[یوسف] گفت: «امروز هیچ ملامت و سرزنشی بر شما نیست. خداوند شما را بیامرزد. و او مهربان‌ترینِ مهربانان است.,یوسف امروز ملامت سرزنش خداوند بیامرزد مهربان مهربان 
12,98,[یعقوب] گفت: «به زودی از پروردگارم برای شما آمرزش می‌طلبم، که او، خود آمرزنده و مهربان است.»,یعقوب زودی پروردگار آمرزش طلبید آمرزنده مهربان 
15,49,[ای پیامبر!] به بندگانم خبر ده که من بسیار بخشنده و مهربانم.,ای پیامبر بندگان خبر ده بخشنده مهربان 
16,18,و اگر بخواهید نعمت‌های خداوند را بشمارید، نمی‌توانید شُماره کنید. همانا خداوند آمرزنده‌ی مهربان است.,خواست نعمت خداوند شمرد توانست شماره همانا خداوند آمرزنده مهربان 
16,110,پروردگارت برای کسانی که پس از آزار دیدن، هجرت کرده، به جهاد برخاسته و پایداری نمودند، از آن پس قطعاً آمرزنده‌ی مهربان است.,پروردگار آزار دیدن هجرت جهاد برخاسته پایداری نمود قطعا آمرزنده مهربان 
18,58,و پروردگارت آمرزنده‌ی صاحب رحمت است. اگر [بخواهد] مردم را به خاطر آنچه کسب کرده‌اند، مجازات کند، هرچه زودتر عذاب بر آنان می‌فرستد، [ولی چنین نمی‌کند؛] بلکه برای آنان موعدی قرار داده که [با فرارسیدنش] جز خداوند هرگز پناهگاهی نمی‌یابند.,پروردگار آمرزنده صاحب رحمت خواست مردم خاطر کسب کرد مجازات هرچه زودتر عذاب فرستاد نمی‌کند؛ موعدی قرار فرارسیدن خداوند هرگز پناهگاه یابید 
22,60,[آری،] چنین است. [اگر] هر کس به همان مقدار که به او ستم شده، [ستمگر را] مجازات کند، ولی باز هم به او ستم شود، قطعاً خداوند او را یاری خواهد کرد. البتّه خداوند بخشایشگر و آمرزنده است.,آری کس مقدار ستم ستمگر مجازات ستم قطعا خداوند یاری خواست خداوند بخشایشگر آمرزنده 
25,6,بگو: «[این قرآن را] کسی فروفرستاد که رازهای پوشیده در آسمان‌ها و زمین را می‌داند. قطعاً او آمرزنده و مهربان است.»,بگو قرآن فروفرستاد راز پوشیده آسمان زمین دانست قطعا آمرزنده مهربان 
27,30,نامه از سلیمان است و [متن آن] این است»: «به نام خداوند بخشنده‌ی مهربان.,نامه سلیمان متن نام خداوند بخشنده مهربان 
28,16,[موسی] گفت: «پروردگارا! من به خویشتن ستم کرده‌ام. پس مرا بیامرز!» پس [خداوند] او را آمرزید. به درستی که او آمرزنده‌ی مهربان است.,موسی پروردگارا خویشتن ستم کرد مرا بیامرز خداوند آمرزید درستی آمرزنده مهربان 
33,5,آنان را [که پسرخوانده‌ی شمایند،] به نام پدرانشان بخوانید، که این نزد خداوند عادلانه‌تر است. پس اگر پدرانشان را نمی‌شناسید، آنان برادران دینی و وابستگان شما هستند. و در آنچه [پیش از این] خطا کردید، [و پسرخواندگان را فرزند خود دانستید،] گناهی بر شما نیست؛ ولی در آنچه دل‌هایتان قصد و عمد داشته، [مسئولید.] و خداوند آمرزنده‌ی مهربان است.,پسرخوانده شمایند نام پدران خواند نزد خداوند عادلانه پدران شناخت برادر دینی وابستگان خطا کرد پسرخواندگان فرزند دانست گناهی نیست؛ دل قصد عمد مسئولید خداوند آمرزنده مهربان 
33,24,تا خداوند صادقان را به خاطر صداقتشان پاداش دهد و منافقان را، اگر بخواهد، عذاب کند، یا [اگر توبه کنند،] لطف خود را بر آنان بازگرداند. زیرا که خداوند آمرزنده‌ی مهربان است.,خداوند صادق خاطر صداقت پاداش منافق خواست عذاب توبه لطف بازگرداند خداوند آمرزنده مهربان 
33,73,[امانت عرضه شد] تا خداوند مردان و زنان منافق و مردان و زنان مشرک را [به علّت تباه کردن امانت،] عذاب کند و لطف خود را بر مردان و زنان باایمان برگرداند [و توبه‌ی آنان را بپذیرد]. که خداوند همواره آمرزنده‌ی مهربان است.,امانت عرضه خداوند مردان زنان منافق مردان زنان مشرک تباه امانت عذاب لطف مردان زنان باایمان برگرداند توبه پذیرفت خداوند آمرزنده مهربان 
34,2,آنچه در زمین فرومی‌رود و آنچه از آن خارج می‌شود و آنچه از آسمان نازل می‌شود و آنچه در آن بالا می‌رود، [همه را] می‌داند. و اوست مهربانِ آمرزنده.,زمین فرومی‌رود خارج آسمان نازل دانست اوست مهربان آمرزنده 
39,53,بگو: ای بندگان من که بر نفس خویش تجاوز [و ستم] کرده‌اید! از رحمت خداوند نومید نشوید. خداوند همه‌ی گناهان را می‌بخشد، زیرا که او بسیار آمرزنده و مهربان است.,بگو بندگان نفس تجاوز ستم کرد رحمت خداوند نومید شد خداوند همه گناه بخشید آمرزنده مهربان 
41,32,[‌این‌ها همه، نخستین] پذیرایی از جانب خداوند آمرزنده‌ی مهربان است.»,این پذیرایی جانب خداوند آمرزنده مهربان 
44,42,جز کسی که خداوند او را مورد رحمت قرار دهد. اوست که پیروز و مهربان است.,خداوند رحمت قرار اوست پیروز مهربان 
48,14,و فرمانروایی آسمان‌ها و زمین برای خداوند است. هر که را بخواهد، [و شایسته بداند،] می‌بخشد و هر که را بخواهد، [و سزاوار بداند،] عذاب می‌کند و خداوند همواره آمرزنده و مهربان است.,فرمانروایی آسمان زمین خداوند خواست شایسته دانست بخشید خواست سزاوار دانست عذاب خداوند آمرزنده مهربان 
49,5,و اگر صبر می‌کردند تا تو خود به نزد آنان بیرون آیی، قطعاً برایشان بهتر بود و خداوند آمرزنده‌ی مهربان است.,صبر نزد آمد قطعا برایشان خداوند آمرزنده مهربان 
52,28,زیرا ما پیش از این همواره او را می‌خواندیم. همانا اوست نیکوکار مهربان.»,خواند همانا اوست نیکوکار مهربان 
58,12,ای مؤمنان! هرگاه خواستید با پیامبر خصوصی گفتگو کنید، پیش از نجوای خود، صدقه‌ای بدهید. این برای شما بهتر و پاکیزه‌تر است و اگر [مالی] نیافتید، [می‌توانید به گفتگو بنشینید.] پس خداوند آمرزنده و مهربان است.,ای مؤمنان هرگاه خواست پیامبر خصوصی گفتگو نجوا صدقه داد پاکیزه مالی یافت توانست گفتگو نشست خداوند آمرزنده مهربان 
59,22,اوست خدایی که معبودی جز او نیست. دانای پنهان و آشکار است. اوست بخشنده و مهربان.,اوست خدایی معبود دانا پنهان آشکار اوست بخشنده مهربان 
60,7,امید است که خدا میان شما و کسانی که با آنان دشمنی داشتید، [به سبب اسلام آوردنشان در فتح مکه،] دوستی برقرار کند و خداوند تواناست و خداوند آمرزنده‌ی مهربان است.,امید خدا دشمنی داشت اسلام آوردن فتح مکه دوستی برقرار خداوند تواناست خداوند آمرزنده مهربان 
60,12,ای پیامبر! هنگامی که زنان باایمان نزد تو آمدند تا با تو بیعت کنند که چیزی را شریک خدا نگیرند و دزدی نکنند و مرتکب زنا نشوند و فرزندانِ خود را نکشند و با دروغ فرزند حرام‌زاده‌ای را که پیش دست و پای آنان است، بر [شوهر] خویش نبندند و در هیچ کار خیری تو را نافرمانی نکنند، پس با آنان بیعت کن و برای آنان از خداوند آمرزش بخواه که خداوند آمرزنده و مهربان است.,ای پیامبر هنگامی‌که زنان باایمان نزد آمد بیعت شریک خدا گرفت دزدی کرد مرتکب زنا شد فرزندان کشت دروغ فرزند حرام‌زاده دست پای شوهر بست کار خیری نافرمانی کرد بیعت کن خداوند آمرزش بخواه خداوند آمرزنده مهربان 
64,14,ای کسانی که ایمان آورده‌اید! برخی از همسران و فرزندانتان برای شما دشمنند، [و شما را از راه خدا بازمی‌دارند.] پس از آنان بر حذر باشید و اگر [از آزار و رنجی که به شما می‌دهند،] چشم بپوشید و سرزنش آنان را ترک کنید و از آنان بگذرید، پس [بدانید که] خداوند آمرزنده‌ی مهربان است.,ای ایمان آورد همسر فرزندان دشمنند خدا بازمی‌دارند حذر باشید آزار رنج چشم پوشید سرزنش ترک گدشت دانست خداوند آمرزنده مهربان 
66,1,ای پیامبر! چرا چیزی را که خداوند برای تو حلال کرده، به خاطر جلب خشنودی همسرانت، بر خود حرام می‌کنی؟ و خداوند آمرزنده و مهربان است.,ای پیامبر خداوند حلال خاطر جلب خشنودی همسرانت حرام می‌کنی؟ خداوند آمرزنده مهربان 
71,10,پس گفتم: از پروردگارتان آمرزش بخواهید که او بسیار آمرزنده است.,گفت پروردگار آمرزش خواست آمرزنده 
