sureh,ayeh,matn,processed matn
6,127,سرای سلامت نزد پروردگارشان، تنها برای آنان است. و او به پاداش اعمالی که انجام می‌دادند، سرپرست و پشتیبان و دوست آنان است.,سرود سلامت نزد پروردگار پاداش اعمال انجام داد سرپرست پشتیبان دوست 
7,113,ساحران نزد فرعون آمدند و گفتند: «آیا اگر ما پیروز گردیم، اجر و پاداش مهمی خواهیم داشت؟»,ساحر نزد فرعون آمد گفت پیروز گشت اجر پاداش مهم خواست داشت؟ 
7,170,و آنها که به کتاب [خدا] تمسک جویند و نماز را بر پا دارند، [پاداش بزرگی خواهند داشت؛ زیرا] ما پاداش مصلحان را ضایع نخواهیم کرد.,کتاب خدا تمسک جست نماز پا پاداش بزرگی خواست داشت؛ پاداش مصلح ضایع خواست 
8,28,و بدانید که اموال و فرزندانتان آزمایشی [برای شما] هستند و البتّه نزد خداوند [برای کسانی که از عهده آزمایش برآیند]، پاداشی بزرگ است.,دانست اموال فرزندان آزمایش نزد خداوند آزمایش برآیند پاداش 
9,22,آنان تا ابد در آنجا جاودانند. همانا نزد خداوند، پاداشی بزرگ است.,ابد جاودانند همانا نزد خداوند پاداش 
9,120,اهل مدینه و بادیه‌نشینان اطرافِ آنان، حقّ ندارند از [فرمانِ] رسول خدا تخلّف کنند و [به جبهه نروند و] جان‌های خود را از جان پیامبر عزیزتر بدانند؛ زیرا هیچ گونه تشنگی، رنج و گرسنگی در راه خدا به آنان نمی‌رسد و هیچ گامی در جایی که کافران را به خشم آورد، برنمی‌دارند و هیچ چیزی از دشمن به آنان نمی‌رسد، مگر آن که برای آنان به پاداش اینها عمل صالح نوشته می‌شود. قطعاً خداوند پاداش نیکوکاران را تباه نمی‌کند.,اهل مدینه بادیه‌نشین اطراف حق فرمان رسول خدا تخلف جبهه رفت جان جان پیامبر عزیز بدانند؛ هیچ‌گونه تشنگی رنج گرسنگی خدا رسید گام کافر خشم برنمی‌دارند دشمن رسید مگر آن‌که پاداش اینها عمل صالح نوشته قطعا خداوند پاداش نیکوکار تباه کرد 
10,26,برای آنان که نیکی کنند، پاداشی نیکوتر و افزون‌تر خواهد بود. و بر چهره‌ی آنان غبار ذلّت و خواری ننشیند. آنان اهل بهشتند و همیشه در آنجایند.,نیکی پاداش نیکو افزون خواست چهره غبار ذلت خواری نشست اهل بهشتند آنجایند 
10,72,پس اگر پشت کردید، من از شما اجرتی نخواسته‌ام. پاداش من تنها بر خداست و من مأمورم که تسلیم فرمان او باشم.»,کرد اجرت خواست پاداش خداست مأمور تسلیم فرمان باشید 
11,29,ای قوم من! از شما در برابر این دعوت، اجرتی درخواست نمی‌کنم، پاداش من تنها بر خداست. و من کسانی را که ایمان آورده‌اند، [به خواست شما] طرد نمی‌کنم، آنان پروردگارشان را ملاقات خواهند کرد، ولی من شما را قومی جاهل می‌بینم.,ای قوم دعوت اجرت درخواست کرد پاداش خداست ایمان آورد خواست طرد کرد پروردگار ملاقات خواست قومی جاهل دید 
11,51,ای قوم! من از شما در برابر رسالتم پاداشی درخواست نمی‌کنم. پاداش من تنها بر عهده‌ی کسی است که مرا آفریده است. پس آیا نمی‌اندیشید؟!,ای قوم رسال پاداش درخواست کرد پاداش عهده مرا آفریده نمی‌اندیشید؟ 
11,115,و پایدار باش، که خداوند پاداش نیکوکاران را ضایع نمی‌کند.,پایدار باش خداوند پاداش نیکوکار ضایع کرد 
12,22,و چون [یوسف] به رشد و قوّت خود رسید، به او حکمت و دانش عطا کردیم. و ما این‌گونه نیکوکاران را پاداش می‌دهیم.,یوسف قوت حکمت دانش عطا کرد این‌گونه نیکوکار پاداش داد 
12,56,و بدین‌سان، ما به یوسف در آن سرزمین، امکانات و قدرت بخشیدیم تا هر جا بخواهد، مقام گزیند. ما رحمت خود را به هرکس بخواهیم [و شایسته ببینیم]، می‌رسانیم. و پاداش نیکوکاران را تباه نمی‌گردانیم.,بدین‌سان یوسف سرزمین امکانات قدرت بخشید خواست مقام گزید رحمت هرکس خواست شایسته دید رساند پاداش نیکوکار تباه گرداند 
12,72,گفتند: «جام مخصوص پادشاه را گم کرده‌ایم. و هر کس که آن را بیاورد، یک بارِ شتر [جایزه] دارد. و من این [پاداش] را ضمانت می‌کنم.»,گفت جام مخصوص پادشاه گم کرد کس بیاورد یک‌بار شتر جایزه پاداش ضمانت 
16,32,[همان] کسانی که فرشتگان [جان‌های] آنان را به طور کامل می‌گیرند، در حالی که [از آلودگی‌های شرک و گناه] پاکند، [و به آنان] می‌گویند: «سلام بر شما! به پاداشِ آنچه همواره انجام می‌دادید، وارد بهشت شوید.»,فرشتگ جان گرفت آلودگی شرک گناه پاکند سلام پاداش انجام داد بهشت شد 
16,96,آنچه نزد شماست، به پایان می‌رسد، و آنچه نزد خداست، باقی و پایدار است. و کسانی که صبر پیشه کردند، پاداششان را بر پایه‌ی نیکوترین کاری که می‌کرده‌اند، خواهیم داد.,نزد شماست پایان نزد خداست باقی پایدار صبر پیشه پاداش پایه نیکو کاشت کرد خواست 
18,30,آنان که ایمان آورده و کارهای نیک کرده‌اند، [بدانند که] ما پاداش نیکوکاران را تباه نمی‌کنیم.,ایمان آورده کارهای نیک کرد دانست پاداش نیکوکار تباه کرد 
18,44,آنجا [ثابت شد که] قدرت تنها از آنِ خدای حقّ است و [نزد] اوست بهترین پاداش و نیکوترین فرجام.,ثابت قدرت خدای حق نزد اوست پاداش نیکو فرجام 
18,46,مال و فرزندان، زینت زندگی دنیایند و کارهای ماندگار شایسته، نزد پروردگارت پاداشی بهتر دارند و امید داشتن به آنها نیکوتر است.,مال فرزندان زینت زندگی دنیایند کارهای ماندگار شایسته نزد پروردگار پاداش امید نیکو 
23,72,[ای پیامبر!] آیا تو از آنها مزدی خواسته‌ای؟ با این که پاداش دائمی پروردگارت بهتر است. و او بهترینِ روزی‌دهندگان است.,ای پیامبر مزدی خواسته‌ای؟ این‌که پاداش دائمی پروردگار روزی‌دهندگان 
24,38,تا خداوند به آنان، نیکوتر از آنچه کرده‌اند، پاداش بدهد و از فضل و رحمت خویش، بر پاداششان بیافزاید. و خداوند هر کس را بخواهد، بی‌حساب روزی می‌دهد.,خداوند نیکو کرد پاداش داد فضل رحمت پاداش بیافزاید خداوند کس خواست بی‌حساب روزید 
25,16,جاودانه هر چه بخواهند، در آنجا دارند. [این پاداش] وعده‌ای است درخواست شده، بر عهده‌ی پروردگارت.,جاودانه خواست پاداش وعده درخواست عهده پروردگار 
25,57,بگو: «من از شما هیچ مزدی در برابر رسالتم درخواست نمی‌کنم، مگر [این که] کسی بخواهد به سوی پروردگارش راهی در پیش گیرد. [این پاداش من است.]»,بگو مزدی رسال درخواست کرد مگر این‌که خواست پروردگار راهی پاداش 
26,41,پس همین که جادوگران [نزد فرعون] آمدند، به او گفتند: «آیا اگر ما پیروز شویم، پاداشی داریم؟»,جادوگر نزد فرعون آمد گفت پیروز شد پاداش داریم؟ 
26,42,[فرعون] گفت: «آری! در این صورت [علاوه بر پاداش]، شما از مقرّبان [دربار] خواهید بود.»,فرعون آری صورت پاداش مقرب دربار خواست 
26,109,و من برای این [رسالت]، هیچ مزدی از شما درخواست نمی‌کنم، پاداش من تنها بر پروردگار جهانیان است!,رسالت مزدی درخواست کرد پاداش پروردگار جهانیان 
26,127,و من برای این [رسالت]، هیچ مزدی از شما درخواست نمی‌كنم، پاداش من تنها بر پروردگار جهانیان است!,رسالت مزدی درخواست کرد پاداش پروردگار جهانیان 
26,145,و من برای این [رسالت]، هیچ مزدی از شما درخواست نمی‌کنم، پاداش من تنها بر پروردگار جهانیان است!,رسالت مزدی درخواست کرد پاداش پروردگار جهانیان 
26,164,و من برای این [رسالت]، هیچ مزدی از شما درخواست نمی‌کنم، پاداش من تنها بر پروردگار جهانیان است!,رسالت مزدی درخواست کرد پاداش پروردگار جهانیان 
26,180,و من برای این [رسالت]، هیچ مزدی از شما درخواست نمی‌کنم، پاداش من تنها بر پروردگار جهانیان است!,رسالت مزدی درخواست کرد پاداش پروردگار جهانیان 
27,89,كسانی که كار نیكی بیاورند، [پاداشی] بهتر از عملشان خواهند داشت، و آنان از هراس آن روز، ایمِن هستند.,کار نیکی بیاورند پاداش عمل خواست هراس روز ایمن 
28,14,چون موسی نیرومند شد و رشد و کمال یافت، به او حکمت و دانش عطا کردیم. و ما این‌گونه نیکوکاران را پاداش می‌دهیم.,موسی نیرومند کمال حکمت دانش عطا کرد این‌گونه نیکوکار پاداش داد 
28,80,و [امّا] کسانی که علم [واقعی] به آنان داده شده بود، گفتند: «وای بر شما! پاداش الهی برای کسانی که ایمان آورند و کار شایسته کنند، [از این مال و ثروت]، بهتر است. و [البتّه] جز صابران، آن [پاداش] را دریافت نخواهند کرد.»,علم واقعی داده‌شده گفت وای پاداش الهی ایمان آورد کار شایسته مال ثروت صابر پاداش دریافت خواست 
28,84,هر کس نیکی آورد، [پاداشی] بهتر از عملش خواهد داشت، و هر کس بدی آورد، پس [بداند] کسانی که کارهای ناروا کنند، جز [به اندازه‌ی] آنچه کرده‌اند، مجازات نمی‌شوند.,کس نیکی پاداش عمل خواست کس بدی دانست کارهای ناروا اندازه کرد مجازات شد 
30,39,و آنچه شما به [رسم] ربا دادید که بر اموال مردم [رباخوار] افزوده شود، پس نزد خداوند فزونی نخواهد یافت. و آنچه را به عنوان زکات می‌پردازید و رضای خدا را می‌طلبید، پس آنان [پاداشی] چند برابر دارند.,رسم ربا داد اموال مردم رباخوار افزوده نزد خداوند فزونی خواست عنوان زکات پرداخت رضای خدا طلبید پاداش 
32,17,هیچ‌کس نمی‌داند چه پاداش مهمّی که مایه‌ی روشنی چشم‌هاست، برای آنان نهفته است. این پاداش کارهایی است که می‌کرده‌اند.,هیچ‌کس دانست پاداش مهم مایه روشنی چشم‌هاست نهفته پاداش کارهایی کرد 
33,44,تحیت و درود آنان در روزی که خدا را ملاقات کنند، سلام است. و خداوند برای آنان پاداشی نیکو فراهم کرده است.,تحیت درود روزید خدا ملاقات سلام خداوند پاداش نیکو فراهم 
34,47,بگو: «هر مزد و پاداشی که از شما خواستم، پس آن به نفع شماست. مزد و پاداش من تنها بر عهده‌ی خداست. و او بر هر چیزی گواه است.»,بگو مزد پاداش خواست نفع شماست مزد پاداش عهده خداست گواه 
35,30,تا خداوند پاداش آنان را به طور کامل عطا کند و از فضل خویش برآنان بیافزاید، چرا که خداوند آمرزنده و سپاسگزار است.,خداوند پاداش عطا فضل برآنان بیافزاید خداوند آمرزنده سپاسگزار 
37,80,ما نیکوکاران را اینگونه پاداش می‌دهیم.,نیکوکار اینگونه پاداش داد 
37,105,ما نیکوکاران را این گونه پاداش می‌دهیم [و نیت خیر آنان را به جای عمل می‌پذیریم].,نیکوکار این‌گونه پاداش داد نیت خیر عمل پذیرفت 
37,110,ما این گونه نیکوکاران را پاداش می‌دهیم.,این‌گونه نیکوکار پاداش داد 
37,121,ما این گونه نیکوکاران را پاداش می‌دهیم.,این‌گونه نیکوکار پاداش داد 
37,131,ما این‌گونه نیکوکاران را پاداش می‌دهیم.,این‌گونه نیکوکار پاداش داد 
38,55,این [است پاداش بهشتیان]! و البتّه سرکشان بازگشت‌گاه بدی دارند:,پاداش بهشتیان سرک بازگشت‌گاه بدی 
38,86,[ای پیامبر! به مردم] بگو: «من از شما برای رسالتم پاداشی نمی‌طلبم، و از کسانی نیستم که چیزی را از نزد خود می‌سازند [و ادّعای باطل دارند].,ای پیامبر مردم بگو رسال پاداش طلبید نیستم نزد ساخت ادعای باطل 
39,10,بگو: ای بندگان من که ایمان آورده‌اید! از پروردگارتان پروا کنید! برای کسانی که در این دنیا نیکی کرده‌اند، [پاداش] نیکی است. و زمین خدا گسترده است. [پس اگر در منطقه‌ای برای حفظ ایمان و نیکی در فشارید، هجرت کنید.] پاداش صابران، بی‌حساب و به طور کامل داده می‌شود.,بگو بندگان ایمان آورد پروردگار پروا دنیا نیکی کرد پاداش نیکی زمین خدا گسترده منطقه‌ای حفظ ایمان نیکی فشرد هجرت پاداش صابر بی‌حساب 
39,34,هر چه بخواهند، نزد پروردگارشان برای آنان فراهم است. این است پاداش نیکوکاران!,خواست نزد پروردگار فراهم پاداش نیکوکار 
39,35,تا خداوند [در سایه‌ی ایمان و صداقت آنان] بدترین کاری را که مرتکب شده‌اند، از آنها بپوشاند. و آنان را به بهترین کاری که می‌کرده‌اند، پاداش دهد.,خداوند سایه ایمان صداقت بدترین کاشت مرتکب شد پوشاند کاشت کرد پاداش 
44,54,این‌گونه [ما پاداش می‌دهیم.] و حوریان را به همسری آنان درمی‌آوریم.,این‌گونه پاداش داد حور همسری درمی‌آوریم 
46,14,آنان به پاداش آنچه انجام می‌دادند، اهل بهشتند و در آن جاودانه خواهند ماند.,پاداش انجام داد اهل بهشتند جاودانه خواست ماند 
47,35,پس سستی نورزید تا [دشمنان را] به صلح و سازش دعوت کنید، با این که شما برترید و خداوند با شماست و هرگز چیزی از [پاداش] اعمالتان را کم نمی‌کند.,سستی ورزید دشمن صلح سازش دعوت این‌که برترید خداوند شماست هرگز پاداش اعمال کرد 
49,3,کسانی که نزد رسول خدا صدایشان را پایین می‌آورند، آنان کسانی هستند که خداوند دل‌هایشان را برای [پذیرش] تقوا آزمایش [و آماده] کرده است و آمرزش و پاداشی بزرگ خواهند داشت.,نزد رسول خدا صدا پایین آورد خداوند دل پذیرش تقوا آزمایش آماده آمرزش پاداش خواست 
53,41,سپس پاداش کامل آن را به او می‌دهند.,پاداش 
55,60,آیا پاداش نیکی، جز نیکی است؟,پاداش نیکی نیکی است؟ 
56,10,و [گروه سوم] پیشگامان [کارهای نیکند که درگرفتن پاداش نیز،] پیشگامند.,گروه پیشگامان کارهای نیکند درگرفتن پاداش پیشگامند 
56,24,پاداشی در برابر آنچه می‌کردند.,پاداش 
57,11,کیست آن که به خدا وام دهد، وامی نیکو؟ تا [خداوند] آن را برای او چند برابر کند و برای او پاداشی گران‌مایه باشد.,کیست آن‌که خدا وام وامی نیکو؟ خداوند پاداش گران‌مایه 
57,18,مردان و زنانی که صدقه داده‌اند و به خداوند وامی نیکو پرداخته‌اند، برای آنان چند برابر خواهد شد و پاداشی گران‌مایه خواهند داشت.,مردان زنانی صدقه داد خداوند وامی نیکو پرداخت خواست پاداش گران‌مایه خواست 
64,15,همانا اموال و فرزندان شما وسیله‌ی آزمایشند و خداوند است که پاداش بزرگ نزد اوست.,همانا اموال فرزندان وسیله آزمایشند خداوند پاداش نزد اوست 
67,12,همانا برای کسانی که از پروردگارشان در نهان می‌ترسند، آمرزش و پاداشی بزرگ است.,همانا پروردگار نهان ترسید آمرزش پاداش 
68,3,و همانا برای تو پاداشی بی‌پایان است.,همانا پاداش بی‌پایان 
69,24,بخورید و بیاشامید. گوارایتان باد! به پاداش کارهایی که در دوران گذشته کرده‌اید.,خورد بیاشامید گوارا باد پاداش کارهایی دوران گذشته کرد 
75,23,و به [لطف و پاداش] پروردگارشان چشم دوخته‌اند.,لطف پاداش پروردگار چشم دوخت 
76,9,که ما فقط برای خشنودی خدا به شما غذا می‌دهیم، نه پاداشی از شما می‌خواهیم و نه سپاسی.,خشنودی خدا غذا داد پاداش خواست سپاسی 
76,22,«این پاداشی است برای شما و کوشش شما مورد سپاس است.»,پاداش کوشش سپاس 
77,43,«به پاداش کارهایی [نیک] که همواره می‌کردید، بخورید و بیاشامید! گوارایتان باد!»,پاداش کارهایی نیک کرد خورد بیاشامید گوارا باد 
77,44,ما نیکوکاران را این گونه پاداش می‌دهیم.,نیکوکار این‌گونه پاداش داد 
92,19,و از هیچ‌کس نزد او نعمتی [و حقی] نیست که این [انفاق] پاداش آن باشد.,هیچ‌کس نزد نعمتی حقی انفاق پاداش 
