sureh,ayeh,matn,processed matn
16,5,و چهارپایان را آفرید، که برای شما در آنها، [وسیله‌ی] پوششی، و بهره‌هایی [دیگر] است و از [گوشت و شیر] آنها می‌خورید.,چهارپایان آفرید وسیله پوشش بهره گوشت شیر خورد 
16,8,و اسبان و اَستَران و الاغ‌ها را آفرید تا بر آنها سوار شوید و [برای شما] تجمّلی [باشد] و [در آینده] چیزهایی را می‌آفریند که شما نمی‌دانید.,اسبان اس الاغ آفرید سوار شد تجمل آینده چیزهایی آفرید دانست 
20,55,ما شما را از آن [زمین] آفریدیم، و در آن بازمی‌گردانیم و بار دیگر شما را از همان برمی‌آوریم.,زمین آفرید بازمی‌گردانیم برمی‌آوریم 
23,17,و همانا ما بالای سر شما، هفت راه [آسمانی] آفریدیم، و ما از خلق [و جهان هستی] غافل نبوده‌ایم.,همانا بالای سر هفت آسمانی آفرید خلق جهان هستی غافل بود 
23,78,و اوست که برای شما گوش و چشم‌ها و دل‌ها آفرید. چه اندک سپاسگزاری می‌کنید!,اوست گوش چشم دل آفرید اندک سپاسگزاری کرد 
23,79,و اوست که شما را در زمین آفرید، و به سوی او محشور می‌شوید.,اوست زمین آفرید محشور شد 
24,45,و خداوند هر جنبده‌ای را از آب آفرید. پس برخی از آنها بر شکم حرکت می‌کنند، و برخی بر دو پا راه می‌روند، و بعضی بر چهار پا. خداوند هر چه بخواهد، می‌آفریند، زیرا خدا بر هر چیزی تواناست.,خداوند جنبده آب آفرید شکم حرکت پا رفت پا خداوند خواست آفرید خدا تواناست 
25,59,خدایی که آسمان‌ها و زمین، و آنچه را میان آنهاست، در شش روز [و دوران] آفرید. سپس بر عرش [قدرت و تدبیر جهان هستی] قرار گرفت. اوست [خدای] رحمان، پس درباره‌ی او از خبیر آگاه بپرس!,خدایی آسمان زمین آنهاست روز دوران آفرید عرش قدرت تدبیر جهان هستی قرار اوست خدای رحمان درباره خبیر آگاه بپرس 
26,78,همان كه مرا آفرید، پس او راهنماییم می‌كند.,مرا آفرید راهنما 
29,44,خداوند آسمان‌ها و زمین را به حقّ آفرید. بی‌گمان در این آفرینش، برای مؤمنان نشانه‌ای قطعی است.,خداوند آسمان زمین حق آفرید بی‌گمان آفرینش مؤمنان نشانه قطعی 
30,20,و از نشانه‌های او آن است که شما را از خاک آفرید، سپس [به صورت] بشری به هر سوی پراکنده شدید.,نشانه خاک آفرید صورت بشری پراکنده شدید 
30,54,خداست که شما را از ناتوانی آفرید، سپس بعد از ناتوانی، [در جوانی] قوّتی بخشید، آن‌گاه بعد از توانایی و قوّت، ضعف و پیری قرار داد. او هر چه بخواهد، می‌آفریند. و اوست دانای توانا.,خداست ناتوانی آفرید ناتوانی جوانی قوتی بخشید آن‌گاه توانایی قوت ضعف پیری قرار خواست آفرید اوست دانا توانا 
32,4,خداوند، کسی است که آسمان‌ها و زمین و آنچه را میان آن دو است، در شش روز [و دوران] آفرید، سپس بر عرش [قدرت و تدبیر جهان] قرار گرفت. برای شما جز او هیچ یاور و شفاعت‌کننده‌ای نیست. پس آیا متذکر نمی‌شوید [و پند نمی‌گیرید]؟,خداوند آسمان زمین روز دوران آفرید عرش قدرت تدبیر جهان قرار یاور شفاعت‌کننده‌ای متذکر شد پند نمی‌گیرید؟ 
32,7,کسی که هر چه را آفرید، نیکو آفرید و آفرینش انسان را از گِل آغاز کرد.,آفرید نیکو آفرید آفرینش انسان گل آغاز 
35,40,بگو: «آیا شریکان خویش را که به جای خداوند می‌خوانید، دیده‌اید؟ به من نشان دهید که چه چیزی را از زمین آفریده‌اند، یا در [آفرینش] آسمان‌ها چه مشارکتی داشته‌اند؟» یا به آنان کتابی داده‌ایم که ایشان، دلیل و حجّتی از آن بر شرک خود دارند؟ بلکه ستمکاران تنها وعده‌های فریبنده به یکدیگر می‌دهند.,بگو شریک خداوند خواند دیده‌اید؟ نشان داد زمین آفرید آفرینش آسمان مشارکت داشته‌اند؟ کتابی داد دلیل حجتی شرک دارند؟ ستمکار وعده فریبنده 
36,71,آیا ندیدند که از آنچه دست‌های [قدرت] ما ایجاد کرده، برای آنان چهارپایانی آفریدیم که مالک آن هستند؟,دید دست قدرت ایجاد چهارپایان آفرید مالک هستند؟ 
36,79,[به او] بگو: «همان کسی که نخستین بار آن را آفرید، آن را زنده خواهد کرد. و او بر هر آفریده‌ای آگاه است.,بگو آفرید زنده خواست آفرید آگاه 
37,11,پس از آنان بپرس که آفرینش آنان سخت‌تر است یا کسانی که ما آفریدیم؟ ما آنان را از گِلی چسبنده آفریدیم.,بپرس آفرینش سخت آفریدیم؟ گلی چسبنده آفرید 
37,150,یا ما فرشتگان را زن آفریدیم و آنان ناظر بودند؟!,فرشتگ زن آفرید ناظر بودند؟ 
38,75,[خداوند] فرمود: «ای ابلیس! چه چیز مانعِ تو شد که برای موجودی که به دستان [قدرت] خویش آفریدم، سجده کنی؟ تکبّر کردی یا از بلندمرتبه‌ها بودی؟!»,خداوند فرمود ای ابلیس مانع موجودی دستان قدرت آفرید سجده کنی؟ تکبر کردی بلندمرتبه بودی؟ 
39,6,او شما را از یک تن آفرید، سپس همسرش را از نوع او پدید آورد. و برای شما هشت نوع از دام‌ها [چهار جفت نر و ماده‌ی شتر، گاو، گوسفند و بز] فروفرستاد. او شما را در شکم‌های مادرانتان می‌آفریند. آفرینشی پس از آفرینش دیگر، در تاریکی‌های سه‌گانه. [شکم، رحم و کیسه‌ای که جنین در آن زندگی می‌کند.] این است خدا، که پروردگار شماست. فرمانروایی از آنِ اوست. جز او هیچ معبودی نیست. پس چگونه به بی‌راهه می‌روید؟,تن آفرید همسر پدید هشت دام جفت نر ماده شتر گاو گوسفند بز فروفرستاد شکم مادران آفرید آفرینش آفرینش تاریکی سه‌گانه شکم رحم کیسه جنین زندگی خدا پروردگار شماست فرمانروایی اوست معبود بی‌راهه می‌روید؟ 
43,16,آیا از آنچه می‌آفریند، دخترانی [برای خود] برگرفته، و شما را به [داشتن] پسران برگزیده است؟,آفرید دخترانی برگرفته پسر برگزیده است؟ 
45,22,و خداوند آسمان‌ها و زمین را به حقّ آفرید، تا هر کس به موجب آنچه کسب کرده است، پاداش داده شود و به آنان ستم نمی‌شود.,خداوند آسمان زمین حق آفرید کس کسب پاداش ستم 
46,4,بگو: «آیا آنچه را که به جای خداوند می‌خوانید، دیده‌اید؟ به من نشان دهید که چه چیزی را از زمین آفریده‌اند، یا در [آفرینش] آسمان‌ها چه مشارکتی داشته‌اند؟ اگر راست می‌گویید، کتابی را که پیش از این [قرآن] بوده، یا دلیلی علمی برای من بیاورید.»,بگو خداوند خواند دیده‌اید؟ نشان داد زمین آفرید آفرینش آسمان مشارکت داشته‌اند؟ راست گفت کتابی قرآن دلیلی علمی بیاورید 
50,38,و به راستی ما آسمان‌ها و زمین و آنچه را میان آنهاست، در شش روز [و دوران] آفریدیم و هیچ رنج و خستگی به ما نرسید.,راستی آسمان زمین آنهاست روز دوران آفرید رنج خستگی رسید 
51,49,و از هر چیز دو زوج آفریدیم، باشد که یاد کنید [و پند گیرید].,زوج آفرید یاد پند گرفت 
53,45,و اوست که دو زوجِ نر و ماده را آفرید،,اوست زوج نر ماده آفرید 
54,49,ما هر چیز را به اندازه آفریده‌ایم.,اندازه آفرید 
55,15,و جنّ را از شعله‌ی آتشی بی‌دود آفرید.,جن شعله آتشی بی‌دود آفرید 
56,57,ما شما را آفریدیم، پس چرا تصدیق نمی‌کنید؟,آفرید تصدیق نمی‌کنید؟ 
64,3,آسمان‌ها و زمین را به حقّ آفرید و شما را [در رحم مادر] صورت‌گری کرد و صورت شما را نیکو قرار داد و بازگشت [همه] به سوی اوست.,آسمان زمین حق آفرید رحم مادر صورت‌گری صورت نیکو قرار بازگشت اوست 
67,3,همان کسی که هفت آسمان را بر فراز یکدیگر آفرید. در آفرینش [خداوند] رحمان هیچ نابسامانی و خللی نمی‌بینی. بار دیگر دیده باز کن، آیا هیچ شکاف و رخنه‌ای می‌بینی؟,هفت‌آسمان فراز آفرید آفرینش خداوند رحمان نابسامانی خللی دید دیده کن شکاف رخنه می‌بینی؟ 
67,14,آیا کسی که آفرید، [از حالات آفریده‌ی خود] آگاه نیست؟ در حالی که او باریک‌بین و آگاه است.,آفرید حالات آفریده آگاه نیست؟ باریک‌بین آگاه 
67,24,بگو: «اوست کسی که شما را در زمین آفرید و به سوی او محشور می‌شوید.»,بگو اوست زمین آفرید محشور شد 
70,39,هرگز! ما آنان را از آن چیز [پستی] که می‌دانند، آفریده‌ایم.,هرگز پستی دانست آفرید 
71,15,آیا نمی‌بینید که خداوند چگونه هفت آسمان را بر فراز یکدیگر آفرید؟,دید خداوند هفت‌آسمان فراز آفرید؟ 
76,28,ماییم که آنان را آفریدیم و پیوندهای مفاصلشان را محکم ساختیم و هرگاه بخواهیم، مانند آنها را چنان که باید به جای آنان می‌آوریم.,ما آفرید پیوند مفاصل محکم ساخت هرگاه خواست چنان‌که آورد 
78,8,و شما را جفت‌هایی آفریدیم.,جفت آفرید 
80,19,از نطفه‌ای [ناچیز] او را آفرید و سامانش بخشید.,نطفه ناچیز آفرید سامان بخشید 
82,7,همان که تو را آفرید و [اندامت را] استوار ساخت و هماهنگ و متعادل کرد.,آفرید اندام استوار ساخت هماهنگ متعادل 
87,2,همان که آفرید و سامان بخشید.,آفرید سامان بخشید 
92,3,سوگند به آن کس که نر و ماده را آفرید،,سوگند کس نر ماده آفرید 
96,1,بخوان به نام پروردگارت که آفرید.,بخوان نام پروردگار آفرید 
113,2,از شرّ آنچه او آفرید [و دارای شرّ است].,شر آفرید شر 
