sureh,ayeh,matn,processed matn
26,60,پس هنگام طلوع خورشید، [سپاهیان فرعون] به تعقیب آنان برخاستند.,طلوع خورشید سپاه فرعون تعقیب برخاستند 
28,3,ما بخشی از سرگذشت موسی و فرعون را به درستی بر تو می‌خوانیم، برای [آگاهی] گروهی که ایمان می‌آورند.,سرگذشت موسی فرعون درستی خواند آگاهی ایمان آورد 
28,6,و به آنان در آن سرزمین، قدرت و تمکّن بخشیم و به فرعون و [وزیرش] هامان و سپاهیانشان، که از ایشانند، آنچه را از آن بیمناک بودند، نشان دهیم.,سرزمین قدرت تمکن بخشید فرعون وزیر هامان سپاهیانشان ایشانند بیمناک نشان داد 
28,7,و ما به مادر موسی الهام کردیم که: «او را شیر بده! پس هرگاه [از فرعونیان] بر او بیمناک شدی، او را [در صندوقی بگذار و] به دریا بیافکن! و مترس و [از دوریش] غمگین مباش! ما او را به تو بازمی‌گردانیم و او را از پیامبران قرار می‌دهیم.»,مادر موسی الهام کرد شیر بده هرگاه فرعون بیمناک شد صندوقی بگذار دریا بیافکن مترس دور غمگین مبا بازمی‌گردانیم پیامبر قرار داد 
28,8,پس فرعونیان، او را [از آب] برگرفتند تا سرانجام، دشمن و مایه‌ی اندوهشان گردد. همانا فرعون و هامان و سپاهیانشان خطاکار بودند.,فرعون آب برگرفتند سرانجام دشمن مایه اندوه همانا فرعون هامان سپاهیانشان خطاکار 
28,9,و همسر فرعون [احساس کرد که آنان قصد کشتن کودک را دارند، پس به فرعون] گفت: «او را نکشید که روشنی چشم من و توست. شاید [در آینده] به ما سودی برساند، یا او را به فرزندی بگیریم.» ولی آنها نمی‌فهمیدند [چه کسی را در آغوش خویش می‌پرورانند].,همسر فرعون احساس قصد کشتن کودک فرعون کشت روشنی چشم توس آینده سودی رساند فرزندی گرفت فهمید آغوش می‌پرورانند 
28,18,[موسی، آن شب را] در شهر نگران و ترسان صبح کرد. ناگهان [دید] همان کسی که دیروز از او یاری خواسته بود، [دوباره] وی را به فریادرسی می‌خواند! [به او] گفت: «به راستی که تو در گمراهی آشکاری هستی! [چرا که بدون قدرت و نیرو، با فرعونیان به زد و خورد می‌پردازی.]»,موسی شب شهر نگران ترسان صبح ناگهان دید دیروز یاری خواسته فریادرسی خواند راستی گمراهی آشکاری هستی قدرت نیرو فرعون زد خورد پرداخت 
28,32,[ای موسی!] دستت را در گریبان فروببر، [خواهی دید که] بدون هیچ بیماری و نقص و عیبی، سپید و درخشان بیرون خواهد آمد. و برای رهایی از [تعجّب و] ترس، دو دستت را بر سینه بگذار. پس این [دو معجزه، دو دلیل روشن و] دو برهان از طرف پروردگارت به سوی فرعون و اشراف قوم اوست. به‌درستی که آنان گروهی فاسق بوده‌اند.»,ای موسی دستت گریبان فروببر خواست دید بیماری نقص عیبی سپید درخشان خواست رهایی تعجب ترس دستت سینه بگذار معجزه دلیل روشن برهان پروردگار فرعون اشراف قوم اوست به‌درستی فاسق بود 
28,38,و فرعون گفت: «ای بزرگان قوم! من جز خودم، معبودی برای شما نمی‌شناسم؛ [امّا برای تحقیق بیشتر،] ای هامان! برای من آتشی بر گِل بیفروز، [و آجر تهیه کن،] پس برجی بلند برای من بساز، شاید [با بالا رفتن از آن] به خدای موسی دست یابم و من او را از دروغگویان می‌پندارم.»,فرعون ای بزرگان قوم خودم معبود نمی‌شناسم؛ تحقیق بیشتر هامان آتشی گل بیفروز آجر کن برجی بلند بساز رفتن خدای موسی دست یابید دروغگو پندارید 
29,39,و قارون و فرعون و هامان را [نیز نابود کردیم]. و به راستی موسی همراهِ دلایلِ روشن [و معجزات] به سوی آنان آمد، [ولی] آنان در زمین تکبّر و سرکشی کردند، و [با این همه] نتوانستند [بر خدا] پیشی گیرند [و از عذاب الهی بگریزند].,قارون فرعون هامان نابود کرد راستی موسی همراه دلایل روشن معجزات زمین تکبر سرکشی توانست خدا پیشی گرفت عذاب الهی گریخت 
40,24,به سوی فرعون و هامان و قارون. پس گفتند: «او جادوگری بسیار دروغگوست!»,فرعون هامان قارون گفت جادوگری دروغگوست 
40,26,و فرعون گفت: «بگذارید تا من موسی را بکشم و او پروردگارش را بخواند، [تا نجاتش دهد.] من می‌ترسم که او دین شما را تغییر دهد، یا در این سرزمین فساد کند.»,فرعون گذارد موسی کشت پروردگار خواند نجات ترسید دین سرزمین فساد 
40,36,و فرعون [به وزیرش] گفت: ای هامان! برای من برجی بلندی بساز! شاید به وسایلی دست‌یابم.,فرعون وزیر ای هامان برجی لندید بساز وسایل دست‌یابم 
40,37,وسایل [بالا رفتن به] آسمان‌ها، تا از خدای موسی آگاه شوم و البتّه من او را دروغگو می‌پندارم.» و این‌گونه [شیطان،] کار زشت فرعون را برایش آراست، و از راه حقّ بازماند. و توطئه فرعون جز در نابودی و زیان نبود.,وسایل رفتن آسمان خدای موسی آگاه شوم دروغگو پندارید این‌گونه شیطان کار زشت فرعون برایش آراست حق بازماند توطئه فرعون نابودی زیان 
40,38,و کسی [از فرعونیان] که ایمان آورده بود، گفت: «ای قوم من! از من پیروی کنید، تا شما را به راه راست [و رستگاری] هدایت کنم.,فرعون ایمان آورده ای قوم پیروی راست رستگاری هدایت 
40,45,پس خداوند او را از بدی‌های آنچه نیرنگ کردند، نگاه داشت. و عذاب سختی خاندان فرعون را فراگرفت.,خداوند بدی نیرنگ نگاه عذاب سختی خاندان فرعون فراگرفت 
40,46,[عذاب فرعونیان] آتش است که هر صبح و شام، بر آن عرضه می‌شوند. و روزی که رستاخیز برپا شود، [گفته می‌شود:] «فرعونیان را در سخت‌ترین عذاب وارد کنید!»,عذاب فرعون آتش صبح شام عرضه روزید رستاخیز برپا فرعون سخت عذاب 
43,46,و به راستی ما موسی را همراه با آیات [و معجزات] خود به سوی فرعون و اشراف قومش فرستادیم. پس گفت: «من فرستاده‌ی پروردگار جهانیانم.»,راستی موسی همراه آیات معجزات فرعون اشراف قومش فرستاد فرستاده پروردگار جهانیان 
43,48,و ما هر معجزه‌ای به فرعونیان نشان می‌دادیم، از همانندش بزرگ‌تر [و مهمّ‌تر] بود. و ما آنان را به [انواع] عذاب گرفتار کردیم، تا شاید بازگردند.,معجزه فرعون نشان داد همانند بزرگ‌تر مهم انواع عذاب گرفتار کرد بازگشت 
43,51,و فرعون در میان قوم خود ندا داد: «ای قوم من! آیا فرمانرواییِ مصر از آن من نیست؟ و این نهرها از زیر [کاخ] من روان نیست؟ پس آیا [شکوه من و فقر موسی را] نمی‌بینید؟,فرعون قوم ندا داد قوم فرمانروایی مصر نیست؟ نهر کاخ روان نیست؟ شکوه فقر موسی نمی‌بینید؟ 
43,54,پس [فرعون]، قوم خود را سبک شمرد [و خوار و ذلیل داشت‌،] آنها هم اطاعتش کردند، زیرا قومی فاسق بودند.,فرعون قوم سبک شمارد خوار ذلیل اطاعت قومی فاسق 
44,17,و همانا ما پیش از این کافران، قوم فرعون را آزمودیم و پیامبری بزرگوار برای آنان آمد.,همانا کافر قوم فرعون آزمود پیامبری بزرگوار 
44,22,پس [چون فرعونیان سخنش را نپذیرفتند،] پروردگارش را خواند «که آنان قومی گنه‌پیشه‌اند.»,فرعون سخن پذیرفت پروردگار خواند قومی گنه‌پیشه‌اند 
44,31,از [عذاب] فرعون، که برتری‌جو و از اسراف‌کاران بود.,عذاب فرعون برتری‌جو اسراف‌کار 
51,38,و در [سرگذشت] موسی [نیز نشانه و عبرتی است]، آن‌گاه که او را با دلیلی روشن و آشکار به سوی فرعون فرستادیم.,سرگذشت موسی نشانه عبرت آن‌گاه دلیلی روشن آشکار فرعون فرستاد 
51,39,پس فرعون با تکیه بر قدرت و سپاهی که داشت، روی برگرداند و گفت: «او یا جادوگر است یا دیوانه.»,فرعون تکیه قدرت سپاهی برگرداند جادوگر دیوانه 
54,41,و همانا هشداردهندگان به سراغ فرعونیان آمدند.,همانا هشداردهندگان سراغ فرعون آمد 
66,11,و خداوند برای کسانی که ایمان آوردند، به همسر فرعون مثَل زده است. آن‌گاه که گفت: «پروردگارا! نزد خود در بهشت برای من خانه‌ای بساز! و مرا از فرعون و کردار او نجات بده! و مرا از [این] گروه ستمگر رهایی بخش!»,خداوند ایمان آورد همسر فرعون زده آن‌گاه پروردگارا نزد بهشت خانه بساز مرا فرعون کردار نجات بده مرا گروه ستمگر رهایی‌بخش 
69,9,و فرعون و کسانی که پیش از او بودند و [مردم] شهرهای زیر و رو شده خطا کردند.,فرعون مردم شهرهای خطا 
73,16,امّا فرعون، آن پیامبر را نافرمانی کرد و ما او را به کیفری سخت گرفتیم.,فرعون پیامبر نافرمانی کیفری سخت گرفت 
79,17,«به سوی فرعون برو که او سرکشی کرده است.,فرعون برو سرکشی 
85,18,[لشکریان] فرعون و ثمود.,لشکریان فرعون ثمود 
89,10,و [با] فرعون قدرتمند و دارای میخ‌ها؟ [که به چهار میخ می‌کشید و شکنجه می‌کرد.],فرعون قدرتمند میخ‌ها؟ میخ کشت شکنجه 
