sureh,ayeh,matn,processed matn
25,26,آن روز، فرمانرواییِ حقّ، از آن [خدای] رحمان است. و روزی است که بر کافران سخت و سنگین است.,روز فرمانروایی حق خدای رحمان روزید کافر سخت سنگین 
25,60,و چون به آنان گفته شود: «برای [خدای] رحمان سجده کنید!» می‌گویند: رحمان چیست؟ آیا به چیزی که تو فرمانمان می‌دهی، سجده کنیم؟» [این دعوت] بر رمیدگی آنان می‌افزاید.,خدای رحمان سجده رحمان چیست؟ فرمان داد سجده کنیم؟ دعوت رمیدگی افزود 
25,63,و بندگان [خدای] رحمان کسانی هستند که بر زمین، بی‌تکبّر راه می‌روند. و هرگاه نادانان، آنان را طرف خِطاب قرار دهند، [و سخنان نابخردانه گویند،] با نرمی پاسخ دهند.,بندگان خدای رحمان زمین بی‌تکبر رفت هرگاه نادان خطاب قرار سخنان نابخردانه گفت نرمی پاسخ 
29,46,و با اهل کتاب، جز با بهترین شیوه، مجادله نکنید، مگر ستمگرانشان. و [به آنان] بگویید: «ما به آنچه بر ما و شما نازل شده، ایمان داریم، و خدای ما و خدای شما یکی است، و ما تسلیم اوییم.»,اهل کتاب شیوه مجادله کرد مگر ستمگرانشان گفت نازل ایمان خدای خدای تسلیم او 
36,11,تنها کسی را [می‌توانی] هشدار دهی که از [این قرآن که] ذکر [و مایه‌ی یادآوری است،] پیروی کند و در نهان از [خدای] رحمان بترسد. پس او را به آمرزش و پاداشی پرارزش بشارت ده!,توانست هشدار داد قرآن ذکر مایه یادآوری پیروی نهان خدای رحمان ترسید آمرزش پاداش پرارزش بشارت ده 
36,15,[کافران] گفتند: «شما تنها بشری مانند مایید. و [خدای] رحمان چیزی [بر شما] نازل نکرده است. شما فقط دروغ می‌گویید.»,کافر گفت بشری مایید خدای رحمان نازل نکرده دروغ گفت 
36,23,آیا به جای او، خدایانی را برگزینم که اگر [خداوند] رحمان برای من آسیب و زیانی بخواهد، شَفاعت آنها کمترین سودی برای من ندارد؟ و مرا نمی‌رهانند؟,خدایانی برگزین خداوند رحمان آسیب زیانی خواست شفاعت کمترین سودی ندارد؟ مرا نمی‌رهانند؟ 
36,52,می‌گویند: «وای بر ما! چه کسی ما را از خوابگاهمان برانگیخت؟ این همان است که [خدای] رحمان وعده داد. و پیامبران راست گفتند.»,وای خوابگاه برانگیخت؟ خدای رحمان وعده پیامبر راست گفت 
43,17,در صورتی که هرگاه یکی از آن مشرکان را به آنچه برای [خداوند] رحمان پسندیده است، مژده دهند، [و بگویند که دختردار شده است،] در حالی که خشم و اندوه خود را فرومی‌برد، چهره‌اش سیاه می‌گردد.,صورتی هرگاه مشرک خداوند رحمان پسندیده مژده گفت دختردار خشم اندوه فرومی‌برد چهره سیاه گشت 
43,19,و فرشتگان را که خود بندگانِ [خدای] رحمان هستند، مؤنث پنداشتند! آیا شاهد آفرینش آنها بوده‌اند؟ گواهی آنان به زودی نوشته می‌شود، و [از آن] بازخواست خواهند شد.,فرشتگ بندگان خدای رحمان مؤنث پنداشت شاهد آفرینش بوده‌اند؟ گواهی زودی نوشته بازخواست خواست 
43,20,و گفتند: «اگر [خدای] رحمان می‌خواست، ما آنها را نمی‌پرستیدیم.» آنان به این [گفتار]، هیچ آگاهی [و دلیل علمی] ندارند. آنان تنها از روی حدس و گمان سخنی می‌گویند و دروغی می‌بافند.,گفت خدای رحمان خواست پرستید گفتار آگاهی دلیل علمی حدس گمان سخنی دروغی بافت 
43,33,و اگر [بیم آن] نبود که مردم یکپارچه [کافر] شوند، برای خانه‌های کافران [به خدای] رحمان، سقف‌ها و نردبان‌هایی از نقره قرار می‌دادیم که بر آنها بالا روند.,بیم مردم یکپارچه کافر خانه کافر خدای رحمان سقف نردبان نقره قرار داد 
43,36,و هر کس از یاد [خدای] رحمان روی‌گردان شود، شیطانی بر او می‌گماریم که همراه و دمساز وی گردد.,کس یاد خدای رحمان روی‌گردان شیطانی گمارد همراه دمساز 
43,81,[ای پیامبر! به آنان] بگو: «اگر برای [خداوند] رحمان فرزندی بود، من نخستین پرستنده [او] بودم».,ای پیامبر بگو خداوند رحمان فرزندی پرستنده بود 
50,33,آن که در نهان از [خدای] رحمان ترسید و با دلی بازگشت‌کننده [به سوی خدا] آمد.,آن‌که نهان خدای رحمان ترسید دلی بازگشت‌کننده خدا 
55,1,[خداوندِ] رحمان،,خداوند رحمان 
67,20,کیست آن کسی که سپاه شماست و شما را در برابر [قهر خداوند] رحمان یاری می‌دهد؟ کافران تنها دچار فریبند.,کیست سپاه شماست قهر خداوند رحمان یاری می‌دهد؟ کافر فریفت 
67,29,بگو: «او [خدای] رحمان است. ما به او ایمان آورده‌ایم و بر او توکل کرده‌ایم. پس به زودی خواهید دانست، کیست آن که در گمراهی آشکار است.»,بگو خدای رحمان ایمان آورد توکل کرد زودی خواست کیست آن‌که گمراهی آشکار 
78,38,روزی که روح و فرشتگان به صف بایستند، کسی سخن نمی‌گوید جز آن که [خدای] رحمان به او اجازه دهد و او سخن درست بگوید.,روزید روح فرشتگ صف ایستاد سخن گفت آن‌که خدای رحمان اجازه سخن درست گفت 
