sureh,ayeh,matn,processed matn
34,16,پس [از خداوند] روی‌گرداندند. و ما بر آنان سیل [ویرانگر] عَرِم را فرستادیم و دو باغستان آنان را به دو باغ که میوه‌های تلخ و [درختان‌] شوره گز و اندکی از درخت سدر داشت، تبدیل کردیم.,خداوند روی‌گرداندند سیل ویرانگر عرم فرستاد باغستان باغ میوه تلخ درختان شوره گز اندکی درخت سدر کرد 
36,35,تا از میوه‌ی آن و آنچه دستانشان به عمل آورده است، بخورند. پس چرا سپاسگزاری نمی‌کنند؟,میوه دستان عمل آورده خورد سپاسگزاری نمی‌کنند؟ 
36,57,در آنجا [هرگونه] میوه برای آنان آماده است. و هر آنچه بخواهند، برایشان فراهم است.,هرگونه میوه آماده خواست برایشان فراهم 
37,42,انواع میوه‌ها. و آنان مورد احترامند.,انواع میوه احترامند 
43,73,در آنجا برای شما میوه‌های فراوان است که از آنها می‌خورید.,میوه فراوان خورد 
44,55,در آن [باغ‌ها]، هر میوه‌ای را [که بخواهند،] با آسودگی می‌طلبند.,باغ میوه‌ای خواست آسودگی طلبید 
52,22,و پی‌درپی از میوه و گوشتی که بخواهند، به آنان می‌رسانیم.,پی‌درپی میوه گوشتی خواست رساند 
55,11,که در آن [هرگونه] میوه‌ای است و خرما [با خوشه‌هایی] دارای پوشش،,هرگونه میوه‌ای خرما خوشه پوشش 
55,52,در آن دو باغ، از هر میوه‌ای دو گونه فراهم است.,باغ میوه‌ای فراهم 
55,54,[بهشتیان] بر بسترهایی که آسترشان از دیبا و ابریشم درشت‌بافت است، تکیه می‌زنند و میوه‌های آن دو باغ در دسترس است.,بهشتیان بستر آستر دیبا ابریشم درشت‌بافت تکیه زد میوه باغ دسترس 
55,68,در آن [دو باغ]، میوه‌های فراوان و خرما و انار است.,باغ میوه فراوان خرما انار 
56,20,و میوه‌هایی از هر چه انتخاب کنند.,میوه انتخاب 
56,29,و درختان موز که میوه‌هایش خوشه خوشه روی هم چیده شده است،,درختان موز میوه خوشه خوشه روی‌هم چیده 
56,32,و میوه‌ای فراوان،,میوه‌ای فراوان 
68,17,ما مردم [مکه] را آزمودیم، همان گونه که صاحبان آن باغ را آزمودیم، آن‌گاه که سوگند یاد کردند، صبحگاهان میوه‌های باغ را بچینند.,مردم مکه آزمود صاحبان باغ آزمود آن‌گاه سوگند یاد صبحگاهان میوه باغ چید 
68,20,پس به صورت باغی درآمد که میوه‌هایش چیده و درختانش سوخته است.,صورت باغی درآمد میوه چیده درختان سوخته 
68,22,که: «اگر قصد چیدن میوه دارید، به سوی کشت‌زار و باغتان حرکت کنید.»,قصد چیدن میوه داشت کشت‌زار باغتان حرکت 
68,25,بامدادان، با این قرار که تهی‌دستان را محروم کنند، خود را [بر چیدن میوه‌ها] توانا می‌پنداشتند.,بامدادان قرار تهی‌دستان محروم چیدن میوه توانا پنداشت 
69,23,که میوه‌هایش در دسترس است.,میوه دسترس 
76,14,و سایه‌های درختان بر سرشان نزدیک و میوه‌هایش در دسترس آنهاست.,سایه درختان سرشان میوه دسترس آنهاست 
77,42,و هر نوع میوه که بخواهند، [فراهم است.],میوه خواست فراهم 
80,31,و میوه و چراگاه،,میوه چراگاه 
