sureh,ayeh,matn,processed matn
16,42,کسانی که صبر کردند، و بر پروردگارشان توکل می‌نمایند.,صبر پروردگار توکل نمود 
16,127,[و ای پیامبر!] صبر پیشه کن و صبر تو جز [به یاری و توفیق] خداوند نیست. و بر آنان اندوه مخور. و از نیرنگی که می‌کنند، دلتنگ مباش.,و پیامبر صبر پیشه کن صبر یاری توفیق خداوند اندوه مخور نیرنگی دلتنگ مبا 
17,9,به راستی این قرآن، به استوارترین راه، هدایت می‌كند. و به مؤمنانی كه كارهای شایسته انجام می‌دهند، بشارت می‌دهد كه برایشان پاداش بزرگی است.,راستی قرآن استوار هدایت مؤمنان کارهای شایسته انجام بشارت برایشان پاداش بزرگی 
18,2,[كتابی] استوار، تا از عذاب شدیدی كه از سوی اوست، بترساند و به مؤمنانی كه كارهای شایسته انجام می‌دهند، بشارت دهد كه برای آنان پاداشی نیكوست.,کتابی استوار عذاب شدید اوست ترساند مؤمنان کارهای شایسته انجام بشارت پاداش نیکوست 
18,67,[خضر] گفت: «تو هرگز نمی‌توانی بر همراهی من صبر کنی.,خضر هرگز توانست همراهی صبر کرد 
18,68,و چگونه بر چیزی که آگاهی کامل به [راز] آن نداری، صبر می‌کنی؟»,آگاهی راز نداری صبر می‌کنی؟ 
18,75,گفت: «آیا نگفتمت که نمی‌توانی همپای من صبر کنی؟»,نگفتمت توانست همپا صبر کنی؟ 
23,111,من امروز به خاطر آن که [مؤمنان در برابر تمسخر شما] صبر کردند، به آنان پاداش دادم. که ایشانند رستگاران.,امروز خاطر آن‌که مؤمنان تمسخر صبر پاداش داد ایشانند رستگار 
25,75,به آنان به خاطر صبرشان، غرفه [‌های بهشتی] پاداش داده می‌شود و در آنجا با تحیت و سلامی گرم روبرو خواهند شد.,خاطر صبر غرفه بهشتی پاداش تحیت سلامی گرم روبرو خواست 
26,129,و كاخ‌های استوار می‌گیرید، به امید آنكه جاوِدانه بمانید؟,کاخ استوار گرفت امید جاودانه بمانید؟ 
28,54,آنان به خاطر صبرشان [بر ایمان و عمل به قرآن‌]، دو برابر پاداش داده می‌شوند. و [آنانند که] بدی‌ها را با نیکی دفع می‌کنند و از آنچه روزی آنان کرده‌ایم، انفاق می‌نمایند.,خاطر صبر ایمان عمل قرآن پاداش آنانند بدی نیکی دفع روزید کرد انفاق نمود 
29,59,کسانی که [در برابر مشکلات] صبر [و استقامت] کردند و بر پروردگارشان توکل می‌کنند.,مشکلات صبر استقامت پروردگار توکل 
38,72,پس همین که او را استوارش ساختم و از روح خود در او دمیدم، سجده‌کنان برای او به خاک بیافتید.»,استوار ساخت روح دمید سجده‌کنان خاک بیافتید 
41,24,پس اگر صبر کنند، [چه سود که] دوزخ جایگاه آنهاست. و اگر تقاضای عفو کنند، از بخشودگان نیستند.,صبر سود دوزخ جایگاه آنهاست تقاضای عفو بخشودگان 
41,35,و این [خصلت و برخورد نیکو] را جز کسانی که اهل صبر و شکیبایی هستند، دریافت نمی‌کنند. و این [رفتار] را تنها کسی خواهد یافت که بهره‌ی بزرگی [از کمالات] داشته باشد.,خصلت برخورد نیکو اهل صبر شکیبایی دریافت کرد رفتار خواست بهره بزرگی کمالات 
42,43,و البتّه کسی که صبر کند، و [از انتقام‌] بگذرد، این از کارهای استوار است.,صبر انتقام گدشت کارهای استوار 
46,35,پس [ای پیامبر!] صبر کن، چنان که پیامبران اولوا العزم صبر کردند و برای [عذاب] آنان شتاب مکن! روزی که آنچه را وعده داده شده‌اند، بنگرند، گویی جز ساعتی از روز [در دنیا] نمانده‌اند. [این] ابلاغی است [برای همگان]، پس آیا جز گروه بدکار نابود می‌شوند؟,پس پیامبر صبر کن چنان‌که پیامبر اولوا العزم صبر عذاب شتاب مکن روزید وعده شد نگریست گفت ساعتی روز دنیا ماند ابلاغ همگان گروه بدکار نابود می‌شوند؟ 
51,58,زیرا خداوند است آن روزی‌رسانِ نیرومندِ استوار.,خداوند روزی‌رسان نیرومند استوار 
52,16,در آن وارد شوید و بسوزید! پس صبر کنید یا صبر نکنید، برای شما یکسان است، که تنها در برابر آنچه می‌کردید، جزا داده می‌شوید.»,شد سوخت صبر صبر کرد یکسان کرد جزا شد 
68,45,و به آنان مهلت می‌دهم. البتّه تدبیر من محکم و استوار است.,مهلت داد تدبیر محکم استوار 
68,48,پس برای [تحقّق] فرمان پروردگارت صبر کن و همانند [یونس،] همدم ماهی مباش، [که شتاب در عذاب قومش را خواست و در شکم ماهی گرفتار شد،] آن‌گاه که با دلی پر اندوه [خدا را] ندا داد.,تحقق فرمان پروردگار صبر کن همانند یونس همدم ماهی مبا شتاب عذاب قومش خواست شکم ماهی گرفتار آن‌گاه دلی اندوه خدا ندا 
70,5,پس صبر کن، صبری نیکو.,صبر کن صبری نیکو 
73,10,و بر آنچه می‌گویند، صبر کن و به‌گونه‌ای نیکو از آنان کناره بگیر!,صبر کن به‌گونه‌ای نیکو کناره بگیر 
74,7,و به خاطر پروردگارت صبر کن!,خاطر پروردگار صبر کن 
75,38,سپس خون بسته‌ای شد و [خداوند] آن را آفرینش داد و [اندامش را] استوار ساخت.,خون بسته‌ای خداوند آفرینش اندامش استوار ساخت 
76,24,پس در برابر فرمان پروردگارت صبر پیشه کن! و از هیچ گنه‌کار یا ناسپاسِ آنان فرمان نبر!,فرمان پروردگار صبر پیشه کن گنه‌کار ناسپاس فرمان نبر 
77,21,پس آن را در [رحم مادر] جایگاهی استوار نهادیم،,رحم مادر جایگاه استوار نهاد 
78,12,و بر فراز شما هفت [آسمان] استوار بنا کردیم.,فراز هفت‌آسمان استوار بنا کرد 
79,28,سقفش را برافراشت و آن را استوار ساخت.,سقف برافراشت استوار ساخت 
79,32,و کوه‌ها را استوار و پابرجا گردانید.,کوه استوار پابرجا گرداند 
98,3,در آن‌ها نوشته‌هایی استوار و با ارزش است.,آن نوشته استوار ارزش 
