sureh,ayeh,matn,processed matn
8,50,و [ای پیامبر!] اگر ببینی آن هنگام که فرشتگان، جان کافران را می‌گیرند؛ بر چهره‌ها و پشت‌های آنان می‌زنند [و می‌گویند:] «بچشید عذاب سوزان را!»,و پیامبر دید فرشتگ جان کافر می‌گیرند؛ چهره پشت زد چشید عذاب سوزان 
9,101,و از میان بادیه‌نشینانِ پیرامونِ شما، گروهی منافقند و از اهل مدینه نیز عدّه‌ای با نفاق خو گرفته‌اند. تو آنان را نمی‌شناسی، [ولی] ما آنها را می‌شناسیم! به زودی آنان را دو بار عذاب خواهیم کرد. سپس به سوی عذابی سهمگین، بازگردانده می‌شوند.,بادیه‌نشین پیرامون منافقند اهل مدینه عده نفاق خو گرفت شناخت شناخت زودی عذاب خواست عذاب سهمگین بازگردانده 
9,106,و گروه دیگری هستند که کارشان به خواست الهی واگذار شده است؛ یا عذابشان می‌کند و یا [به خاطر توبه و پشیمانی،] به آنان لطف می‌کند و خداوند دانا و حکیم است.,گروه کارشان خواست الهی واگذار است؛ عذاب خاطر توبه پشیمانی لطف خداوند دانا حکیم 
10,51,آیا پس از آنکه [عذاب] نازل شد، به آن ایمان می‌آورید؟ حالا؟ در حالی که پیش‌تر خواستار زود آمدن عذاب بودید؟,عذاب نازل ایمان می‌آورید؟ حالا؟ پیش خواستار زود آمدن عذاب بودید؟ 
10,70,بهره‌ای اندک در دنیا دارند، سپس بازگشت آنان به سوی ماست، آنگاه به سزای کفرشان، عذاب سخت به آنان می‌چشانیم.,بهره اندک دنیا بازگشت ماست آنگاه سزید کفر عذاب سخت می‌چشانیم 
10,97,و اگرچه برای آنان هرگونه معجزه‌ای بیاید، تا آنکه عذاب دردناک الهی را ببینند [که ایمان، آن هنگام، بی‌ثمر است].,اگرچه هرگونه معجزه بیاید عذاب دردناک الهی دید ایمان بی‌ثمر 
11,8,و هرگاه عذاب را تا مدّت محدودی از آنان به تأخیر بیندازیم، می‌گویند: «چه چیزی جلوی عذاب ما را گرفت؟» بدانید روزی که قهر و عذاب ما به سراغشان بیاید، از ایشان بازگشتی نیست و آنچه بِدان مسخره می‌کردند، آنان را فراخواهد گرفت.,هرگاه عذاب محدودی تأخیر بیندازیم جلوی عذاب گرفت؟ دانست روزید قهر عذاب سراغ بیاید بازگشتی بدان مسخره فراخواهد 
11,26,[دعوت من این است] که جز خداوند را نپرستید، که من از عذاب روزی دردناک بر شما می‌ترسم.»,دعوت خداوند پرستید عذاب روزید دردناک ترسید 
11,103,البتّه در این [یادآوری‌ها،] نشانه [و عبرتی] است برای کسی که از عذاب آخرت بترسد. همان روزی که مردم را در آن گرد می‌آورند و آن روزی که [همه آن را] مشاهده می‌کنند و برای همه نمایان و مشهود است.,یادآوری نشانه عبرت عذاب آخرت ترسید روزید مردم گرد آورد روزید مشاهده نمایان مشهود 
12,107,آیا [کافران] از این که عذاب الهی آنها را دربرگیرد و یا قیامت در حالی که بی‌خبرند، ناگهان فرارسد، در امانند؟,کافر این‌که عذاب الهی دربرگیرد قیامت بی‌خبرند ناگهان فرارسد امانند؟ 
13,6,و پیش از رحمت و نیکی، به شتاب از تو عذاب و بدی می‌خواهند، در حالی که پیش از آنان عذاب‌ها بوده است. و همانا پروردگارت نسبت به مردم با همه ستمشان، دارای آمرزش است و همانا پروردگارت سخت کیفر است.,رحمت نیکی شتاب عذاب بدی خواست عذاب همانا پروردگار مردم ستم آمرزش همانا پروردگار سخت کیفر 
15,50,و البته عذاب من نیز همان عذاب دردناک است.,عذاب عذاب دردناک 
16,85,و چون کسانی که ستم کردند، عذاب را ببینند، [دیگر] نه [عذاب] از آنان سبک می‌گردد و نه مهلت می‌یابند.,ستم عذاب دید عذاب سبک گشت مهلت یابید 
16,88,کسانی که کافر شدند و [مردم را] از راه خدا بازداشتند، به سزای آن که همواره فساد می‌کردند، عذابی بر عذابشان افزودیم.,کافر مردم خدا بازداشتند سزید آن‌که فساد عذاب عذاب افزود 
16,94,و سوگندهایتان را مایه‌ی فریب میان خودتان قرار ندهید، تا مبادا گامی بعد از استواری‌اش بلغزد، و به خاطر بازداشتن [مردم] از راه خدا، بدی را خواهید چشید. و برای شما عذابی بزرگ است.,سوگند مایه فریب خودتان قرار داد مبادا گام استواری لغزید خاطر بازداشتن مردم خدا بدی خواست چشید عذاب 
18,87,[ذوالقرنین] گفت: «امّا هرکس ستم کند، او را عذاب خواهیم کرد، سپس به سوی پروردگارش بازگردانده می‌شود. او هم وی را به سختی عذاب می‌کند.,ذوالقرنین هرکس ستم عذاب خواست پروردگار بازگردانده سختی عذاب 
19,75,بگو: «هرکه در گمراهی است، [خداوند] رحمان او را تا مدّتی یاری و مهلت می‌دهد، تا وقتی که آنچه را وعده داده می‌شوند، ببینند، یا عذاب [این دنیا] یا [عذاب] قیامت را. پس [در آن روز] خواهند دانست چه کسی جایگاهش بدتر و لشکرش ناتوان‌تر است.»,بگو هرکه گمراهی خداوند رحمان مدتی یاری مهلت وقتی‌که وعده دید عذاب دنیا عذاب قیامت روز خواست جایگاه بدتر لشکر ناتوان 
20,129,و اگر نبود سنّت سابق پروردگارت، و مدتی که [برای زندگی آنان‌] مشخص شده است، حتماً [عذاب الهی بی‌درنگ] لازم می‌آمد.,سنت سابق پروردگار مدتی زندگی مشخص‌شده حتما عذاب الهی بی‌درنگ آمد 
21,37,[طبیعتِ] انسان [به‌گونه‌ای است که گویا] از عجله آفریده شده است؛ [عذاب را به شتاب می‌خواهد؛ امّا] من به زودی نشانه‌های [عذاب] خود را به شما نشان خواهم داد، پس [آن را] به شتاب از من نخواهید!,طبیعت انسان به‌گونه‌ای گویا عجله آفریده‌شده است؛ عذاب شتاب می‌خواهد؛ زودی نشانه عذاب نشان خواست شتاب خواست 
22,10,«این عذاب دستاوَرد پیشین توست. و قطعاً خدا به بندگانش ستم نمی‌کند.»,عذاب دستاورد پیشین توس قطعا خدا بندگانش ستم کرد 
22,21,و گرزهایی آهنین برای [عذاب] آنان [آماده] است.,گرز آهنین عذاب آماده 
22,22,هرگاه بخواهند به خاطر اندوه [فراوان] از دوزخ بیرون آیند، به آن برگردانده می‌شوند [و به آنان گفته می‌شود:] «بچشید عذاب سوزان را!»,هرگاه خواست خاطر اندوه فراوان دوزخ آمد برگردانده چشید عذاب سوزان 
23,77,[ما هم این سنگ‌دلان را رها می‌کنیم،] تا زمانی که دری از عذاب شدید به روی آنان بگشاییم، [و چنان گرفتار شوند که] ناگهان در آن [عذاب] نومید شوند.,سنگ‌دلان رها زمانی دری عذاب شدید گشود چنان گرفتار ناگهان عذاب نومید 
25,65,و آنان می‌گویند: «پروردگارا! عذاب جهنّم را از ما بازگردان که عذاب آن دامن‌گیر است.,پروردگارا عذاب جهنم بازگردان عذاب دامن‌گیر 
26,77,البتّه این بت‌ها دشمن منند، [چون مرا گرفتار عذاب خواهند كرد،] مگر پروردگار جهانیان [كه پرستیدنش مایه‌ی سعادت است].,بت دشمن منند مرا گرفتار عذاب خواست مگر پروردگار جهانیان پرستیدن مایه سعادت 
26,135,من از عذاب روزی بزرگ بر شما بیمناكم.»,عذاب روزید بیمناک 
26,138,و ما عذاب نخواهیم شد.»,عذاب خواست 
26,204,آیا عذاب ما را به شتاب می‌جویند؟,عذاب شتاب می‌جویند؟ 
26,207,آنچه از آن برخوردار بودند، در دفع عذاب به کارشان نیاید.,برخوردار دفع عذاب کارشان نیاید 
26,213,پس [ای پیامبر!] با خدا معبود دیگری را نخوان، که از عذاب‌شدگان خواهی بود.,پس پیامبر خدا معبود نخوان عذاب‌شدگان خواست 
27,72,بگو: «چه بسا بخشی از آن عذابی که با شتاب می‌خواهید، در پی شما باشد.»,بگو چه‌بسا عذاب شتاب خواست 
27,85,و به خاطر ستمی که کردند، حکم [عذاب] بر آنان مقرّر گردید، پس آنها حرفی نمی‌زنند [و سخنی ندارند که بگویند].,خاطر ستم حکم عذاب مقرر گشت حرفی زد سخنی گفت 
29,53,آنان با شتاب از تو عذاب می‌خواهند. و اگر مهلت معین [برای آنان مقرّر] نبود، قطعاً عذاب به سراغشان می‌آمد، [ولی بدانند] عذاب، ناگهان به سراغشان خواهد آمد، در حالی که از آن غافلند.,شتاب عذاب خواست مهلت معین مقرر قطعا عذاب سراغ آمد دانست عذاب ناگهان سراغ خواست غافلند 
31,7,و هرگاه آیات ما بر او خوانده شود، مستکبرانه روی برگرداند، چنان که گویی آن را نشنیده، گویا گوش‌های او سنگین است، پس او را به عذابی دردناک بشارت ده!,هرگاه آیات خوانده مستکبرانه برگرداند چنان‌که گفت نشنیده گویا گوش سنگین عذاب دردناک بشارت ده 
31,24,آنان را [در دنیا] اندکی بهره‌مند می‌کنیم، سپس به عذاب سختی گرفتارشان خواهیم ساخت.,دنیا اندکی بهره‌مند عذاب سختی گرفتار خواست ساخت 
32,14,پس [عذاب را] بچشید! به خاطر آن که دیدار چنین روزی را فراموش کردید، ما شما را به فراموشی سپردیم. و به خاطر آنچه می‌کردید، عذاب همیشگی را بچشید.,عذاب چشید خاطر آن‌که دیدار روزید فراموش کرد فراموشی سپرد خاطر کرد عذاب همیشگی چشید 
32,20,و امّا کسانی که [از مدار ایمان خارج و] فاسق شدند، پس جایگاهشان آتش است. هرگاه اراده کنند که از آن بیرون آیند، به آن بازگردانده می‌شوند و به آنان گفته می‌شود: «بچشید عذاب آتشی را که همواره تکذیبش می‌کردید.»,مدار ایمان خارج فاسق جایگاه آتش هرگاه اراده آمد بازگردانده چشید عذاب آتشی تکذیب کرد 
32,21,و البتّه غیر از آن عذاب بزرگ‌تر [در قیامت]، از عذاب نزدیک [در این دنیا نیز] به آنان می‌چشانیم، تا شاید به سوی خدا بازگردند.,عذاب بزرگ‌تر قیامت عذاب دنیا می‌چشانیم خدا بازگشت 
33,8,تا [خداوند] راستگویان را از صداقتشان [در ایمان و تیکوکاری] بازخواست کند. و برای کافران عذابی دردناک آماده کرده است.,خداوند راستگویان صداقت ایمان تیکوکاری بازخواست کافر عذاب دردناک آماده 
33,68,پروردگارا! آنان را دو چندان عذاب ده و کاملاً از رحمتت دورشان ساز!»,پروردگارا چندان عذاب ده رحمت دور 
34,8,آیا او بر خدا دروغی بسته؟ یا جنونی در اوست؟» [نه! چنین نیست که می‌پندارند؛] بلکه کسانی که به آخرت ایمان ندارند، در عذاب و گمراهی دوری هستند.,خدا دروغی بسته؟ جنونی اوست؟ می‌پندارند؛ آخرت ایمان عذاب گمراهی دوری 
34,35,و گفتند: «دارایی و فرزندان ما بیشتر است و [این نشانه‌ی علاقه‌ی خداوند به ماست، پس اگر عذابی هم باشد،] ما عذاب نمی‌شویم.»,گفت دارایی فرزندان نشانه علاقه خداوند ماست عذاب عذاب شد 
37,9,تا رانده شوند. و برای آن‌ها عذابی پاینده است.,رانده آن عذاب پاینده 
37,31,پس وعده‌ی [عذاب] پروردگارمان بر ما محقّق شد. و بی‌گمان ما عذاب را خواهیم چشید.,وعده عذاب پروردگار محقق بی‌گمان عذاب خواست چشید 
37,38,شما نیز عذاب دردناک الهی را خواهید چشید.,عذاب دردناک الهی خواست چشید 
37,176,پس آیا برای عذاب ما شتاب می‌کنند؟!,عذاب شتاب می‌کنند؟ 
38,58,و عذاب‌های دیگری مانند آن دارند.,عذاب 
38,61,می‌گویند: پروردگارا! هرکس این عذاب را برای ما فراهم ساخته است، بر عذابِ او در آتشِ [دوزخ] دو برابر بیافزا!»,پروردگارا هرکس عذاب فراهم ساخته عذاب آتش دوزخ بیافزا 
39,40,که بر چه کسی عذابی می‌رسد که او را [در دنیا] خوار می‌کند و بر او عذاب پایدار [قیامت] فرود می‌آید؟»,عذاب دنیا خوار عذاب پایدار قیامت فرود می‌آید؟ 
40,33,روزی که [به خاطر سختی عذاب] پشت‌کنان از این سو به آن سو می‌گریزید، برای شما هیچ‌گونه پناهگاه و نگهدارنده‌ای [در برابر عذاب الهی] نیست. و هر که را خداوند [بر اثر اعمالش] گمراه کند، [و به حال خود واگذارد،] هیچ هدایت‌گری برای او نیست.,روزید خاطر سختی عذاب پشت‌کنان این‌سو آن‌سو گریخت هیچ‌گونه پناهگاه نگهدارنده‌ای عذاب الهی خداوند اعمالش گمراه واگذاشت هدایت‌گری 
40,75,[به آنان گفته می‌شود:] «این [عذاب] به خاطر آن است که در زمین به ناحقّ شادی می‌کردید و در ناز و سرمستی به سر می‌بردید.,عذاب خاطر زمین ناحق شادی کرد ناز سرمستی سر برد 
42,21,آیا [این مشرکان] معبودانی دارند که بدون اذن خداوند، برای آنها احکامی از دین قرار داده‌اند؟ و اگر فرمان قطعی [خداوند بر مهلت دادن به منحرفان] نبود، قطعاً میان مشرکان [به هلاکت] حکم می‌شد. و برای ستمکاران عذابی دردناک است.,مشرک معبودانی اذن خداوند احکامی دین قرار داده‌اند؟ فرمان قطعی خداوند مهلت منحرف قطعا مشرک هلاکت حکم ستمکار عذاب دردناک 
42,26,و [دعای] کسانی را که ایمان آورده و کارهای نیکو کرده‌اند، اجابت می‌کند و از فضل خویش بر آنان می‌افزاید. و برای کافران عذابی شدید است.,دعای ایمان آورده کارهای نیکو کرد اجابت فضل افزود کافر عذاب شدید 
42,42,نکوهش فقط بر کسانی است که به مردم ستم می‌کنند و در زمین به ناحقّ سر به طغیان برمی‌دارند. آنانند که برایشان عذاب دردناکی است.,نکوهش مردم ستم زمین ناحق سر طغیان برمی‌دارند آنانند برایشان عذاب دردناکی 
43,65,پس گروه‌هایی از میان آنها [درباره‌ی مسیح] اختلاف ورزیدند، [و برخی او را خدا پنداشتند.] وای بر کسانی که ستم کردند، از عذاب روزی دردناک!,گروه درباره مسیح اختلاف ورزید خدا پنداشت وای ستم عذاب روزید دردناک 
43,75,[عذاب] از آنان کاسته نمی‌شود، و آنان در آنجا نومیدند.,عذاب کاسته نومیدند 
44,11,[دودی که] همه‌ی مردم را فرامی‌گیرد. این است عذابی دردناک!,دودی همه مردم فرامی‌گیرد عذاب دردناک 
44,15,البتّه ما اندک زمانی عذاب را برطرف می‌کنیم، [امّا] شما باز [به کفر خود] برمی‌گردید!,اندک زمانی عذاب برطرف کفر برمی‌گردید 
44,56,در بهشت، جز مرگ نخستین [که پشت سر گذاشته‌اند،] مرگی نخواهند چشید. و خداوند آنان را از عذاب سوزان نگاه داشته است.,بهشت مرگ سر گذاشت مرگی خواست چشید خداوند عذاب سوزان نگاه 
46,24,پس چون آن توده‌ی ابر را دیدند که به سمت سرزمینشان روی آورده است، گفتند: «این ابری باران زاست!» [هود گفت:] «بلکه آن عذابی است که با شتاب خواستارش بودید. بادی که در آن عذابی دردناک نهفته است.,توده ابر دید سرزمین آورده گفت ابری باران زاست هود عذاب شتاب خواستار بود بادی عذاب دردناک نهفته 
46,31,ای قوم ما! دعوت‌گر الهی را اجابت کنید و به او ایمان بیاورید تا [خداوند] پاره‌ای از گناهانتان را بر شما ببخشاید و از عذابی دردناک امانتان دهد.,ای قوم دعوت‌گر الهی اجابت ایمان بیاورید خداوند پاره‌ای گناهانتان بخشایید عذاب دردناک امان 
46,34,و روزی که کافران بر آتش عرضه شوند، [به آنان گفته می‌شود:] «آیا این حقّ نیست؟» می‌گویند: «به پروردگارمان سوگند که چنین است!» [خداوند] می‌فرماید: «پس به خاطر کفرتان، عذاب را بچشید.»,روزید کافر آتش عرضه حق نیست؟ پروردگار سوگند خداوند فرمود خاطر کفر عذاب چشید 
51,14,[به آنان گفته می‌شود:] «عذابتان را بچشید! این همان عذابی است که [از روی تمسخر] به آن شتاب داشتید.»,عذاب چشید عذاب تمسخر شتاب داشت 
51,37,و در آن [دیار] برای کسانی که از عذاب دردناک می‌ترسند، نشانه‌ای [عبرت‌آموز] به جای گذاشتیم.,دیار عذاب دردناک ترسید نشانه عبرت‌آموز گذاشت 
51,59,پس کسانی که ستم کردند، سهم بزرگی [از عذاب] دارند، همانند سهم یارانشان [در اقوام ستمگر پیشین]. پس از من درخواست شتاب نکنند [که به آن خواهند رسید].,ستم بزرگی عذاب همانند یاران اقوام ستمگر پیشین درخواست شتاب کرد خواست 
52,7,که عذاب پروردگارت قطعاً واقع‌شدنی است.,عذاب پروردگار قطعا واقع‌شدن 
52,15,پس آیا این [عذاب هم] جادوست؟ یا شما [درست‌] نمی‌بینید؟,عذاب جادوست؟ درست نمی‌بینید؟ 
52,27,پس خداوند بر ما منّت نهاد و ما را از عذاب سوزان نگاه داشت.,خداوند منت نهاد عذاب سوزان نگاه 
52,47,و البتّه برای کسانی که ستم کردند، عذابی [دیگر] است جز این؛ ولی بیشتر آنان نمی‌دانند.,ستم عذاب این؛ دانست 
54,38,و صبحگاهان عذابی پایدار به سراغشان آمد.,صبحگاهان عذاب پایدار سراغ 
54,48,روزی که به رو در آتش کشیده می‌شوند [و به آنان گفته می‌شود:] «سوزندگی و عذاب دردناک دوزخ را بچشید!»,روزید آتش کشیده سوزندگی عذاب دردناک دوزخ چشید 
58,15,خدا برای آنان عذاب سختی آماده کرده است، زیرا کاری می‌کردند که بسیار بد است.,خدا عذاب سختی آماده کاشت بد 
59,15,[داستان یهودیان بنی‌نَضیر] مَثَل کسانی است که چندی پیش از آنان بودند، [و با وعده‌های منافقان اغفال شدند.] آنان تلخی و ناکامی انحراف خود را چشیدند و برایشان عذابی دردناک است.,داستان یهود بنی‌نضیر چندی وعده منافق اغفال تلخی ناکامی انحراف چشید برایشان عذاب دردناک 
65,10,خداوند برای آنان عذابی سخت آماده کرده است، پس ای خردمندان مؤمن! از خدا پروا کنید. همانا خداوند برای شما [اسباب] یادآوری فرستاده است.,خداوند عذاب سخت آماده پس خردمندان مؤمن خدا پروا همانا خداوند اسباب یادآوری فرستاده 
67,28,[ای پیامبر!] بگو: «به من خبر دهید، اگر خدا من و کسانی را که با من هستند، نابود کند، یا بر ما رحم نماید، چه کسی کافران را از عذابی دردناک پناه می‌دهد؟»,ای پیامبر بگو خبر داد خدا نابود رحم نمود کافر عذاب دردناک پناه می‌دهد؟ 
68,33,این‌گونه است عذاب! و اگر بدانند، عذاب آخرت بزرگتر است.,این‌گونه عذاب دانست عذاب آخرت بزرگتر 
70,1,درخواست‌کننده‌ای، عذابی واقع‌شدنی را درخواست کرد،,درخواست‌کننده عذاب واقع‌شدن درخواست 
70,14,[بلکه آرزو دارد] تمام مردم روی زمین را [فدا کند]، تا او را [از عذاب‌] برهاند.,آرزو مردم زمین فدا عذاب برهاند 
70,27,و آنان که از عذاب پروردگارشان بیمناکند.,عذاب پروردگار بیمناکند 
70,28,زیرا از عذاب پروردگارشان ایمنی نیست.,عذاب پروردگار ایمنی 
73,13,و غذایی گلوگیر و عذابی دردناک!,غذایی گلوگیر عذاب دردناک 
75,34,[عذاب الهی] برای تو شایسته‌تر است، شایسته‌تر!,عذاب الهی شایسته شایسته 
76,31,هر که را بخواهد، به رحمت خود درمی‌آورد و برای ستمکاران عذابی دردناک آماده کرده است.,خواست رحمت درمی‌آورد ستمکار عذاب دردناک آماده 
78,30,«پس بچشید که هرگز جز عذاب بر شما نمی‌افزاییم.»,چشید هرگز عذاب نمی‌افزاییم 
84,24,پس آنان را به عذابی دردناک بشارت بده!,عذاب دردناک بشارت بده 
85,10,همانا کسانی که مردان و زنان باایمان را مورد آزار و شکنجه قرار دادند و توبه نکردند، پس برای آنان عذاب دوزخ و نیز عذاب سوزان است.,همانا مردان زنان باایمان آزار شکنجه قرار توبه کرد عذاب دوزخ عذاب سوزان 
88,24,پس خداوند او را به بزرگ‌ترین عذاب مجازات می‌کند.,خداوند بزرگ عذاب مجازات 
89,13,پس پروردگارت تازیانه‌ی عذاب بر آنان فرود آورد.,پروردگار تازیانه عذاب فرود 
89,25,پس در آن روز [عذاب خدا چنان است که] هیچ‌کس [دشمن خود را] مانند آن عذاب نکند.,روز عذاب خدا چنان هیچ‌کس دشمن عذاب کرد 
102,4,آری! چنین نیست [که می‌پندارید]، در آینده خواهید دانست [که با چه عذاب‌هایی روبرویید].,آری پندارید آینده خواست عذاب روبرویید 
