sureh,ayeh,matn,processed matn
34,44,و [این در حالی است که‌] ما کتابی [آسمانی] به آنان نداده‌ایم که آن را بخوانند و بیاموزند. [تا با تکیه بر آن، قرآن را دروغی ساختگی بدانند]. و ما پیش از تو بیم‌دهنده‌ای به سوی آنان نفرستاده‌ایم. [تا با اعتماد به گفتار او، نبوّت تو را انکار کنند.],کتابی آسمانی داد خواند بیاموزند تکیه قرآن دروغی ساختگی دانست بیم‌دهنده‌ای فرستاد اعتماد گفتار نبوت انکار 
34,46,بگو: «شما را تنها به یک چیز اندرز می‌دهم: دوتا دوتا یا به تنهایی برای خدا قیام کنید. سپس بیندیشید، که این همنشینتان [محمّد که عمری با پاکی، امانت، راستی و خردورزی در میان شما زندگی کرده است‌،] هیچ‌گونه جنونی ندارد. او برای شما فقط بیم‌دهنده‌ای است از عذاب سختی که پیش روست.»,بگو اندرز داد دوتا دوتا تنهایی خدا قیام بیندیشید همنشین محمد عمری پاکی امانت راستی خردورزی زندگی هیچ‌گونه جنونی بیم‌دهنده‌ای عذاب سختی روس 
35,23,تو فقط بیم دهنده‌ای.,بیم دهنده 
35,24,یقیناً ما تو را به حقّ نویدبخش و بیم‌دهنده فرستادیم. و هر امّتی در گذشته بیم‌دهنده‌ای داشته است.,یقینا حق نویدبخش بیم‌دهنده فرستاد امتی گذشته بیم‌دهنده‌ای 
36,6,تا مردمی را بیم دهی که پدرانشان بیم داده نشده‌اند، از این رو [از حقایق] غافلند.,مردمی بیم داد پدران بیم شد حقایق غافلند 
37,72,و قطعاً ما در میانشان بیم‌دهندگانی فرستادیم.,قطعا میان بیم‌دهندگانی فرستاد 
37,75,و به راستی نوح، ما را [به فریادرسی] ندا داد، [و ندای او را اجابت کردیم] پس چه خوب پاسخ‌دهنده‌ای هستیم!,راستی نوح فریادرسی ندا ندای اجابت کرد پاسخ‌دهنده 
38,65,بگو: «من فقط بیم‌دهنده‌ام. و هیچ معبودی جز خداوند یکتای قهّار نیست.,بگو بیم‌دهنده‌ام معبود خداوند یکتای قهار 
48,8,ما تو را گواه [بر اعمال امّت] و بشارت‌دهنده و بیم‌دهنده فرستادیم.,گواه اعمال امت بشارت‌دهنده بیم‌دهنده فرستاد 
50,21,و هر کس [به صحنه‌ی قیامت] می‌آید، سوق‌دهنده‌ای و شاهدی با اوست.,کس صحنه قیامت سوق‌دهنده شاهدی اوست 
67,26,بگو: «علم [به زمان قیامت،] تنها نزد خداوند است و من تنها بیم‌دهنده‌ای آشکارم.»,بگو علم زمان قیامت نزد خداوند بیم‌دهنده‌ای آشکار 
92,14,پس شما را از آتشی که زبانه می‌کشد، بیم دادم.,آتشی زبانه کشت بیم داد 
