sureh,ayeh,matn,processed matn
11,94,و چون فرمان [قهر] ما آمد، شعیب و کسانی را که با او ایمان آورده بودند، به رحمت خود نجات دادیم و [آن گاه] صیحه‌ی [آسمانی] ستمگران را فرو گرفت، پس در خانه‌هایشان به رو افتادند [و مردند].,فرمان قهر شعیب ایمان آورده رحمت نجات داد صیحه آسمانی ستمگر فرو خانه افتاد مرد 
11,116,پس چرا در قرن‌های قبل از شما، صاحبان علم و قدرتی نبودند تا مردم را از فساد در زمین بازدارند؟ مگر گروه کمی از کسانی که از میان آنان نجاتشان دادیم. و ستمگران، دنباله‌رو و دلبسته‌ی مال و مقامی شدند که در آن مست و سرکش شده بودند. و آنان مردمی مجرم و گناهکار بودند.,قرن صاحبان علم قدرتی بود مردم فساد زمین بازدارند؟ مگر گروه نجات داد ستمگر دنباله‌رو دلبسته مال مقامی مست سرکش مردمی مجرم گناهکار 
12,45,و یکی از آن دو [زندانی] که نجات یافته و پس از گذشت مدتی [یوسف را] به خاطر آورده بود، گفت: «من از تعبیر آن به شما خبر می‌دهم، مرا [به سراغ آن جوان زندانی] بفرستید.»,زندانی نجات‌یافته گذشت مدتی یوسف خاطر آورده تعبیر خبر داد مرا سراغ جوان زندانی فرستاد 
15,41,[خداوند] فرمود: «این [اخلاص و نجات مخلَصین] راه مستقیمی است که خود بر عهده دارم.,خداوند فرمود اخلاص نجات مخلصین مستقیمی داشت 
15,59,مگر خاندان لوط که ما آنان را نجات می‌دهیم.,مگر خاندان لوط نجات داد 
17,3,[ای بنی‌اسرائیل!] ای فرزندانِ كسانی كه آنان را همراهِ نوح، سوار [بر كشتی] كردیم و [نجات دادیم!] همانا نوح، بنده‌ای بسیار شكرگزار بود [شما نیز مانند او باشید، تا نجات یابید].,ای بنی‌اسرائیل فرزندان همراه نوح سوار کشتی کرد نجات داد همانا نوح بنده شکرگزار باشید نجات یابید 
17,67,و هرگاه در دریا به شما محنت و رنج رسد، هر كه را جز خداوند بخوانید، محو و گم می‌شود. پس چون شما را نجات دهد و به خشكی رساند، از او روی می‌گردانید. و انسان بسیار ناسپاس است.,هرگاه دریا محنت رنج رسید خداوند خواند محو گم نجات خشکی رساند گرداند انسان ناسپاس 
19,72,سپس پرهیزکاران را نجات می‌دهیم و ستمکاران را [که از ضعف و ذلّت] به زانو درآمده [اند]، در آن رها می‌کنیم.,پرهیزکار نجات داد ستمکار ضعف ذلت زانو درآمده‌اند رها 
20,40,آن‌گاه که خواهرت [نزد آنان] می‌رفت تا بگوید: «آیا می‌خواهید کسی را به شما نشان دهم که او را سرپرستی کند؟» [و آنان پذیرفتند.] پس [این‌گونه] ما تو را به سوی مادرت بازگرداندیم تا چشم او روشن شود و اندوهگین نگردد و تو شخصی [از فرعونیان] را به قتل رساندی، پس تو را از غم نجات دادیم و تو را در آزمون‌های مختلف آزمودیم. پس چند سالی را در میان مردم مَدین درنگ کردی، [اینک] در زمان مقدّر [برای پذیرش رسالت به اینجا] آمدی.,آن‌گاه خواهر نزد رفت گفت خواست نشان دهم سرپرستی کند؟ پذیرفت این‌گونه مادر بازگرداندیم چشم روشن اندوهگین گشت فرعون قتل رساند غم نجات داد آزمون مختلف آزمود سالی مردم مدین درنگ کردی اینک زمان مقدر پذیرش رسالت آمد 
21,9,سپس ما به وعده‌ای که به آنان داده بودیم، وفا کردیم. پس آنان و هر که را خواستیم، نجات دادیم و اسراف‌کاران را نابود کردیم.,وعده بود وفا کرد خواست نجات داد اسراف‌کار نابود کرد 
21,71,و ما، او و لوط را [از آن سرزمین پر از شرک و فساد] نجات دادیم و به سوی سرزمینی که در آن برای جهانیان برکت نهاده‌ایم، بردیم.,لوط سرزمین شرک فساد نجات داد سرزمین جهانیان برکت نهاد برد 
21,76,و نوح را پیش‌تر [از ابراهیم و لوط]، آن زمان که [ما را] ندا داد، پس [خواسته‌ی] او را اجابت کردیم. او و خاندانش را از بلای بزرگ، نجات بخشیدیم.,نوح پیش ابراهیم لوط زمان ندا خواسته اجابت کرد خاندان بلای نجات بخشید 
21,88,پس [دعای] او را اجابت کردیم و او را از آن اندوه نجات دادیم و ما این چنین، مؤمنان را نجات می‌دهیم.,دعای اجابت کرد اندوه نجات داد این‌چنین مؤمنان نجات داد 
23,25,او فقط مردی است که مبتلا به [نوعی‌] دیوانگی است. پس تا مدّتی درباره‌ی او صبر کنید. [تا از جنون نجات یابد یا بمیرد.]»,مردی مبتلا دیوانگی مدتی درباره صبر جنون نجات مرد 
23,28,پس هنگامی که تو و همراهانت بر کشتی سوار شدید، بگو: «حمد و سپاس برای خداوندی است که ما را از گروه ستمگران نجات داد.»,هنگامی‌که همراهان کشتی سوار شدید بگو حمد سپاس خداوندی گروه ستمگر نجات 
26,119,پس ما نوح و هر كس را كه در آن كشتیِ گران‌بار، با او بود، نجات دادیم.,نوح کس کشتی گران‌بار نجات داد 
26,170,پس او و تمام خاندانش را نجات دادیم،,خاندان نجات داد 
27,53,و مؤمنان و کسانی را که اهل پروا بودند، نجات دادیم.,مؤمنان اهل پروا نجات داد 
28,25,پس [چیزی نگذشت که] یکی از آن دو [زن] در حالی که با حیا و عفّت، راه می‌رفت، نزد او آمد و گفت: «پدرم از تو دعوت می‌کند تا مزد این که برای ما [دام‌هایمان را] آب دادی، به تو بپردازد.» پس همین که موسی به نزد او آمد و سرگذشت خود را برای او بازگو کرد، شعیب گفت: «نترس! تو از گروه ستمگران نجات یافتی!»,گذشت زن حیا عفت رفت نزد پدر دعوت مزد این‌که دام آب داد پرداخت موسی نزد سرگذشت بازگو شعیب نترس گروه ستمگر نجات یافت 
29,15,پس او و سرنشینان کشتی را نجات دادیم، و آن [حادثه] را برای جهانیان، نشانه‌ی [عبرت] قرار دادیم.,سرنشین کشتی نجات داد حادثه جهانیان نشانه عبرت قرار داد 
29,24,پس پاسخ قوم ابراهیم تنها این بود که گفتند: «او را بکشید یا بسوزانید!» ولی خداوند او را از آتش [عظیمی که نمرودیان گرد آورده بودند،] نجات داد. همانا در این [ماجرا] برای گروهی که ایمان می‌آورند، نشانه‌هایی [از قدرت خداوند] است.,پاسخ قوم ابراهیم گفت کشت سوزاند خداوند آتش عظیمی نمرود گرد آورده نجات همانا ماجرا ایمان آورد نشانه قدرت خداوند 
29,32,[ابراهیم] گفت: «لوط در این آبادی است.» فرشتگان گفتند: «ما به کسانی که در اینجا هستند، آگاه‌تریم؛ قطعاً لوط و خاندانش را نجات می‌دهیم، جز زنش که از بازماندگان [در قهر خدا] است.»,ابراهیم لوط آبادی فرشتگ گفت آگاه‌تریم؛ قطعا لوط خاندان نجات داد زنش بازماندگان قهر خدا 
29,65,پس هنگامی که بر کشتی سوار شوند [و خطر را احساس کنند،] خدا را با اخلاص می‌خوانند، [و غیر او را فراموش می‌کنند،] پس همین که [خداوند] آنان را به سوی خشکی رساند و نجات داد، باز به شرک برمی‌گردند.,هنگامی‌که کشتی سوار احساس خدا اخلاص خواند فراموش خداوند خشکی رساند نجات شرک برمی‌گردند 
36,43,و اگر بخواهیم آنان را غرق می‌کنیم، به گونه‌ای که نه فریادرسی برایشان باشد، و نه نجات داده شوند.,خواست غرق گونه فریادرسی برایشان نجات 
37,115,و آن دو و قومشان را از اندوه بزرگ نجات دادیم.,قوم اندوه نجات داد 
37,134,آن‌گاه که او و همه‌ی خانواده‌اش را نجات دادیم.,آن‌گاه همه خانواده نجات داد 
41,18,و ما [از عاد و ثمود،] آنان را که ایمان آوردند و پرهیزکار بودند، نجات دادیم.,عاد ثمود ایمان آورد پرهیزکار نجات داد 
54,34,ما نیز بر آنان بادی همراه با سنگ فرستادیم، و فقط خانواده‌ی لوط را سحرگاهان نجات دادیم.,بادی همراه سنگ فرستاد خانواده لوط سحرگاهان نجات داد 
54,35,[این نجات] نعمتی از سوی ما بود. ما این‌گونه هر که را شکر کند، پاداش می‌دهیم.,نجات نعمتی این‌گونه شکر پاداش داد 
