sureh,ayeh,matn,processed matn
5,64,و یهودیان گفتند: «دستِ خدا بسته است!» دست‌هایشان بسته باد! و به خاطر این سخن از رحمت [الهی] دور شوند! بلکه هر دو دستِ [قدرتِ] او گشاده است. هرگونه بخواهد، می‌بخشد، و این آیات که از طرف پروردگارت بر تو نازل شده، بر طغیان و کفر بسیاری از آنها می‌افزاید، و ما در میان آنها، تا روز قیامت دشمنی و کینه افکندیم. هر زمان آتش جنگی افروختند، خدا آن را خاموش ساخت، و برای فساد در زمین می‌کوشند و خداوند مفسدان را دوست ندارد.,یهود گفت دست خدا بسته دست بسته باد خاطر سخن رحمت الهی دست قدرت گشاده هرگونه خواست بخشید آیات پروردگار نازل طغیان کفر افزود روز قیامت دشمنی کینه افکند زمان آتش جنگی افروخت خدا خاموش ساخت فساد زمین کوشید خداوند مفسد دوست 
6,7,و اگر نوشته‌ای را در کاغذی بر تو نازل می‌کردیم که کافران آن را با دست‌های خود لمس می‌کردند، باز هم می‌گفتند: «این، جز جادویی آشکار نیست.»,نوشت کاغذی نازل کرد کافر دست لمس گفت جادویی آشکار 
6,57,بگو: «من از طرف پروردگارم دلیل آشکاری دارم؛ ولی شما آن را دروغ پنداشتید. آنچه را شما [از عذاب الهی] با شتاب می‌طلبید، به دست من نیست. فرمان جز به دست خدا نیست، که حقّ را بیان می‌کند و او بهترین [داور و] جداکننده‌ی حقّ از باطل است.»,بگو پروردگار دلیل آشکاری دارم؛ دروغ پنداشت عذاب الهی شتاب طلبید دست فرمان دست خدا حق داور جداکننده حق باطل 
6,113,و [شیاطین، سخنان فریبنده خود را برمردم می‌خوانند] تا گوش دل آنان که به قیامت ایمان ندارند، به آن سخنان مایل شود و آن را بپسندند. و آنان به دست آورند آنچه را به دنبال به دست آوردنش هستند.,شیاطین سخنان فریبنده برمردم خواند گوش دل قیامت ایمان سخنان مایل پسندید دست آورد دنبال دست آوردن 
7,9,و کسانی که میزان‌های [عملِ] آنها سبک است، افرادی هستند که سرمایه وجود خود را به خاطر ظلم و ستمی که نسبت به آیات ما می‌کردند، از دست داده‌اند.,میزان عمل سبک سرمایه خاطر ظلم ستم آیات دست داد 
7,108,و دست خود را [از گریبان] بیرون آورد، سفید [و درخشان] برای بینندگان بود!,دست گریبان سفید درخشان بینندگان 
8,38,[ای پیامبر!] به کافران بگو اگر [از مخالفت] دست بردارند، گذشته‌ی آنان بخشوده می‌شود و اگر [به روش سابق خود] برگردند، مسلماً سنّت الهی در برخورد با گذشتگان، [درباره‌ی آنان نیز] جاری است.,ای پیامبر کافر بگو مخالفت دست بردارند گذشته بخشوده سابق برگشت مسلما سنت الهی برخورد گذشتگان درباره 
8,57,پس [ای پیامبر!] هرگاه در جنگ به آنان دست یافتی، [با برخوردهای قاطع،] افراد پشت جبهه‌ی آنان را به وحشت افکن و متفرّق ساز! باشد که پند گیرند [و دست از توطئه بردارند].,پس پیامبر هرگاه جنگ دست یافت برخورد قاطع جبهه وحشت افکن متفرق پند گرفت دست توطئه بردارند 
9,52,[ای پیامبر!] بگو: «آیا برای ما جز یکی از دو نیکی، [فتح یا شهادت] را انتظار دارید؟ ولی ما منتظریم که عذاب خداوند یا از سوی خودش یا به دست ما، به شما برسد. پس شما منتظر باشید، ما نیز با شما در انتظار می‌مانیم.»,ای پیامبر بگو نیکی فتح شهادت انتظار دارید؟ منتظر عذاب خداوند دست رسید منتظر باشید انتظار ماند 
9,67,مردان و زنانِ منافق، از یکدیگرند، [از یک قماشند،] به منکر فرمان می‌دهند و از معروف نهی می‌کنند و دست‌های خود را [از بخشش و انفاق] می‌بندند. خدا را فراموش کرده‌اند، پس خداوند نیز آنان را فراموش کرده است. همانا منافقان، همان فاسقانند.,مردان زنان منافق یکدیگرند قماشند منکر فرمان معروف نهی دست بخشش انفاق بست خدا فراموش کرد خداوند فراموش همانا منافق فاسقانند 
11,53,[مشرکان] گفتند: «ای هود! تو دلیل روشنی برای ما نیاورده‌ای، و ما به خاطر سخنان تو، از خدایانمان دست بر‌نمی‌داریم. و ما از ایمان آورندگانِ به تو نیستیم.,مشرک گفت ای هود دلیل روشنی نیاورده خاطر سخنان خدایانمان دست بر‌نمی‌داریم ایمان آورندگان نیستیم 
13,42,و البته کسانی که پیش از آنان بودند، مکرها کردند؛ ولی [سودی نکرد، زیرا] همه‌ی تدبیرها برای خداست. او می‌داند که هر کس چه به دست می‌آورد. و کفار به زودی خواهند دانست که سرای آخرت از آن کیست.,مکر کردند؛ سودی کرد همه تدبیر خداست دانست کس دست آورد کفار زودی خواست سرود آخرت کیست 
15,84,و آنچه به دست آورده بودند، به کارشان نیامد.,دست آورده کارشان نیامد 
17,29,و نه دست خود را به گردنت بسته بدار [كه هیچ انفاقی نكنی]، و نه آن را كاملاً باز بگذار كه [چیزی برای خودت نماند و] سرزنش شده و حسرت خورده [به كنجی] بنشینی.,دست گردن بسته بدار انفاق کرد بگذار خودت ماند سرزنش حسرت خورده کنجی نشست 
19,20,[مریم] گفت: «چگونه ممكن است برای من فرزندی باشد؟ در حالی كه دست هیچ بشری به من نرسیده است، و بدكاره هم نبوده‌ام؟»,مریم فرزندی باشد؟ دست بشری نرسیده بدکاره نبوده‌ام؟ 
22,73,ای مردم! مثلی زده شده است، پس [با دقّت] به آن گوش فرادهید. كسانی را كه به جای خدای یكتا می‌خوانید، هرگز نمی‌توانند [حتّی‌] مگسی بیافرینند، هر چند برای این كار دست به دست هم دهند. و اگر آن مگس، چیزی از آنان برباید، نمی‌توانند از او بازپس گیرند! طالب و مطلوب هر دو ناتوانند. [هم پرستش‌كنندگان و هم معبودان.],ای مردم مثلی زده‌شده دقت گوش فرادهید خدای یکتا خواند هرگز توانست مگسی بیافرینند کار دست دست مگس ربود توانست بازپس گرفت طالب مطلوب ناتوانند پرستش‌کنندگان معبود 
23,6,مگر با همسرانشان، یا كنیزانی كه به دست آورده‌اند، پس آنان [در آمیزش با این دو گروه] سرزنش نمی‌شوند.,مگر همسرانشان کنیزانی دست آورد آمیزش گروه سرزنش شد 
23,103,و کسانی که ترازوهای اعمالشان سبک [و بی‌ارزش] باشد، آنان کسانی هستند که سرمایه‌ی وجود خود را از دست داده‌اند و همیشه در جهنّم می‌مانند.,ترازو اعمال سبک بی‌ارزش سرمایه دست داد جهنم ماند 
24,24,روزی که زبان‌ها و دست‌ها و پاهایشان، به آنچه همواره انجام می‌دادند، به زیان آنان، گواهی می‌دهند.,روزید زبان دست پا انجام داد زیان گواهی 
24,40,یا همچون تاریکی‌هایی است در دریایی عمیق و متلاطم،که موجی بزرگ روی آن را می‌پوشاند، و روی آن، موج بزرگ دیگری است و بالای آن موج، ابری است، ظُلُماتی تو در تو. همین که دست خود را برآوَرَد، ممکن نیست کسی دست او را ببیند [تا نجاتش دهد]. و خداوند برای هر کس نوری قرار ندهد، هیچ نوری برای او نخواهد بود.,تاریکی دریایی عمیق متلاطمکه موجی پوشاند موج بالای موج ابری ظلمات دست برآورد دست دید نجات خداوند کس نوری قرار داد نوری خواست 
25,27,و روزی که ستمکارِ [مشرک] دو دست خود را [از روی حسرت] به دندان می‌گزد، و می‌گوید: «ای کاش همراه با پیامبر راهی به سوی حق برمی‌گرفتم.,روزید ستمکار مشرک دست حسرت دندان گزید ای کاش همراه پیامبر راهی حق برمی‌گرفتم 
26,33,و دست خود را [از گریبانش] بیرون آورد، ناگهان آن دست، برای تماشاگران سپید و درخشان نمایان شد.,دست گریبان ناگهان دست تماشاگر سپید درخشان نمایان 
26,116,گفتند: «ای نوح! اگر دست برنداری، قطعاً سنگسار خواهی شد.»,گفت ای نوح دست برنداری قطعا سنگسار خواست 
27,50,و آنها دست به نیرنگ بزرگی زدند، و ما نیز به تدبیر بزرگی دست زدیم؛ ولی آنها نمی‌فهمیدند.,دست نیرنگ بزرگی زد تدبیر بزرگی دست زدیم؛ فهمید 
30,38,[اکنون که دانستی رزق به دست خداست،] پس حقّ خویشاوند و تنگدست و در راه مانده را ادا کن! این کار برای کسانی که خواهان خشنودی خدا هستند، بهتر است و آنان همان رستگارانند.,دانست رزق دست خداست حق خویشاوند تنگدست مانده ادا کن کار خواهان خشنودی خدا رستگارانند 
36,65,امروز بر دهان‌هایشان مهر [خاموشی] می‌نهیم، و دست‌هایشان با ما سخن می‌گویند، و پاهایشان به اعمالی که همواره مرتکب می‌شدند، گواهی می‌دهند.,امروز دهان مهر خاموشی نهاد دست سخن پا اعمال مرتکب شد گواهی 
38,33,[سپس دستور داد:] آنها را نزد من بازگردانید، پس ساق‌ها و گردن‌های اسبان را دست کشید.,دستور نزد بازگردانید ساق گردن اسبان دست کشت 
39,15,پس شما هر چه را جز او می‌خواهید، بپرستید.» بگو: «به راستی زیانکاران کسانی هستند که [سرمایه‌ی وجودی] خود و بستگانشان را در قیامت از دست داده باشند. آگاه باشید! این همان زیان آشکار است.»,خواست پرستید بگو راستی زیانکار سرمایه وجودی بستگان قیامت دست آگاه باشید زیان آشکار 
39,50,به راستی کسانی که پیش از آنان بودند [نیز] این سخن را گفتند؛ ولی آنچه به دست آوردند، سودی برایشان نداشت.,راستی سخن گفتند؛ دست آورد سودی برایشان داشت 
48,24,و اوست کسی که پس از آن که شما را [در حدیبیه] بر آنان پیروز ساخت، در درون مکه [نیز] دست آنان را از شما و دست شما را از آنان کوتاه کرد و خداوند به هر کاری که می‌کنید، بیناست.,اوست آن‌که حدیبیه پیروز ساخت مکه دست دست کوتاه خداوند کاشت کرد بیناس 
51,27,پس غذا را نزد میهمانان گذاشت، [ولی با تعجّب دید دست به سوی غذا نمی‌برند،] گفت: «چرا نمی‌خورید؟!»,غذا نزد میهمان گذاشت تعجب دید دست غذا برد نمی‌خورید؟ 
52,23,آنان در بهشت، جامی پر شراب را [دوستانه از هم می‌گیرند و] دست به دست می‌دهند که در [نوشیدن] آن نه بیهوده‌گویی است و نه گنهکاری.,بهشت جامی شراب دوستانه گرفت دست دست نوشید بیهوده‌گویی گنهکار 
53,34,و اندکی بخشید و دست کشید؟,اندکی بخشید دست کشید؟ 
57,29,تا اهل کتاب گمان نکنند که [مسلمانان،] راهی به فضل خدا ندارند، و بدانند که فضل [و عنایت، تنها] به دست خداست. آن را به هر کس بخواهد، می‌دهد و خداوند دارای بخشش بزرگ است.,اهل کتاب گمان کرد مسلمان راهی فضل خدا دانست فضل عنایت دست خداست کس خواست خداوند بخشش 
59,6,و اموالی که خداوند [در پی غلبه بر یهود و بیرون راندن آنها از دیارشان،‌] به پیامبرش بازگرداند، [به شما تعلّق نمی‌گیرد، زیرا شما برای به دست آوردن آن زحمتی نکشیده‌اید،] نه اسبی بر آن تاختید و نه شتری راندید، بلکه خداوند، پیامبرانش را بر هر که بخواهد، مسلّط می‌سازد و خداوند بر هر کاری تواناست.,اموال خداوند غلبه یهود راندن دیار پیامبر بازگرداند تعلق گرفت دست آوردن زحمتی کشید اسبی تاخت شتری راند خداوند پیامبرانش خواست مسلط ساخت خداوند کاشت تواناست 
60,11,و اگر برخی از همسران شما با پیوستن به کفّار از دست شما رفتند، [و شما نتوانستید مهریه‌ای را که پرداخته‌اید، از کافران بگیرید،] پس [هرگاه] شما آنان را تعقیب کردید، [و به غنیمتی دست یافتید،] به آنان که همسرانشان [نزد کفّار] رفته‌اند، معادل آنچه خرج [مهریه] کرده‌اند، بپردازید و از خدایی که به او ایمان دارید، پروا کنید.,همسر پیوست کفار دست رفت توانست مهریه پرداخت کافر گرفت هرگاه تعقیب کرد غنیمت دست یافت همسرانشان نزد کفار رفت معادل خرج مهریه کرد پرداخت خدایی ایمان داشت پروا 
67,1,پر خیر و برکت و بلند مرتبه است آن [خدایی] که فرمانروایی به دست اوست و او بر هر کاری تواناست.,خیر برکت بلند مرتبه خدایی فرمانروایی دست اوست کاشت تواناست 
69,19,پس آن که کارنامه‌اش به دست راستش داده شود، می‌گوید: «[بیایید] کارنامه‌ی مرا بگیرید و بخوانید!,آن‌که کارنامه دست راستش بیایید کارنامه مرا گرفت خواند 
69,25,و امّا آن که کارنامه‌اش به دست چپش داده شود، می‌گوید: «ای کاش کارنامه‌ام را به من نمی‌دادند،,آن‌که کارنامه دست چپش ای کاش کارنامه داد 
69,29,قدرتم از دست رفت.»,قدر دست 
80,15,به دست سفیرانی,دست سفیرانی 
84,7,پس هر کس کارنامه‌اش به دست راستش داده شود،,کس کارنامه دست راستش 
84,10,و امّا هر کس کارنامه‌اش از پشت سر [و به دست چپِ] او داده شود،,کس کارنامه سر دست چپ 
90,5,آیا می‌پندارد که هرگز کسی بر او دست نمی‌یابد؟,پندارید هرگز دست نمی‌یابد؟ 
111,2,ثروتش و آنچه به دست آورده بود، هیچ به کارش نیامد.,ثروت دست آورده کارش نیامد 
