sureh,ayeh,matn,processed matn
12,49,سپس بعد از آن، سالی فرامی‌رسد که باران فراوان نصیب مردم می‌شود و در آن سال، [به خاطر وسعت و فراوانی، مردم از میوه‌ها و دانه‌های روغنی] عصاره می‌گیرند.»,سالی فرامی‌رسد باران فراوان نصیب مردم سال خاطر وسعت فراوانی مردم میوه دانه روغنی عصاره گرفت 
18,25,و آنان در غارشان سیصد و نُه سال ماندند.,غار سیصد سال ماند 
18,60,و [به یادآور] زمانی که موسی به جوان [همراهش] گفت: «من دست از جستجو برنمی‌دارم تا به محلّ برخورد دو دریا برسم، حتّی اگر سال‌ها [به راه خود] ادامه دهم.»,یادآور زمانی موسی جوان همراه دست جستجو برنمی‌دارم محل برخورد دریا رسید سال‌ها ادامه دهم 
22,47,و [کافران] از تو می‌خواهند که در عذاب شتاب ورزی، و خداوند هرگز از وعده‌ی خود تخلف نمی‌کند. و یک روز نزد پروردگارت، همانند هزار سال [از سال‌هایی] است که شما می‌شمرید.,کافر خواست عذاب شتاب ورزید خداوند هرگز وعده تخلف کرد روز نزد پروردگار همانند هزار سال سال شمارد 
26,205,آیا دیدی که اگر سال‌ها هم آنان را [از نعمت‌های خود] برخوردار کنیم،,دید سال‌ها نعمت برخوردار 
28,27,[شعیب به موسی] گفت: «من قصد دارم یکی از این دو دخترم را به همسری تو درآورم، بر این [شرط] که هشت سال برای من کار کنی و اگر آن به ده سال تمام کردی، [به خواست و] از ناحیه‌ی خودتوست و من نمی‌خواهم بر تو سخت بگیرم. به زودی به خواست خداوند، مرا از صالحان خواهی یافت.»,شعیب موسی قصد داشت دختر همسری درآورم شرط هشت سال کار کرد ده سال کردی خواست ناحیه خودتوست خواست سخت گرفت زودی خواست خداوند مرا صالحان خواست 
29,14,و به راستی نوح را به سوی قومش فرستادیم، پس در میان آنان، نهصد و پنجاه سال درنگ کرد، [ولی تنها اندکی از مردم ایمان آوردند،] پس طوفان آنان را فراگرفت، در حالی که ستمگر بودند.,راستی نوح قومش فرستاد نهصد پنجاه سال درنگ اندکی مردم ایمان آورد طوفان فراگرفت ستمگر 
30,4,[این پیروزی،] در چند سال [آینده خواهد بود]، پیش از این و بعد از این، کار، تنها به دست خداست. و در آن روز مؤمنان [با تحقّق یافتن پیشگویی الهی، اطمینان می‌یابند و] شادمان خواهند شد،,پیروزی سال آینده خواست کار دست خداست روز مؤمنان تحقق یافتن پیشگویی الهی اطمینان یابید شادمان خواست 
31,14,و ما به انسان درباره‌ی [نیکی به] پدر و مادرش سفارش کردیم. مادرش او را [در دوران بارداری،] حمل کرد، در حالی که هر روز ناتوان‌تر می‌شد، [و شیر دادن] و از شیر گرفتنش در دو سال است. [به او سفارش کردیم که] برای من و پدر و مادرت سپاس‌گزار. بازگشت [همه] به سوی من است.,انسان درباره نیکی پدر مادرش سفارش کرد مادرش دوران بارداری حمل روز ناتوان شیر شیر گرفتن سال سفارش کرد پدر مادر سپاس‌گزار بازگشت 
32,5,[خداوند] امر [این جهان] را از آسمان به سوی زمین تدبیر می‌کند، سپس در روزی که مقدار آن هزار سال از سال‌هایی است که می‌شمرید، [نظام این عالم برچیده می‌شود و] به سوی او بالا می‌رود.,خداوند جهان آسمان زمین تدبیر روزید مقدار هزار سال سال شمارد نظام عالم برچیده 
38,52,و نزدشان همسرانی است [زیبا] که چشم از غیر فرومی‌بندند، و همتا و هم‌سال آنها هستند.,نزد همسرانی زیبا چشم فرومی‌بندند همتا هم‌سال 
56,37,شوهر دوستانی خوش‌سخن و هم سن و سال.,شوهر دوستانی خوش‌سخن هم‌سن سال 
70,4,فرشتگان و روح، در روزی که مقدار آن پنجاه هزار سال است، به سوی او بالا می‌روند.,فرشتگ روح روزید مقدار پنجاه هزار سال رفت 
78,33,و دخترانی دلربا و هم‌سال.,دخترانی دلربا هم‌سال 
