sureh,ayeh,matn,processed matn
20,25,[موسی] گفت: «پروردگارا! سینه‌ام را گشاده گردان [و بر صبر و حوصله‌ام بیافزا]!,موسی پروردگارا سینه گشاده گردان صبر حوصله بیافزا 
20,120,پس شیطان او را وسوسه کرد [و] گفت: «ای آدم! آیا تو را به درخت جاوِدانگی و فرمانرواییِ فناناپذیر راهنمایی کنم؟!»,شیطان وسوسه ای آدم درخت جاودانگی فرمانروایی فناناپذیر راهنمایی کنم؟ 
22,46,آیا در زمین نگشته‌اند تا برای آنان دل‌هایی پیدا شود که با آن بیندیشند [و حقیقت را بفهمند]؟ یا گوش‌هایی که با آن [حقیقت را] بشنوند؟ البتّه چشم‌های آنان کور نیست، لکن دل‌هایی که در سینه دارند، نابیناست.,زمین گشت دل بیندیشند حقیقت بفهمند؟ گوش حقیقت بشنوند؟ چشم کور لکن دل سینه نابیناست 
23,97,و بگو: «پروردگارا! من از وسوسه‌های شیطان‌ها به تو پناه می‌برم.,بگو پروردگارا وسوسه شیطان پناه برد 
27,74,و البتّه پروردگارت، آنچه را در سینه‌هایشان پنهان دارند و آنچه را آشکار می‌کنند، [به خوبی] می‌داند.,پروردگار سینه پنهان آشکار دانست 
28,69,و پروردگار تو، آنچه را سینه‌هایشان پنهان می‌دارند و آنچه را آشکار می‌سازند، می‌داند.,پروردگار سینه پنهان داشت آشکار ساخت دانست 
34,21,و ابلیس هیچ‌گونه تسلّط و غلبه‌ای بر آنان نداشت. [کار او تنها وسوسه است،] تا کسی را که به آخرت ایمان دارد [و در برابر وسوسه‌های او مقاومت می‌کند،] از کسی که نسبت به آخرت در تردید است، معلوم کنیم. و پروردگارت بر همه چیز نگهبان است.,ابلیس هیچ‌گونه تسلط غلبه داشت کار وسوسه آخرت ایمان وسوسه مقاومت آخرت تردید معلوم پروردگار نگهبان 
40,19,خداوند از خیانت چشم‌ها، و آنچه سینه‌‌ها پنهان می‌کنند، آگاه است.,خداوند خیانت چشم سینه پنهان آگاه 
41,36,و اگر انگیزه و وسوسه‌ای از سوی شیطان تو را تحریک کند، پس به خداوند پناه ببر که او خود شنوای آگاه است.,انگیزه وسوسه شیطان تحریک خداوند پناه ببر شنوا آگاه 
64,4,آنچه را در آسمان‌ها و زمین است، می‌داند و آنچه را پنهان می‌کنید و آنچه را آشکار می‌سازید، می‌داند و خداوند به آنچه در سینه‌هاست، به خوبی داناست.,آسمان زمین دانست پنهان کرد آشکار ساخت دانست خداوند سینه‌هاست داناست 
67,13,گفتارتان را پنهان کنید یا آشکار سازید، او به آنچه در سینه‌هاست، داناست.,گفتار پنهان آشکار ساخت سینه‌هاست داناست 
94,1,[ای پیامبر!] آیا سینه‌ات را نگشاده‌ایم؟,ای پیامبر سینه نگشاده‌ایم؟ 
100,10,و آنچه در سینه‌هاست، فاش شود،,سینه‌هاست فاش 
114,1,[ای پیامبر!] بگو: «پناه می‌برم به پروردگار آدمیان،,ای پیامبر بگو پناه برد پروردگار آدمیان 
114,2,فرمانروای آدمیان،,فرمانروا آدمیان 
114,3,معبود آدمیان،,معبود آدمیان 
114,4,از شرّ وسوسه‌ی شیطان [که به گناه وسوسه می‌کند و پنهان می‌شود]،,شر وسوسه شیطان گناه وسوسه پنهان 
114,5,همان‌ که همواره در سینه‌های آدمیان وسوسه می‌کند،,سینه آدمیان وسوسه 
114,6,از جنس جنّ باشد یا از آدمیان».,جنس جن آدمیان 
