sureh,ayeh,matn,processed matn
37,18,بگو: «آری! [همه زنده می‌شوید،] و خوار و کوچک خواهید بود.»,بگو آری زنده شد خوار خواست 
37,53,که هرگاه مردیم، و خاک، و استخوان‌هایی [پوسیده] شدیم، [دوباره زنده می‌شویم و] کیفر خواهیم شد؟»,هرگاه مرد خاک استخوان پوسیده شد زنده شد کیفر خواست شد؟ 
37,59,جز همان مرگ نخستین [که در دنیا سراغمان آمد،] و ما هرگز عذاب نخواهیم شد؟,مرگ دنیا سراغ هرگز عذاب خواست شد؟ 
38,77,[خداوند] فرمود: «پس، از این درگاه بیرون شو که تو رانده شده‌ای!,خداوند فرمود درگاه شو رانده شد 
39,54,و پیش از آن که عذاب به سراغ شما بیاید و دیگر یاری نشوید، به سوی پروردگارتان بازگردید [و توبه کنید] و تسلیم او شوید.,آن‌که عذاب سراغ بیاید یاری شد پروردگار بازگشت توبه تسلیم شد 
39,58,یا هنگامی که عذاب را ببیند، بگوید: «ای کاش برای من بازگشتی بود تا از نیکوکاران می‌شدم.»,هنگامی‌که عذاب دید گفت ای کاش بازگشتی نیکوکار شد 
40,67,او کسی است که شما را از خاک آفرید، سپس از نطفه، سپس از عَلَقه، سپس شما را به صورت نوزادی بیرون می‌آورد، آن‌گاه [رشدتان می‌دهد،] تا به کمال قوّت خود برسید، سپس پیر شوید. و بعضی از شما پیش از رسیدن به پیری می‌میرید؛ [ولی برخی زنده می‌مانید] تا به سرآمدی که معین است، برسید. و باشد که بیندیشید.,خاک آفرید نطفه علقه صورت نوزاد آورد آن‌گاه رشد کمال قوت رسید پیر شد پیری می‌می‌رید؛ زنده ماند سرآمد معین رسید بیندیشید 
42,39,کسانی که چون ستمی به آنان رسد، [تسلیم نمی‌شوند، بلکه] یاری می‌طلبند.,ستم رسید تسلیم شد یاری طلبید 
43,53,چرا دستبندهایی از طلا بر او آویخته نیست؟ یا چرا با او فرشتگانی همراه نشده‌اند [تا گفتارش را تأیید کنند]؟»,دستبند طلا آویخته نیست؟ فرشتگانی همراه شد گفتار تأیید کنند؟ 
43,68,[خداوند به آنان می‌فرماید:] ای بندگان من! امروز نه ترسی بر شماست و نه غمگین می‌شوید.,خداوند فرمود ای بندگان امروز ترسید شماست غمگین شد 
50,3,آیا هنگامی که مردیم و خاک شدیم، [دوباره زنده می‌شویم؟] این بازگشتی دور [از باور] است.»,هنگامی‌که مرد خاک شد زنده می‌شویم؟ بازگشتی باور 
56,47,و پیوسته می‌گفتند: «آیا هنگامی که ما مردیم و خاک و استخوان‌هایی [پوسیده] شدیم. آیا ما برانگیخته می‌شویم؟,پیوسته گفت هنگامی‌که مرد خاک استخوان پوسیده شد برانگیخته می‌شویم؟ 
62,10,پس هنگامی که نماز پایان یافت، در زمین پراکنده شوید و از فضل الهی طلب کنید و خدا را بسیار یاد کنید، باشد که رستگار شوید.,هنگامی‌که نماز پایان زمین پراکنده شد فضل الهی طلب خدا یاد رستگار شد 
75,37,آیا او قطره‌ای از منی نبود که ریخته می‌شد؟,قطره منی ریخته می‌شد؟ 
82,16,و لحظه‌ای، از آن جدا نشوند.,لحظه جدا شد 
83,4,آیا آنان گمان ندارند که برانگیخته خواهند شد؟,گمان برانگیخته خواست شد؟ 
83,14,هرگز! بلکه آنچه مرتکب می‌شدند، بر دل‌هایشان زنگار نهاده است.,هرگز مرتکب شد دل زنگار نهاده 
