sureh,ayeh,matn,processed matn
22,5,ای مردم! اگر درباره‌ی قیامت شک دارید، [با دقّت در وجود خویش، شک خود را برطرف کنید.] ما شما را از خاک آفریدیم، سپس از نطفه، سپس لخته خون، سپس پاره گوشت، که بعضی خلقتِ کامل یافته، [به دنیا می‌آیند،] و برخی خلقت کامل نیافته، [سقط می‌شوند، چنین کردیم] تا برای شما روشن سازیم [که بر هر چیز تواناییم]. و آنچه را که بخواهیم تا سرآمدی معین در رحم مادران قرار می‌دهیم، سپس شما را به صورت طفل بیرون می‌آوریم، تا به حدّ رشد و بلوغ برسید. و [در این میان] بعضی از شما می‌میرند، و برخی به پست‌ترین مرحله‌ی زندگی [و پیری] می‌رسند تا جایی که دانسته‌های خود را از دست می‌دهند. [همچنین در زمستان] زمین را خشک و مرده می‌بینی، امّا هنگامی که باران بر آن فرومی‌باریم، به حرکت در می‌آید و نُمُوّ می‌کند و انواع گیاهان زیبا می‌رویاند.,ای مردم درباره قیامت شک داشت دقت شک برطرف خاک آفرید نطفه لخته خون پاره گوشت خلقت دنیا آمد خلقت یافت سقط کرد روشن ساخت توانا خواست سرآمد معین رحم مادران قرار داد صورت طفل آورد بلوغ رسید مرد پست مرحله زندگی پیری رسید دانسته دست زمستان زمین خشک مرده دید هنگامی‌که باران فرومی‌باریم حرکت نمو انواع گیاهان زیبا رویاند 
22,38,قطعاً خداوند از کسانی که ایمان آورده‌اند، دفاع می‌کند. بی‌شک خداوند هیچ خیانتکار ناسپاسی را دوست ندارد.,قطعا خداوند ایمان آورد دفاع بی‌شک خداوند خیانتکار ناسپاسی دوست 
23,95,و بی‌شک ما می‌توانیم آنچه را به آنان وعده می‌دهیم، به تو نشان دهیم.,بی‌شک توانست وعده داد نشان داد 
24,50,آیا در دل‌هایشان بیماری است؟ یا دچار شک شده‌اند؟ یا بیم آن دارند که خداوند و پیامبرش حقّی از آنان تباه کنند؟ بلکه آنان همان ستمگرانند.,دل بیماری است؟ شک شده‌اند؟ بیم خداوند پیامبر حقی تباه کنند؟ ستمگرانند 
26,212,بی‌شک آنها از شنیدن [اخبار آسمانی] برکنارند.,بی‌شک شنیدن اخبار آسمانی برکنارند 
27,34,[ملکه] گفت: «بی‌شک، هرگاه پادشاهان [با لشکریان] به منطقه‌ی آبادی وارد شوند، [و هجوم بَرند،] آنجا را به تباهی می‌کشند، و عزیزانِ آنجا را خوار می‌کنند. و این، شیوه‌ی همیشگی آنان است.,ملکه بی‌شک هرگاه پادشاهان لشکریان منطقه آبادی هجوم برد تباهی کشت عزیز خوار شیوه همیشگی 
27,66,[چنین نیست که قیامتی در کار نباشد؛] بلکه علم مشرکان نسبت به آخرت، پایان یافته است، بلکه [با شنیدن دلایل، باز هم] از آن در شک هستند، بلکه نسبت به [چگونگی] وقوع آن کورند.,قیامتی کار نباشد؛ علم مشرک آخرت پایان‌یافته شنیدن دلایل شک چگونگی وقوع کورند 
27,78,بی‌شک، پروردگارت با حکم خود، میانشان داوری خواهد کرد. و اوست قدرتمند دانا.,بی‌شک پروردگار حکم میان داوری خواست اوست قدرتمند دانا 
27,80,بی‌شک، نمی‌توانی دعوت خود را به گوش مردگان برسانی. و نمی‌توانی کران را آن‌گاه که روی برمی‌گردانند و پشت می‌کنند، فراخوانی.,بی‌شک توانست دعوت گوش مردگان رساند توانست کران آن‌گاه برمی‌گردانند فراخوانی 
29,5,آن کس که به دیدار خداوند امید دارد، [در طاعت و عبادت بکوشد، که] بی‌شک زمان معین شده [از سوی‌] خدا [که روز قیامت است،‌] آمدنی است؛ و اوست شنوای دانا.,کس دیدار خداوند امید طاعت عبادت کوشید بی‌شک زمان معین‌شده خدا روز قیامت آمدنی است؛ اوست شنوا دانا 
29,7,و کسانی که ایمان آوردند و کارهای شایسته کردند، قطعاً لغزش‌های آنان را می‌پوشانیم و بی‌شک بهتر از آنچه عمل می‌کرده‌اند، پاداششان می‌دهیم.,ایمان آورد کارهای شایسته قطعا لغزش پوشاند بی‌شک عمل کرد پاداش داد 
29,9,و کسانی که ایمان آوردند و کارهای شایسته کردند، بی‌شک آنان را در زمره‌ی شایستگان درمی‌آوریم.,ایمان آورد کارهای شایسته بی‌شک زمره شایستگان درمی‌آوریم 
29,13,بی‌شک آنان هم بار [خطای] خودشان و [هم] بارهای دیگر را با بار خود بر دوش خواهند کشید و مسلّماً در روز قیامت از آنچه به دروغ می‌بافتند، بازخواست خواهند شد.,بی‌شک خطای خودشان بار دوش خواست کشت مسلما روز قیامت دروغ بافت بازخواست خواست 
30,8,آیا آنان با خود نیندیشیده‌اند [که‌] خداوند آسمان‌ها و زمین، و آنچه را میان آن دو است، جز بر اساس حقّ و برنامه زمانی معینی نیافریده است؟ و بی‌شک بسیاری از مردم به دیدار پروردگارشان [در قیامت] کفر می‌ورزند.,نیندیشیده‌اند خداوند آسمان زمین اساس حق برنامه زمانی معینی نیافریده است؟ بی‌شک مردم دیدار پروردگار قیامت کفر ورزید 
30,21,و از نشانه‌های او آن است که از [جنس] خودتان، همسرانی برای شما آفرید تا در کنار آنان آرامش یابید. و میان شما علاقه‌ی شدید و رحمت قرار داد. بی‌شک در این [نعمت،] برای گروهی که می‌اندیشند، نشانه‌هایی است.,نشانه جنس خودتان همسرانی آفرید آرامش یابید علاقه شدید رحمت قرار بی‌شک نعمت اندیشید نشانه 
33,18,بی‌شک خداوند از میان شما، کارشکنان [جبهه و جهاد] را خوب می‌شناسد و [نیز] کسانی را که به برادران خود می‌گفتند: «به سوی ما بیایید [و خود را به کشتن ندهید].» [آنان ضعیف و ترسو هستند،] و جز اندکی به جنگ نمی‌روند.,بی‌شک خداوند کارشکن جبهه جهاد شناخت برادر گفت بیایید کشتن داد ضعیف ترسو اندکی جنگ رفت 
33,36,و هیچ مرد و زن باایمانی حقّ ندارد هنگامی که خدا و پیامبرش کاری را حکم کنند، از سوی خود امر دیگری را اختیار کند. و هر کس خدا و پیامبرش را نافرمانی نماید، پس بی‌شک به گمراهی آشکاری گرفتار شده است.,مرد زن باایمان حق هنگامی‌که خدا پیامبر کاشت حکم اختیار کس خدا پیامبر نافرمانی نمود بی‌شک گمراهی آشکاری گرفتار 
33,54,اگر چیزی را آشکار نمایید یا پنهانش کنید، بی‌شک خداوند همواره به هر چیزی داناست.,آشکار نمایید پنهان بی‌شک خداوند داناست 
33,58,و کسانی که مردان و زنان باایمان را بی‌آنکه کاری [ناپسند] کرده باشند، می‌آزارند، بی‌شک بهتان و گناه روشنی را بر دوش کشیده‌اند.,مردان زنان باایمان بی‌آنکه کاشت ناپسند آزرد بی‌شک بهتان گناه روشنی دوش کشید 
33,71,تا خداوند کارهای شما را اصلاح کند و گناهانتان را بیامرزد و هر کس خدا و پیامبرش را اطاعت کند، بی‌شک به رستگاری بزرگی دست یافته است.,خداوند کارهای اصلاح گناهانتان بیامرزد کس خدا پیامبر اطاعت بی‌شک رستگاری بزرگی دست‌یافته 
34,39,بگو: «بی‌شک، پروردگارم برای هر کس از بندگانش که بخواهد، روزی را گشایش می‌دهد و یا برای او تنگ می‌گرداند و هر چه را انفاق کنید، او جایگزین می‌کند و او بهترینِ روزی‌دهندگان است.»,بگو بی‌شک پروردگار کس بندگانش خواست روزید گشایش تنگ گرداند انفاق جایگزین روزی‌دهندگان 
35,28,و همچنین از مردم و جنبنده‌ها و چهارپایان به رنگ‌های گوناگون [آفریدیم]. از میان بندگان خدا تنها دانشمندان [ربّانی] از او هراس دارند. بی‌شک خداوند، عزیز و آمرزنده است.,مردم جنبنده چهارپایان رنگ گوناگون آفرید بندگان خدا دانشمندان ربانی هراس بی‌شک خداوند عزیز آمرزنده 
35,38,خداوند به نهان آسمان‌ها و زمین آگاه است. بی‌شک او به راز دل‌ها داناست.,خداوند نهان آسمان زمین آگاه بی‌شک راز دل داناست 
36,55,بی‌شک اهل بهشت در آن روز به خوشی مشغولند.,بی‌شک اهل بهشت روز خوشی مشغولند 
37,4,که بی‌شک معبود شما یکتاست.,بی‌شک معبود یکتاست 
37,28,[پیروان گمراه به پیشوایان گمراه‌کننده] می‌گویند: «بی‌شک شما بودید که از راه خیرخواهی به سوی ما می‌آمدید [ولی ما را به کفر و شرک کشاندید].»,پیروان گمراه پیشوا گمراه‌کننده بی‌شک بود خیرخواهی آمد کفر شرک کشاند 
37,127,پس او را تکذیب کردند. و بی‌شک آنان [برای کیفر] احضار خواهند شد.,تکذیب بی‌شک کیفر احضار خواست 
37,171,و بی‌شک فرمان ما برای بندگانی که به پیامبری فرستاده شده‌اند، از پیش معین شده است.,بی‌شک فرمان بندگان پیامبری فرستاده شد معین‌شده 
39,8,و هرگاه به انسان آسیبی برسد، پروردگارش را می‌خواند، در حالی که [با توبه] به سوی او بازگشته است. امّا همین که خداوند از جانب خویش نعمت بزرگی به او بدهد، آن آسیب را که پیش‌تر برای برطرف شدنش دعا می‌کرد، فراموش می‌کند و [دوباره] برای خداوند همتایانی قرار می‌دهد تا [خود و دیگران را] از راه او منحرف سازد. بگو: «اندک زمانی با کفر خود کامیاب باش که تو بی‌شک از دوزخیانی!»,هرگاه انسان آسیبی رسید پروردگار خواند توبه بازگشته خداوند جانب نعمت بزرگی داد آسیب پیش برطرف شدن دعا فراموش خداوند همتایانی قرار منحرف ساخت بگو اندک زمانی کفر کامیاب باش بی‌شک دوزخیانی 
39,30,بی‌شک تو خواهی مرد، و آنان [نیز] مردنی هستند.,بی‌شک خواست مرد مردنی 
39,42,خداوند است که جان‌ها را به هنگام مرگشان به طور کامل می‌گیرد، و [روح] کسی را که نمرده است، در هنگام خواب [می‌گیرد]، پس [روح] آن را که مرگ بر او قطعی شده، نگاه می‌دارد، [و به بدن بازنمی‌گرداند] و [روح‌های] دیگر را [که مرگشان فرانرسیده،] برای مدّتی معین [به جسم آنان] بازمی‌گرداند. بی‌شک در این [امر]، برای گروهی که می‌اندیشند، نشانه‌هایی [بزرگ از قدرت خدا] وجود دارد.,خداوند جان مرگ روح مرد خواب روح مرگ قطعی نگاه داشت بدن بازنمی‌گرداند روح مرگ فرانرسیده مدتی معین جسم بازمی‌گرداند بی‌شک اندیشید نشانه قدرت خدا 
40,56,کسانی که در آیات خداوند بی‌آنکه برهانی برایشان آمده باشد، ستیز و مجادله می‌کنند، در سینه‌هایشان جز خودبزرگ‌بینی نیست که به آن نخواهند رسید، [و از مجادله خود نتیجه نخواهند گرفت.] پس به خدا پناه ببر که بی‌شک او شنوای بیناست.,آیات خداوند بی‌آنکه برهانی برایشان ستیز مجادله سینه خودبزرگ‌بینی خواست مجادله نتیجه خواست خدا پناه ببر بی‌شک شنوا بیناس 
43,42,یا عذابی را که به آنان وعده داده‌ایم، به تو نشان می‌دهیم. بی‌شک ما بر [نابودی] آنان توانا و چیره‌ایم.,عذاب وعده داد نشان داد بی‌شک نابودی توانا چیره 
43,74,بی‌شک گناهکاران در عذاب دوزخ جاودانه‌اند.,بی‌شک گناهکار عذاب دوزخ جاودانه‌اند 
50,4,بی‌شک هر چه را زمین از [اجساد] آنان می‌کاهد، می‌دانیم و نزد ما کتابی است که [همه چیز را در خود] نگاه می‌دارد.,بی‌شک زمین اجساد کاست دانست نزد کتابی نگاه داشت 
59,21,اگر این قرآن را بر کوهی فرومی‌فرستادیم، بی‌شک آن کوه را از ترس خداوند، فروتن و فروپاشیده می‌دیدی و ما این مثال‌ها را برای مردم می‌زنیم، شاید بیندیشند.,قرآن کوهی فرومی‌فرستادیم بی‌شک کوه ترس خداوند فروتن فروپاشیده دید مثال مردم زد بیندیشند 
69,50,و بی‌شک [این انکار در قیامت] مایه‌ی حسرت کافران خواهد بود.,بی‌شک انکار قیامت مایه حسرت کافر خواست 
79,39,بی‌شک، دوزخ جایگاه اوست.,بی‌شک دوزخ جایگاه اوست 
79,41,بی‌شک، بهشت جایگاه اوست.,بی‌شک بهشت جایگاه اوست 
82,13,بی‌شک، نیکان در ناز و نعمت‌اند.,بی‌شک نیکان ناز نعمت‌اند 
83,22,بی‌شک، نیکان در ناز و نعمت‌اند.,بی‌شک نیکان ناز نعمت‌اند 
83,32,و هرگاه آنان را می‌دیدند، می‌گفتند: «بی‌شک این گروه گمراهند!»,هرگاه دید گفت بی‌شک گروه گمراهند 
92,13,و بی‌شک آخرت و دنیا از آنِ ماست.,بی‌شک آخرت دنیا ماست 
98,7,بی‌شک کسانی که ایمان آورده و کارهای شایسته کرده‌اند، آنان بهترینِ آفریدگانند.,بی‌شک ایمان آورده کارهای شایسته کرد آفریدگانند 
100,7,و بی‌شک خود بر این [ناسپاسی] گواه است.,بی‌شک ناسپاسی گواه 
