sureh,ayeh,matn,processed matn
11,32,[مخالفان] گفتند: «ای نوح! تو با ما جدال زیادی کردی، [دیگر بس است،] اگر راست می‌گویی، آنچه را به ما وعده می‌دهی، بر سر ما بیاور!»,مخالف گفت ای نوح جدال کردی بس راست گفت وعده داد سر بیاور 
11,65,پس شتر را پِی کردند [و دست و پایش را بریدند]، پس [صالح] گفت: «سه روز در خانه‌هایتان بهره‌مند باشید [که بعد از آن عذاب فراخواهد رسید]، این وعده‌ای است راست و حقیقی.»,شتر دست پایش برید صالح روز خانه بهره‌مند باشید عذاب فراخواهد وعده راست حقیقی 
19,52,و او را از جانبِ راستِ [کوهِ] طور ندا دادیم و رازگویان [به خود] نزدیکش ساختیم.,جانب راست کوه ندا داد رازگو نزدیک ساخت 
21,38,[کافران] می‌گویند: اگر راست می‌گویید، این وعده [قیامت] کی فرامی‌رسد؟»,کافر راست گفت وعده قیامت کی فرامی‌رسد؟ 
23,73,و قطعاً تو مردم را به راهی راست دعوت می‌کنی.,قطعا مردم راهی راست دعوت کرد 
26,31,[فرعون] گفت: «اگر راست می‌گویی، آن نشانه را بیاور!»,فرعون راست گفت نشانه بیاور 
26,154,تو نیز بشری همچون مایی. اگر راست می‌گویی، نشانه [و معجزه]ای بیاور!»,بشری مایی راست گفت نشانه معجز بیاور 
27,27,[سلیمان] گفت: «به زودی خواهیم دید که آیا راست گفته‌ای یا از دروغگویان بوده‌ای؟,سلیمان زودی خواست دید راست گفت دروغگو بوده‌ای؟ 
27,49,[آن گروه‌های مفسد به یکدیگر] گفتند: «به خداوند سوگند یاد کنید [و هم‌قسم شوید] که بر صالح و خانواده‌اش شبیخون می‌زنیم، [و آنها را به قتل می‌رسانیم،] سپس به خونخواهش خواهیم گفت: ما در محل قتل کسانش حاضر نبودیم، و ما قطعاً راست می‌گوییم.»,گروه مفسد گفت خداوند سوگند یاد هم‌قسم شد صالح خانواده شبیخون زد قتل رساند خونخواه خواست محل قتل کسان حاضر بود قطعا راست گفت 
27,71,و [کافران] می‌گویند: «اگر راست می‌گویید، این وعده [عذاب] کی خواهد بود؟»,کافر راست گفت وعده عذاب کی خواست بود؟ 
32,28,و کافران می‌گویند: «اگر راست می‌گویید، این پیروزی [شما] چه زمانی است؟!»,کافر راست گفت پیروزی زمانی است؟ 
34,15,برای قوم سَبَأ در محل سکونتشان نشانه‌ای [از قدرت و رحمت الهی] بود: دو باغ از راست و چپ. [به آنان گفتیم:] «از روزی پروردگارتان بخورید و برای او شکرگزار باشید. شهری پاک و پروردگاری آمرزنده.»,قوم سبأ محل سکونت نشانه قدرت رحمت الهی باغ راست چپ گفت روزید پروردگار خورد شکرگزار باشید شهری پاک پروردگاری آمرزنده 
34,29,و آنان می‌گویند: «اگر راست می‌گویید، این وعده [قیامت] کِی فرامی‌رسد؟»,راست گفت وعده قیامت کی فرامی‌رسد؟ 
36,4,[و] بر راه راست هستی.,راست هستی 
36,48,و [کافران] می‌گویند: «اگر راست می‌گویید، این وعده‌ی [قیامت] کی فرامی‌رسد؟»,کافر راست گفت وعده قیامت کی فرامی‌رسد؟ 
36,61,و تنها مرا بپرستید، که راه راست همین است.,مرا پرستید راست 
37,157,پس اگر راست می‌گویید، کتاب خود را بیاورید.,راست گفت کتاب بیاورید 
47,21,فرمانبرداری و سخن سنجیده، [برای آنان شایسته است.] پس هنگامی که امر [کارزار] قطعی شد، اگر به خدا راست بگویند، [و صادقانه جهاد کنند،] قطعاً برایشان بهتر است.,فرمانبرداری سخن سنجیده شایسته هنگامی‌که کارزار قطعی خدا راست گفت صادقانه جهاد قطعا برایشان 
48,20,خداوند، غنیمت‌های بسیاری به شما وعده داده است که آنها را خواهید گرفت. پس این [غنیمت‌های خیبر] را زودتر برای شما فراهم ساخت و دستان [تجاوزگر] مردم را از شما کوتاه کرد، تا برای مؤمنان نشانه [و عبرتی] باشد و شما را به راهی راست هدایت کند.,خداوند غنیمت وعده خواست غنیمت خیبر زودتر فراهم ساخت دستان تجاوزگر مردم کوتاه مؤمنان نشانه عبرت راهی راست هدایت 
50,45,ما به آنچه [مخالفان] می‌گویند، آگاه‌تریم و تو بر آنان چیره نیستی، [تا آنان را با زور به راه راست درآوری.] پس هر که را از وعده‌ی عذاب من می‌ترسد، با قرآن پند بده!,مخالف آگاه‌تریم چیره نیستی زور راست درآوری وعده عذاب ترسید قرآن پند بده 
51,5,آنچه به شما وعده می‌دهند، قطعاً راست است.,وعده قطعا راست 
56,87,اگر راست می‌گویید، چرا آن جان را [به محتضَر] برنمی‌گردانید؟,راست گفت جان محتضر برنمی‌گردانید؟ 
62,6,بگو: «ای یهودیان! اگر گمان می‌کنید که شما دوستان خدایید، نه سایر مردم، اگر راست می‌گویید، آرزوی مرگ کنید! [تا به پاداش‌هایی که خداوند برای دوستان خود مقرّر کرده، برسید!]»,بگو یهود گمان کرد دوستان خدایید مردم راست گفت آرزوی مرگ پاداش خداوند دوستان مقرر رسید 
67,25,و [کافران] می‌گویند: «اگر راست می‌گویید، این وعده کی فرامی‌رسد؟»,کافر راست گفت وعده کی فرامی‌رسد؟ 
68,41,یا برای آنان شریکانی است [که در قیامت به دادشان برسند]؟ پس اگر راست‌گو هستند، شریکانشان را بیاورند.,شریکانی قیامت داد برسند؟ راست‌گو شریکانشان بیاورند 
70,37,از راست و چپ، گروه گروه.,راست چپ گروه گروه 
