sureh,ayeh,matn,processed matn
35,18,و هیچ‌کس بار [گناه] دیگری را بر دوش نکشد. و اگر سنگین‌باری برای حمل بارش، حتّی از نزدیکان خود دعوتی کند، چیزی از بارش حمل نشود. [ای پیامبر!] تو تنها کسانی را هشدار می‌دهی که در نهان از پروردگارشان می‌ترسند و نماز به‌پا می‌دارند. و هر کس [از گناه] پاک شود، پس این پاکی به نفع خود اوست و بازگشت [همه] تنها به سوی خداوند است.,هیچ‌کس گناه دوش کشت سنگین‌باری حمل بارش نزدیکان دعوت بارش حمل شد ای پیامبر هشدار داد نهان پروردگار ترسید نماز به‌پا داشت کس گناه پاک پاکی نفع اوست بازگشت خداوند 
36,54,پس در چنین روزی بر هیچ کس ستمی نمی‌شود. و جز آنچه عمل کردید، جزایی داده نمی‌شوید.,روزید هیچ‌کس ستم عمل کرد جزایی شد 
38,35,و گفت: «پروردگارا! مرا بیامرز و به من فرمانروایی و ملکی عطا کن که پس از من سزاوار هیچ کس نباشد. البتّه تو بسیار بخشنده‌ای.»,پروردگارا مرا بیامرز فرمانروایی ملکی عطا کن سزاوار هیچ‌کس باشید بخشنده 
39,43,آیا [مشرکان، بت‌ها را] به جای خدا شفیعان [خود] گرفته‌اند؟! بگو: «آیا اگر [اینها] مالک هیچ چیز نباشند و قدرت اندیشه نداشته باشند [باز هم از ایشان شفاعت می‌طلبید]؟»,مشرک بت خدا شفیع گرفته‌اند؟ بگو اینها مالک هیچ‌چیز باشید قدرت اندیشه نداشته شفاعت می‌طلبید؟ 
39,70,و به هر کس [جزای] آنچه کرده، به تمامی داده می‌شود. و خداوند به آنچه می‌کنند، آگاه‌تر است.,کس جزا خداوند آگاه 
40,16,روزی که مردم ظاهر و آشکارند. و هیچ چیز از آنان بر خداوند پنهان نیست. «امروز فرمانروایی از آنِ کیست؟» از آنِ خداوند یکتای قهّار.»,روزید مردم ظاهر آشکارند هیچ‌چیز خداوند پنهان امروز فرمانروایی کیست؟ خداوند یکتای قهار 
42,46,و هیچ سَروری ندارند که به جای خداوند یاریشان کند. و هر کس را که خداوند [به خاطر کردارش] گمراه کند، پس برای او هیچ راه [نجاتی] نیست.,سروری خداوند یار کس خداوند خاطر کردار گمراه نجاتی 
43,86,کسانی که به جای او [به پرستش] می‌خوانند، اختیار هیچ‌ گونه شفاعتی ندارند، اختیار شفاعت تنها با کسانی است که شهادت به حقّ داده‌اند، و آنان خود می‌دانند [چه کسی را شفاعت کنند].,پرستش خواند اختیار هیچ‌گونه شفاعت اختیار شفاعت شهادت حق داد دانست شفاعت 
46,32,و هر که دعوت‌گر الهی را پاسخ نگوید، پس نمی‌تواند [خدا را] در زمین درمانده کند [و از گستره‌ی قدرت او بیرون رود] و جز خداوند هیچ‌گونه یاوری نخواهد داشت. چنین کسانی در گمراهی آشکارند.»,دعوت‌گر الهی پاسخ گفت توانست خدا زمین درمانده گستره قدرت رود خداوند هیچ‌گونه یاوری خواست گمراهی آشکارند 
48,27,به راستی خداوند، رؤیای پیامبرش را به حقّ تحقّق بخشید. شما مسلمانان به خواست خدا، آسوده‌خاطر، در حالی که سرهایتان را تراشیده و مو [یا ناخن] کوتاه کرده‌اید و از هیچ‌کس ترس و وحشتی ندارید، وارد مسجدالحرام خواهید شد. خداوند چیزی را دانست که شما نمی‌دانستید، پس غیر از این، پیروزی نزدیکی را [در خیبر] برای شما قرار داد.,راستی خداوند رؤیا پیامبر حق تحقق بخشید مسلمان خواست خدا آسوده‌خاطر سر تراشیده مو ناخن کوتاه کرد هیچ‌کس ترس وحشتی داشت مسجدالحرام خواست خداوند دانست پیروزی نزدیکی خیبر قرار 
53,38,که هیچ کس بار [گناه] دیگری را به دوش نخواهد گرفت.,هیچ‌کس گناه دوش خواست 
65,3,و او را از جایی که گمان ندارد، روزی می‌دهد و هر کس بر خدا توکل کند، او برایش بس است. خداوند فرمان خود را [به انجام] می‌رساند. همانا خداوند برای هر چیز اندازه‌ای نهاده است.,گمان روزید کس خدا توکل برایش بس خداوند فرمان انجام رساند همانا خداوند اندازه نهاده 
67,19,آیا پرندگان را نمی‌بینند که بر فراز آنان، بال‌های خود را گسترده و [گاه] جمع می‌کنند؟ هیچ‌کس جز [خداوند] رحمان آنها را [در آسمان] نگاه نمی‌دارد. البتّه او به هر چیز بیناست.,پرندگان دید فراز بال گسترده می‌کنند؟ هیچ‌کس خداوند رحمان آسمان نگاه داشت بیناس 
69,18,آن روز شما [به پیشگاه خدا] عرضه می‌شوید، به‌گونه‌ای که هیچ چیز پوشیده‌ای از شما، پنهان نماند.,روز پیشگاه خدا عرضه شد به‌گونه‌ای هیچ‌چیز پوشید پنهان ماند 
69,47,پس هیچ یک از شما نمی‌توانست سپر او شود.,هیچ‌یک توانست سپر 
70,17,هر کس را [به حقّ] پشت کرده و روی برتافته، فرامی‌خواند.,کس حق برتافته فرامی‌خواند 
71,26,و نوح گفت: «پروردگارا! هیچ یک از کافران را بر زمین باقی مگذار!,نوح پروردگارا هیچ‌یک کافر زمین باقی مگذار 
72,18,«و مساجد ویژه‌ی خداست، پس با خداوند هیچ کس را مخوانید!»,مساجد ویژه خداست خداوند هیچ‌کس مخوانید 
72,20,بگو: من فقط پروردگارم را می‌خوانم و هیچ کس را شریک او نمی‌گیرم.»,بگو پروردگار خواند هیچ‌کس شریک گرفت 
72,26,او دانای غیب است و هیچ کس را بر غیب خود آگاه نمی‌کند،,دانا غیب هیچ‌کس غیب آگاه کرد 
79,26,در این [داستان]، برای هر کس که [از عاقبت بد] بترسد، عبرتی است.,داستان کس عاقبت بد ترسید عبرت 
81,22,و همنشینتان [محمّد که عمری با راستی و خردورزی در میان شما زندگی کرده است‌،] هیچ‌گونه جنونی ندارد.,همنشین محمد عمری راستی خردورزی زندگی هیچ‌گونه جنونی 
82,19,روزی که هیچ کس برای دیگری هیچ اختیاری ندارد و در آن روز، فرمان، فرمان خداست.,روزید هیچ‌کس اختیاری روز فرمان فرمان خداست 
87,14,به راستی رستگار شد آن کس که خود را پاک گردانید.,راستی رستگار کس پاک گرداند 
89,26,و هیچ‌کس چون به بند کشیدن او، در بند نکشد.,هیچ‌کس بند کشیدن بند کشت 
90,7,آیا می‌پندارد که هیچ کس او را ندیده است؟ [که اعمال و کردارش را ثبت کند؟],پندارید هیچ‌کس ندیده است؟ اعمال کردار ثبت کند؟ 
101,8,ولی هر کس ترازوهای اعمالش سبک باشد،,کس ترازو اعمالش سبک 
