sureh,ayeh,matn,processed matn
19,29,پس مریم به نوزادش اشاره کرد [که از او بپرسید]. گفتند: «چگونه با کسی که در گهواره [و] کودک است سخن بگوییم؟»,مریم نوزاد اشاره پرسید گفت گهواره کودک سخن بگوییم؟ 
20,105,و از تو درباره‌ی کوه‌ها [در قیامت] می‌پرسند، بگو: «پروردگار من آنها را از بن برکنده و متلاشی می‌کند.,درباره کوه قیامت پرسید بگو پروردگار بن برکنده متلاشی 
21,7,و ما [هیچ پیامبری را] پیش از تو نفرستادیم، مگر این که [آنها نیز] مردانی بودند که ما به ایشان وحی می‌کردیم، پس اگر نمی‌دانید از آگاهان بپرسید.,پیامبری فرستاد مگر این‌که مردانی وحی کرد دانست آگاهان پرسید 
21,63,[ابراهیم] گفت: «بلکه این کار را بزرگشان کرده است! از خودشان بپرسید، اگر سخن می‌گویند!»,ابراهیم کار بزرگ خودشان پرسید سخن 
23,112,[آن‌گاه] از آنان می‌پرسد: «چقدر در زمین ماندید؟»,آن‌گاه پرسید چقدر زمین ماندید؟ 
28,66,پس در آن روز، همه‌ی اخبار بر آنان پوشیده می‌مانَد، از این رو آنان از یکدیگر [چیزی] نمی‌پرسند.,روز همه اخبار پوشیده ماند پرسید 
29,61,و اگر از آنان [که مشرکند،] بپرسی: «چه کسی آسمان‌ها و زمین را آفرید، و خورشید و ماه را تسخیر کرد؟» حتماً خواهند گفت: «خدا.» پس به کجا منحرف می‌شوند؟,مشرکند پرسید آسمان زمین آفرید خورشید ماه تسخیر کرد؟ حتما خواست خدا کجا منحرف می‌شوند؟ 
29,63,و اگر از آنان [که شرک می‌ورزند،] بپرسی: «چه کسی از آسمان، آبی فرستاد که با آن، زمین را پس از مرگش زنده کرد؟» حتماً خواهند گفت: «خدا.» بگو: «ستایش مخصوص خداست؛ امّا بیشترِ آنان نمی‌اندیشند.»,شرک ورزید پرسید آسمان آبی فرستاد زمین مرگ زنده کرد؟ حتما خواست خدا بگو ستایش مخصوص خداست؛ اندیشید 
31,25,و اگر از آنان بپرسی: «چه کسی آسمان‌ها و زمین را آفریده است؟» حتماً خواهند گفت: «خدا.» بگو: «ستایش از آنِ خداست.» ولی بیشتر مردم نمی‌دانند.,پرسید آسمان زمین آفریده است؟ حتما خواست خدا بگو ستایش خداست مردم دانست 
33,63,مردم پیوسته درباره‌ی [زمان] قیامت از تو می‌پرسند. بگو: «علم آن تنها نزد خداست.» و تو چه می‌دانی؟ شاید قیامت نزدیک باشد.,مردم پیوسته درباره زمان قیامت پرسید بگو علم نزد خداست می‌دانی؟ قیامت 
34,23,و شفاعت نزد خداوند، جز برای کسانی که خداوند اجازه دهد، سودی ندارد. تا چون هراس از دل‌های آنان برطرف شود، [مجرمان] از آنان می‌پرسند: «پروردگارتان چه گفت؟» [شفیعان] پاسخ می‌دهند: «حقّ گفت. [و اجازه‌ی شفاعت شایستگان را داد.] و او بلندمرتبه و بزرگ است.»,شفاعت نزد خداوند خداوند اجازه سودی هراس دل برطرف مجر پرسید پروردگار گفت؟ شفیع پاسخ حق اجازه شفاعت شایستگان بلندمرتبه 
37,27,و به یکدیگر روی کرده، از [حال‌] هم می‌پرسند.,پرسید 
37,50,پس به یکدیگر روی کرده، از [حال‌] هم می‌پرسند.,پرسید 
39,38,و اگر [از مشرکان] بپرسی: «چه کسی آسمان‌ها و زمین را آفرید؟» قطعاً خواهند گفت: «خدا!» بگو: «پس آیا در آنچه جز خدا می‌خوانید، نظر و اندیشه کرده‌اید؟! اگر خداوند برای من زیانی را اراده کند، آیا این بت‌ها می‌توانند آن زیان را برطرف کنند؟ یا [اگر] خداوند برای من لطف و رحمتی را بخواهد، آیا آنها می‌توانند مانع آن رحمت شوند؟» بگو: «خداوند برای من کافی است. اهل توکل تنها بر او توکل می‌کنند.»,مشرک پرسید آسمان زمین آفرید؟ قطعا خواست خدا بگو خدا خواند اندیشه کرده‌اید؟ خداوند زیانی اراده بت زیان برطرف کنند؟ خداوند لطف رحمت خواست مانع رحمت شوند؟ بگو خداوند اهل توکل توکل 
43,9,و اگر از آنان بپرسی: «چه کسی آسمان‌ها و زمین را آفرید؟» خواهند گفت: «آنها را [خداوند] قادر دانا آفریده است.»,پرسید آسمان زمین آفرید؟ خواست خداوند قادر دانا آفریده 
43,87,و اگر از مشرکان بپرسی: چه کسی آنان را آفریده است؟ قطعاً خواهند گفت: خدا.» پس چگونه به انحراف کشانده می‌شوند؟,مشرک پرسید آفریده است؟ قطعا خواست خدا انحراف کشانده می‌شوند؟ 
51,12,می‌پرسند: «روز جزا چه وقت است؟»,پرسید روز جزا وقت است؟ 
52,25,و به یکدیگر روی کرده، از [حال‌] هم می‌پرسند.,پرسید 
70,10,و هیچ دوستی از دوستش [احوالی] نپرسد.,دوستی دوست احوال پرسید 
74,40,که در باغ‌های بهشتند و می‌پرسند,باغ بهشتند پرسید 
75,6,[پس، از روی تردید] می‌پرسد: «روز قیامت چه وقت است؟»,تردید پرسید روز قیامت وقت است؟ 
79,42,[ای پیامبر!] از تو درباره‌ی قیامت می‌پرسند که چه وقت برپا می‌شود؟,ای پیامبر درباره قیامت پرسید وقت برپا می‌شود؟ 
