sureh,ayeh,matn,processed matn
39,51,پس [نتیجه‌ی] کارهای بدی که مرتکب شده بودند، به آنان رسید. و کسانی از اینان که ستم کردند، به زودی بدی آنچه انجام داده‌اند، به ایشان خواهد رسید. و آنان نمی‌توانند ما را درمانده کنند [و از کیفر ما بگریزند].,نتیجه کارهای بدی مرتکب اینان ستم زودی بدی انجام داد خواست توانست درمانده کیفر گریخت 
40,44,پس به زودی آنچه را برای شما می‌گویم، به یاد خواهید آورد. و من کارم را به خدا وامی‌گذارم که او به [احوال] بندگانش بیناست.»,زودی گفت یاد خواست کاشت خدا وامی‌گذارم احوال بندگانش بیناس 
40,70,همان کسانی که این کتاب [آسمانی] و آنچه را که پیامبرانمان را به آن فرستاده‌ایم، دروغ شمردند. پس به زودی [نتیجه‌ی کار خود را] خواهند دانست.,کتاب آسمانی پیامبرانمان فرستاد دروغ شمرد زودی نتیجه کار خواست 
41,53,ما به زودی نشانه‌های خود را در کرانه‌های جهان، و در درون جانشان، به آنان نشان خواهیم داد، تا برایشان روشن شود که قطعاً او حقّ است. آیا کافی نیست که پروردگارت بر همه چیز گواه است؟,زودی نشانه کرانه جهان جان نشان خواست برایشان روشن قطعا حق پروردگار گواه است؟ 
43,44,و این [قرآن] برای تو و قومت، مایه‌ی یادآوری است. و به زودی [درباره‌ی آن] بازخواست می‌شوید.,قرآن قوم مایه یادآوری زودی درباره بازخواست شد 
48,16,به جهادگریزان بادیه‌نشین بگو: «به زودی به [رویارویی با] گروهی سرسخت دعوت خواهید شد که با آنان بجنگید تا تسلیم شوند. پس اگر اطاعت کنید، خداوند پاداشی نیک به شما خواهد داد و اگر سرپیچی کنید، همان‌گونه که پیش از این نافرمانی کردید، شما را به عذابی دردناک کیفر خواهد کرد.»,جهادگریزان بادیه‌نشین بگو زودی رویارویی سرسخت دعوت خواست جنگید تسلیم اطاعت خداوند پاداش نیک خواست سرپیچی همان‌گونه نافرمانی کرد عذاب دردناک کیفر خواست 
53,40,و این که [بهره‌ی] تلاش و کوشش او به زودی دیده خواهد شد.,این‌که بهره تلاش کوشش زودی دیده خواست 
54,45,به زودی، [این] گروه در هم شکسته خواهد شد و همه پشت‌کنان خواهند گریخت.,زودی گروه شکسته خواست پشت‌کنان خواست گریخت 
67,17,یا خود را از [قهر] کسی که در آسمان است، ایمن می‌دانید که تندبادی از سنگریزه بر شما فروفرستد؟ پس به زودی خواهید دانست که هشدار من چگونه است.,قهر آسمان ایمن دانست تندباد سنگریزه فروفرستد؟ زودی خواست هشدار 
68,5,پس به زودی می‌بینی و آنها نیز می‌بینند،,زودی دید دید 
68,16,به زودی بر بینی‌اش مهر خواری می‌نهیم.,زودی بینی مهر خواری نهاد 
72,24,[آنان در غفلت به سر می‌برند،] تا آن [عذاب] را که وعده داده می‌شوند، ببینند. پس به زودی خواهند دانست چه کسی یاورش ناتوان‌تر و در شمارش کمتر است.,غفلت سر برد عذاب وعده دید زودی خواست یاور ناتوان شمارش کمتر 
74,17,به زودی او را به گردنه‌ای سخت گرفتار می‌کنم.,زودی گردنه سخت گرفتار 
74,26,به زودی او را به سقَر درآورم.,زودی سقر درآورم 
78,4,چنین نیست! به زودی خواهند دانست.,زودی خواست 
78,5,باز هم چنین نیست! به زودی خواهند دانست.,هم‌چنین زودی خواست 
84,11,پس به زودی فریاد فغان و نابودی بر خواهد آورد،,زودی فریاد فغان نابودی خواست 
87,10,به زودی آن که [از خدا] می‌ترسد، پند گیرد.,زودی آن‌که خدا ترسید پند 
92,7,پس به زودی او را برای پیمودن بهترین راه آماده خواهیم کرد.,زودی پیمودن آماده خواست 
92,10,پس به زودی او را به پیمودن دشوارترین راه خواهیم انداخت.,زودی پیمودن دشوار خواست انداخت 
92,21,و به زودی خشنود خواهد شد.,زودی خشنود خواست 
93,5,و به زودی پروردگارت [چیزی] به تو عطا می‌کند که خشنود شوی.,زودی پروردگار عطا خشنود شد 
96,18,ما هم به زودی مأموران دوزخ را فرامی‌خوانیم.,زودی مأمور دوزخ فرامی‌خوانیم 
102,3,چنین نیست [که می‌پندارید]، به زودی خواهید فهمید [چه سختی‌ها در پیش دارید].,پندارید زودی خواست فهمید سختی داشت 
111,3,به زودی در آتشی شعله‌ور درآید و بسوزد.,زودی آتشی شعله‌ور درآید سوخت 
