sureh,ayeh,matn,processed matn
30,10,سپس سرانجامِ کسانی که زشت‌کاری کردند، این شد که آیات خدا را تکذیب کردند و همواره آن را به مسخره می‌گرفتند.,سرانجام زشت‌کاری آیات خدا تکذیب مسخره گرفت 
31,6,و برخی از مردم، خریدار سخنان بیهوده و سرگرم‌کننده‌اند، تا بی‌هیچ دانشی، [دیگران را] از راه خدا گمراه کنند و آن را به مسخره گیرند؛ برای آنان عذابی خوارکننده است.,مردم خریدار سخنان بیهوده سرگرم‌کننده‌اند بی‌هیچ دانشی خدا گمراه مسخره گیرند؛ عذاب خوارکننده 
37,12,بلکه تو [از انکار آنان] تعجب می‌کنی. و آنان [تو را] مسخره می‌کنند.,انکار تعجب کرد مسخره 
37,14,و هرگاه معجزه‌ای بینند، یکدیگر را به مسخره کردن دعوت می‌کنند.,هرگاه معجزه دید مسخره دعوت 
38,63,آیا ما [به ناحقّ] آنان را به مسخره می‌گرفتیم؟ [و امروز اهل بهشتند؟ یا آن که در دوزخند،] و چشمان ما به آنها نمی‌افتد؟»,ناحق مسخره می‌گرفتیم؟ امروز اهل بهشتند؟ آن‌که دوزخند چشمان نمی‌افتد؟ 
39,48,و [در آن روز] برای آنان، بدی آنچه مرتکب شده‌اند، روشن خواهد شد. و آن عذابی که به مسخره می‌گرفتند، آنان را فراخواهد گرفت.,روز بدی مرتکب شد روشن خواست عذاب مسخره گرفت فراخواهد 
39,56,تا مبادا کسی [در قیامت] بگوید: «دریغا! بر تمام کوتاهی‌هایی که در برابر خداوند داشتم. و من از مسخره‌کنندگان [آیات او] بودم.»,مبادا قیامت گفت دریغا کوتاهی خداوند داشت مسخره‌کنندگان آیات بود 
43,7,و هر پیامبری به سراغشان می‌آمد، او را مسخره می‌کردند.,پیامبری سراغ آمد مسخره 
45,9,و هرگاه از آیات ما چیزی بفهمد، آن را به مسخره می‌گیرد. آنانند که برایشان عذابی خفّت‌بار است.,هرگاه آیات فهمید مسخره آنانند برایشان عذاب خفت‌بار 
45,33,و [آن روز] بدی‌های اعمالشان برایشان روشن می‌شود و آنچه را به مسخره می‌گرفتند، آنان را فرامی‌گیرد.,روز بدی اعمال برایشان روشن مسخره گرفت فرامی‌گیرد 
45,35,این به خاطر آن است که شما آیات خدا را به مسخره گرفتید و زندگی دنیا فریبتان داد.» پس امروز نه از آن [دوزخ] بیرون آورده می‌شوند و نه عذرخواهی آنان را می‌پذیرند.,خاطر آیات خدا مسخره گرفت زندگی دنیا فریب امروز دوزخ آورده عذرخواهی پذیرفت 
46,26,و همانا به قوم عاد چنان امکاناتی دادیم که به شما [اهل مکه] ندادیم و به آنان گوش و چشم و دل دادیم؛ ولی گوش و چشم و دل آنان به حالشان سودی نبخشید، زیرا پیوسته آیات خدا را انکار می‌کردند و [سرانجام] عذابی که آن را به مسخره می‌گرفتند، آنان را فراگرفت.,همانا قوم عاد چنان امکانات داد اهل مکه داد گوش چشم دل دادیم؛ گوش چشم دل حال سودی بخشید پیوسته آیات خدا انکار سرانجام عذاب مسخره گرفت فراگرفت 
49,11,ای کسانی که ایمان آورده‌اید! مبادا گروهی [از شما]، گروهی دیگر را مسخره کنند. چه بسا که مسخره‌شدگان بهتر از مسخره‌کنندگان باشند و زنان نیز، زنان دیگر را مسخره نکنند، شاید که آنان بهتر از اینان باشند و از یکدیگر عیب‌جویی نکنید و یکدیگر را با لقب‌های بد و ناپسند نخوانید. [زیرا] این که انسانی را پس از ایمان آوردنش به لقب زشت نشان کنند، بد رسمی است و کسانی که [از این اعمال] توبه نکنند، پس آنان همان ستمگرانند.,ای ایمان آورد مبادا مسخره چه‌بسا مسخره‌شدگان مسخره‌کنندگان زنان زنان مسخره کرد اینان عیب‌جویی کرد لقب بد ناپسند خواند این‌که انسانی ایمان آوردن لقب زشت نشان بد رسمی اعمال توبه کرد ستمگرانند 
67,27,پس چون آن [دوزخ موعود] را نزدیک ببینند، چهره‌های کافران، زشت و گرفته گردد و [فرشتگان به آنها] می‌گویند: «این است آنچه [در دنیا به مسخره] می‌خواستید!»,دوزخ موعود دید چهره کافر زشت فرشتگ دنیا مسخره خواست 
83,30,و هرگاه از کنارشان می‌گذشتند، با چشم و ابرو به یکدیگر اشاره می‌کردند [و آنان را به مسخره می‌گرفتند].,هرگاه کنار گذشت چشم ابرو اشاره مسخره گرفت 
