sureh,ayeh,matn,processed matn
7,32,بگو: «چه کسی زینت‌های الهی را که برای بندگان خود آفریده و روزی‌های پاکیزه را حرام کرده است؟» بگو: «اینها در زندگی دنیا برای کسانی است که ایمان آورده‌اند [اگرچه کافران نیز با آنها مشارکت دارند؛ ولی] در قیامت خالص [برای مؤمنان] خواهد بود.» این چنین آیات [خود] را برای کسانی که آگاهند، شرح می‌دهیم.,بگو زینت الهی بندگان آفریده روزی‌های پاکیزه حرام است؟ بگو اینها زندگی دنیا ایمان آورد اگرچه کافر مشارکت دارند؛ قیامت خالص مؤمنان خواست این‌چنین آیات آگهید شرح داد 
7,49,آیا اینها [که مؤمنند،‌] همانان نیستند که سوگند یاد کردید رحمت خدا هرگز شامل حالشان نخواهد شد؟! [ولی خداوند به خاطر ایمان و اعمال خیرشان، آنها را بخشید. سپس به مؤمنان می‌گویند:] «به بهشت درآیید که نه بیمی بر شماست و نه اندوهگین می‌شوید.»,اینها مؤمنند همانان سوگند یاد کرد رحمت خدا هرگز حال خواست شد؟ خداوند خاطر ایمان اعمال خیر بخشید مؤمنان بهشت درآیید بیم شماست اندوهگین شد 
8,4,آنان، همان مؤمنان حقیقی هستند. برای آنان نزد پروردگارشان درجات و آمرزش و روزیِ سخاوتمندانه و نیکوست.,مؤمنان حقیقی نزد پروردگار درجات آمرزش روزید سخاوتمندانه نیکوست 
8,19,اگر [شما کافران!] در انتظار فتح و پیروزی [اسلام] بودید، که آن فتح آمد [و حقّانیت اسلام آشکار شد] و اگر دست بردارید، برایتان بهتر است و اگر [به کفر و عناد] برگردید، [ما هم به سوی قهر] برمی‌گردیم و هرگز گروه شما، هر چند بسیار باشد، به کارتان نخواهد آمد، چرا که خداوند با مؤمنان است.,کافر انتظار فتح پیروزی اسلام بود فتح حقانیت اسلام آشکار دست بردارید برا کفر عناد برگشت قهر برمی‌گردیم هرگز گروه کار خواست خداوند مؤمنان 
8,62,و اگر بخواهند با تو نیرنگ کنند، قطعاً خداوند تو را بس است. اوست که با امدادهای خویش و حمایت مؤمنان، تو را یاری کرده است.,خواست نیرنگ قطعا خداوند بس اوست امداد حمایت مؤمنان یاری 
9,14,با آنان بجنگید، تا خداوند آنان را به دست‌های شما عذاب کند و خوارشان سازد و شما را بر آنان پیروز کند و دل‌های مؤمنان را شفا بخشد و مرهم نهد.,جنگید خداوند دست عذاب خوار ساخت پیروز دل مؤمنان شفا بخشید مرهم نهاد 
9,15,و خداوند [با پیروزی شما و خواری دشمن،] غیظ و خشم دل‌های مؤمنان را از بین ببرد و خداوند لطف خود را بر هر کس بخواهد، برمی‌گرداند و خداوند، دانا و حکیم است.,خداوند پیروزی خواری دشمن غیظ خشم دل مؤمنان برد خداوند لطف کس خواست برمی‌گرداند خداوند دانا حکیم 
9,51,بگو: «هرگز جز آنچه خداوند برای ما مقرّر کرده است، به ما نخواهد رسید. او مولای ماست و مؤمنان باید تنها بر خدا توکل کنند.»,بگو هرگز خداوند مقرر خواست مولای ماست مؤمنان خدا توکل 
9,79,منافقان بر مؤمنانی که [علاوه بر زکات،] داوطلبانه صدقات مستحب نیز می‌دهند و همچنین بر مؤمنانِ [تهی‌دستی] که جز به اندازه‌ی توانشان چیزی [برای انفاق و پشتیبانی از جبهه] نمی‌یابند، عیب می‌گیرند و آنان را مسخره می‌کنند. [بدانند که] خداوند آنان را به استهزاء می‌گیرد [و کیفر تمسخرشان را خواهد داد] و عذابی دردناک در انتظار آنهاست.,منافق مؤمنان زکات داوطلبانه صدقات مستحب مؤمنان تهی‌دستی اندازه توان انفاق پشتیبانی جبهه یابید عیب گرفت مسخره دانست خداوند استهزاء کیفر تمسخر خواست عذاب دردناک انتظار آنهاست 
9,112,[مؤمنانِ مجاهد،] اهل توبه، عبادت، ستایش، سیاحت، رکوع، سجود، امر به معروف و نهی از منکر و حفظِ حدود و مقرّرات الهی‌اند و چنین مؤمنانی را بشارت ده!,مؤمنان مجاهد اهل توبه عبادت ستایش سیاحت رکوع سجود معروف نهی منکر حفظ مقررات الهی‌اند مؤمنان بشارت ده 
10,58,بگو: «[مؤمنان،] تنها به فضل و رحمت خداوند شاد شوند، که آن، بهتر از هرچیزی است که می‌اندوزند.»,بگو مؤمنان فضل رحمت خداوند شاد هرچیزی اندوخت 
10,103,[به هنگام نزول مجازات،] پیامبران و مؤمنان را نجات می‌دهیم. این‌گونه بر ما حقّ است که مؤمنان را رهایی بخشیم.,نزول مجازات پیامبر مؤمنان نجات داد این‌گونه حق مؤمنان رهایی بخشید 
14,15,و [پیامبران و مؤمنان] در انتظار فتح و پیروزی بودند، و [سرانجام] هر ستمگرِ لجوج، محروم ماند.,پیامبر مؤمنان انتظار فتح پیروزی سرانجام ستمگر لجوج محروم ماند 
15,77,همانا در این ماجرا برای مؤمنان نشانه‌ای روشن است.,همانا ماجرا مؤمنان نشانه روشن 
15,88,[ای پیامبر!] به آنچه که ما با آن گروه‌هایی از کفار را کامیاب کرده‌ایم، چشم مدوز. و بر آنان اندوه مخور و بال محبت خویش را برای مؤمنان فروگستر.,ای پیامبر گروه کفار کامیاب کرد چشم مدوز اندوه مخور بال محبت مؤمنان فروگستر 
23,1,به راستی مؤمنان رستگار شدند.,راستی مؤمنان رستگار 
26,51,ما امید داریم که پروردگارمان خطاهای ما را ببخشد، چرا که ما [در این قوم] نخستینِ مؤمنانیم.»,امید پروردگار خطا بخشید قوم مؤمنان 
26,102,پس اگر برای ما بازگشتی [به دنیا] بود، از مؤمنان می‌شدیم.»,بازگشتی دنیا مؤمنان شد 
26,114,و من مؤمنان را از خود نمی‌رانم.,مؤمنان راند 
26,215,و برای مؤمنانی که از تو پیروی کرده‌اند، بال [فروتنی] خود را بگستر!,مؤمنان پیروی کرد بال فروتنی بگستر 
29,12,و کافران به مؤمنان گفتند: «شما راه ما را پیروی کنید، [اگر گناهی داشته باشد،] ما گناهان شما را بر عهده می‌گیریم.» در حالی که چیزی از گناهانشان را عهده‌دار نیستند؛ قطعاً آنان دروغگویانند.,کافر مؤمنان گفت پیروی گناهی گناه گرفت گناهانشان عهده‌دار نیستند؛ قطعا دروغگویانند 
32,16,مؤمنان، [به هنگام شب،] پهلوهایشان از بسترها دور می‌ماند، [برای عبادت برمی‌خیزند و] پروردگارشان را از روی بیم و امید می‌خوانند، و از آنچه به آنان روزی داده‌ایم، انفاق می‌کنند.,مؤمنان شب پهلو بستر ماند عبادت برمی‌خیزند پروردگار بیم امید خواند روزید داد انفاق 
33,11,آنجا بود که مؤمنان را آزمودند و سخت لرزاندند.,مؤمنان آزمود سخت لرزاندند 
33,47,و به مؤمنان بشارت ده که برای آنان از سوی خداوند بخششی بزرگ است.,مؤمنان بشارت ده خداوند بخششی 
48,23,[این پیروزی مؤمنان و شکست کافران] سنّت خداوند است که از پیش جاری بوده است و هرگز برای سنّت‌های خداوند، تغییر و تبدیلی نخواهی یافت.,پیروزی مؤمنان شکست کافر سنت خداوند هرگز سنت خداوند تبدیل خواست 
49,10,همانا مؤمنان با یکدیگر برادرند، پس میان برادران خود، صلح و آشتی برقرار کنید و از [نافرمانی] خدا پروا کنید تا مورد رحمت قرار گیرید.,همانا مؤمنان برادرند برادر صلح آشتی برقرار نافرمانی خدا پروا رحمت قرار گرفت 
51,35,پس هر که از مؤمنان در آنجا بود، بیرون بردیم.,مؤمنان برد 
51,55,و [به مردم] یادآوری کن، که یادآوری برای مؤمنان سودمند است.,مردم یادآوری کن یادآوری مؤمنان سودمند 
56,3,[آن واقعه] پست‌کننده [کافران] و بالابرنده [مؤمنان] است.,واقعه پست‌کننده کافر بالابرنده مؤمنان 
57,13,روزی که مردان و زنان منافق به مؤمنان می‌گویند: «درنگی کنید تا از نور شما پرتوی برگیریم!» و به آنان گفته می‌شود: «به عقب برگردید و [از دنیا] نوری بجویید.» پس میان آنان دیواری زده می‌شود، با دری که درونش، [بهشتِ] رحمت و از جانب بیرونش [جهنّمِ] عذاب است.,روزید مردان زنان منافق مؤمنان درنگید نور پرتوی برگیریم عقب برگشت دنیا نوری جست دیواری زده دری درون بهشت رحمت جانب بیرونش جهنم عذاب 
58,10,سخنان درِ گوشی از سوی شیطان است، تا مؤمنان را اندوهگین کند. امّا هیچ زیانی به آنان نمی‌رساند، مگر به اجازه‌ی خداوند. پس مؤمنان تنها بر خدا توکل کنند.,سخنان گوشید شیطان مؤمنان اندوهگین زیانی رساند مگر اجازه خداوند مؤمنان خدا توکل 
64,13,خداوند، [معبودی است] که جز او معبود دیگری نیست و مؤمنان تنها بر او توکل می‌کنند.,خداوند معبود معبود مؤمنان توکل 
83,29,گناهکاران [در دنیا] پیوسته به مؤمنان می‌خندیدند.,گناهکار دنیا پیوسته مؤمنان خندید 
83,33,در حالی که آنان را بر مؤمنان مراقب نفرستاده بودند [که قضاوت کنند].,مؤمنان مراقب فرستاد قضاوت 
83,34,پس امروز، مؤمنان به کافران می‌خندند.,امروز مؤمنان کافر خندید 
85,7,و تماشاگر شکنجه‌ای بودند که نسبت به مؤمنان روا می‌داشتند.,تماشاگر شکنجه مؤمنان روا داشت 
85,8,نفرت آنان از مؤمنان فقط برای این بود که به خدای عزیز و ستوده ایمان آورده بودند.,نفرت مؤمنان خدای عزیز ستوده ایمان آورده 
85,14,و اوست بخشنده و دوستدار [مؤمنان].,اوست بخشنده دوستدار مؤمنان 
