sureh,ayeh,matn,processed matn
24,54,بگو: «خدا را اطاعت کنید و پیامبر را فرمان برید!» پس اگر سرپیچی کنید، پیامبر مسئول اعمال خویش است، و شما مسئول اعمال خود! و اگر اطاعتش کنید، هدایت می‌یابید. و پیامبر جز رساندن آشکار [پیام وحی‌]، مسئولیتی ندارد.,بگو خدا اطاعت پیامبر فرمان برد سرپیچی پیامبر مسئول اعمال مسئول اعمال اطاعت هدایت یابید پیامبر رساندن آشکار پیام وحی مسئولیت 
26,108,پس، از خداوند پروا، و از من اطاعت کنید.,خداوند پروا اطاعت 
26,110,پس، از خداوند پروا و از من اطاعت کنید.»,خداوند پروا اطاعت 
26,126,پس، از خداوند پروا و از من اطاعت كنید.,خداوند پروا اطاعت 
26,131,پس، از خداوند پروا و از من اطاعت كنید.,خداوند پروا اطاعت 
26,144,پس، از خداوند پروا و از من اطاعت کنید.,خداوند پروا اطاعت 
26,150,پس، از خداوند پروا و از من اطاعت کنید.,خداوند پروا اطاعت 
26,163,پس، از خداوند پروا و از من اطاعت کنید.,خداوند پروا اطاعت 
26,179,پس، از خداوند پروا و از من اطاعت کنید.,خداوند پروا اطاعت 
33,1,ای پیامبر! از خداوند پروا کن! و از کافران و منافقان اطاعت مکن که خداوند همواره دانایی حکیم است.,ای پیامبر خداوند پروا کن کافر منافق اطاعت مکن خداوند دانایی حکیم 
37,165,و ماییم که [برای اطاعت فرمان خداوند] صف کشیده‌ایم.,ما اطاعت فرمان خداوند صف کشید 
43,63,و چون عیسی با دلایل روشن [و معجزات] آمد، گفت: «همانا من برای شما حکمت آورده‌ام، [و آمده‌ام] تا برخی از آنچه را در آن اختلاف دارید، برای شما روشن کنم. پس از خداوند پروا و مرا اطاعت کنید.,عیسی دلایل روشن معجزات همانا حکمت آورد آمد اختلاف داشت روشن خداوند پروا مرا اطاعت 
47,33,ای کسانی که ایمان آورده‌اید! خدا را اطاعت کنید و از پیامبر پیروی نمایید و [با نافرمانی] کارهایتان را باطل مسازید.,ای ایمان آورد خدا اطاعت پیامبر پیروی نمایید نافرمانی کار باطل مسازید 
49,1,ای کسانی که ایمان آورده‌اید! [در هیچ کاری] بر خدا و پیامبر او پیشی نگیرید و از [نافرمانی] خداوند پروا کنید که خداوند شنوا و داناست.,ای ایمان آورد کاشت خدا پیامبر پیشی گرفت نافرمانی خداوند پروا خداوند شنوا داناست 
59,18,ای کسانی که ایمان آورده‌اید! از خدا پروا کنید و هر کس به آنچه برای فردای [قیامت] خود فرستاده است، بنگرد. از [نافرمانی] خدا پروا کنید که خداوند به آنچه می‌کنید، به خوبی آگاه است.,ای ایمان آورد خدا پروا کس فردای قیامت فرستاده نگریست نافرمانی خدا پروا خداوند کرد آگاه 
64,12,و خدا را اطاعت کنید و پیامبر را پیروی نمایید. پس اگر روی بگردانید، [بدانید که] بر رسول ما جز پیام‌رسانیِ آشکار [وظیفه‌ی دیگری] نیست.,خدا اطاعت پیامبر پیروی نمایید گرداند دانست رسول پیام‌رسانی آشکار وظیفه 
65,5,این فرمان خداوند است که آن را به سوی شما فروفرستاده است و هر کس از خدا پروا کند، خداوند بدی‌هایش را می‌زداید و اجرش را بزرگ می‌گرداند.,فرمان خداوند فروفرستاده کس خدا پروا خداوند بدی زدود اجرش گرداند 
71,3,خدا را بپرستید و از [نافرمانی] او بپرهیزید و مرا اطاعت کنید.,خدا پرستید نافرمانی پرهیخت مرا اطاعت 
