sureh,ayeh,matn,processed matn
16,1,فرمان [قهر] خدا آمد. پس در آن شتاب نکنید. او منزه و برتر از هر چیزی است که با او شریک می‌سازند.,فرمان قهر خدا شتاب کرد منزه برتر شریک ساخت 
16,57,و برای خداوند دختران را قرار می‌دهند، در حالی که او [از فرزند داشتن] منزّه است؛ ولی برای خودشان آنچه را علاقه دارند [پسران را برمی‌گزینند].,خداوند دخ قرار فرزند منزه است؛ خودشان علاقه پسر برمی‌گزینند 
17,1,پاک و منزّه است آن [خدایی‌] كه بنده‌اش [محمّد‌] را شبانه از مسجدالحرام تا مسجد‌الاقصی كه اطرافش را بركت داده‌ایم، برد، تا [بخشی‌] از نشانه‌های خود را به او نشان دهیم. یقیناً او شنوا و بیناست.,پاک منزه خدایی بنده محمد شبانه مسجدالحرام مسجد‌الاقصی اطرافش برکت داد برد نشانه نشان داد یقینا شنوا بیناس 
17,43,خداوند منزّه و برتر است از آنچه می‌گویند. بسی برتر و والاتر!,خداوند منزه برتر بسید برتر والا 
17,108,و می‌گویند: «پروردگارمان منزّه است، همانا وعده‌ی پروردگار ما انجام‌شدنی است.»,پروردگار منزه همانا وعده پروردگار انجام‌شدنی 
19,35,شایسته نیست که خداوند فرزندی برگزیند، او منزّه است، هرگاه انجام کاری را اراده کند، همین‌قدر که بگوید: موجود باش، بی‌درنگ موجود می‌شود.,شایسته خداوند فرزندی برگزیند منزه هرگاه انجام کاشت اراده همین‌قدر گفت موجود باش بی‌درنگ موجود 
21,22,اگر در آسمان‌ها و زمین، خدایان دیگری غیر از اللَّه وجود داشت، حتماً آن دو تباه می‌شدند [و نظام جهان به هم می‌خورد]. پس منزّه است خداوندِ پروردگار عرش، از آنچه [ناآگاهان] وصف می‌کنند.,آسمان زمین خدا الله حتما تباه شد نظام جهان خورد منزه خداوند پروردگار عرش ناآگاهان وصف 
21,26,و [کافران] گفتند: «[خداوند] رحمان فرزند گرفته است!» منزّه است او! [فرشتگان، فرزند خدا نیستند؛] بلکه بندگانی گرامی هستند.,کافر گفت خداوند رحمان فرزند منزه فرشتگ فرزند خدا نیستند؛ بندگان گرامی 
21,87,و [یونس] ذوالنون [را به یاد آور.] آن هنگام که خشمگین [از میان قومش بیرون] رفت و پنداشت که [آسوده شد و] ما بر او تنگ نخواهیم گرفت، [امّا همین که در کام نهنگ فرو رفت،] پس در آن تاریکی‌ها[ی شکم نهنگ‌] ندا داد که: « [خداوندا!] جز تو معبودی نیست! تو پاک و منزهی! همانا من از ستمکاران بودم [و نباید مردم را به خاطر سرسختی‌شان رها می‌کردم و تنها می‌گذاشتم].»,یونس ذوالنون یاد آور خشمگین قومش پنداشت آسوده تنگ خواست کام نهنگ فرو تاریکی شکم نهنگ ندا خداوندا معبود پاک منزه همانا ستمکار بود مردم خاطر سرسختی رها کرد گذاشت 
23,91,خداوند، هرگز فرزندی برای خود نگرفته است، و هیچ معبودی با او نیست. [اگر چنین بود،] قطعاً هر معبودی [برای آنکه تدبیرِ امور کند،] آفریده‌های خود را با خود می‌برد. و بی‌تردید بعضی از خدایان بر بعضی دیگر برتری می‌جستند. خداوند از آنچه وصف می‌کنند، منزّه است.,خداوند هرگز فرزندی نگرفته معبود قطعا معبود تدبیر امور آفریده برد بی‌تردید خدا برتری جست خداوند وصف منزه 
24,16,چرا هنگامی که [آن را] شنیدید، نگفتید: «روا نیست که ما در این [باره از پیش خود] حرفی بزنیم. [پروردگارا!] تو منزّهی! این بهتانی بزرگ است.»,هنگامی‌که شنید گفت روا حرفی زد پروردگارا منزه بهتان 
25,18,آنها می‌گویند: تو منزّهی! ما را نرسد که جز تو سرپرستی بگیریم؛ ولی تو اینان و پدرانشان را [از نعمت‌ها] برخوردار کردی، تا آن که یاد [تو] را فراموش کردند، و گروهی هلاک و سر در گم شدند.»,منزه رسید سرپرستی بگیریم؛ اینان پدران نعمت برخوردار کردی آن‌که یاد فراموش هلاک سر گم 
28,68,و پروردگارت آنچه را بخواهد، می‌آفریند، و برمی‌گزیند. برای آنان [در برابر خداوند] حقّ انتخابی نیست. منزّه است خدا. و برتر است از آنچه [برای او] شرک می‌ورزند.,پروردگار خواست آفرید برمی‌گزیند خداوند حق انتخابی منزه خدا برتر شرک ورزید 
30,40,خداوند کسی است که شما را آفرید، سپس به شما روزی داد، آن‌گاه شما را می‌میراند، سپس زنده می‌کند. آیا از شریک‌هایی که شما برای خدا گرفته‌اید، کسی هست که ذرّه‌ای از این کارها را انجام دهد؟ او منزّه و برتر است از آنچه شریکش قرار می‌دهند.,خداوند آفرید روزید آن‌گاه می‌راند زنده شریک خدا گرفت هست ذره کارها انجام دهد؟ منزه برتر شریک قرار 
34,41,فرشتگان می‌گویند: «خدایا! تو منزّهی! تو سرپرست مایی، نه آنها! [آنان ما را نمی‌پرستیدند،] بلکه آنان جنّیان را می‌پرستیدند، [و] بیشترشان به آنان ایمان داشتند.»,فرشتگ خدایا منزه سرپرست مایی پرستید جنیان پرستید بیشتر ایمان 
36,36,منزّه است خدایی که تمام زوج‌ها را آفرید، از آنچه زمین می‌رویاند، و از خود مردم، و از آنچه نمی‌دانند.,منزه خدایی زوج آفرید زمین رویاند مردم دانست 
36,83,پس منزّه است کسی که حاکمیت و مالکیت همه چیز به دست اوست و به سوی او بازگردانده می‌شوید.,منزه حاکمیت مالکیت دست اوست بازگردانده شد 
37,159,خداوند از آنچه آنان می‌گویند، منزّه است.,خداوند منزه 
37,180,پاک و منزّه است پروردگارت، پروردگار عزیز، از آنچه درباره‌ی او وصف می‌کنند.,پاک منزه پروردگار پروردگار عزیز درباره وصف 
39,4,اگر خداوند اراده کرده بود [برای خود] فرزندی بگیرد، قطعاً از آنچه می‌آفریند، آنچه را می‌خواست، برمی‌گزید. [امّا] او منزّه است [از این که فرزندی داشته باشد]. او خداوند یگانه‌ی پیروز است.,خداوند اراده فرزندی گرفت قطعا آفرید خواست برمی‌گزید منزه این‌که فرزندی خداوند یگانه پیروز 
43,82,منزّه است پروردگار آسمان‌ها و زمین، پروردگار عرش، از آنچه او را وصف می‌کنند.,منزه پروردگار آسمان زمین پروردگار عرش وصف 
52,43,یا آنان معبودی جز الله دارند؟ منزّه است خدا از آنچه برای او شریک قرار می‌دهند.,معبود الله دارند؟ منزه خدا شریک قرار 
59,23,اوست خدایی که معبودی جز او نیست. فرمانروا[ی هستی]، منزّه از هر عیب، سلامت‌بخش، ایمِنی‌بخش، چیره و مسلّط، شکست‌ناپذیر، اراده‌اش نافذ و شایسته‌ی بزرگی است. منزّه است خدا از هر چه [برای او] شریک قرار می‌دهند.,اوست خدایی معبود فرمانروا هستی منزه عیب سلامت‌بخش ایمنی‌بخش چیره مسلط شکست‌ناپذیر اراده نافذ شایسته بزرگی منزه خدا شریک قرار 
68,29,گفتند: «پروردگار ما منزّه است! قطعاً ما ستمکار بوده‌ایم.»,گفت پروردگار منزه قطعا ستمکار بود 
