sureh,ayeh,matn,processed matn
10,109,و [تنها] آنچه را بر تو وحی می‌شود، پیروی كن و پایدار باش، تا آنكه خداوند داوری كند، و او بهترینِ داوران است.,وحی پیروی کن پایدار باش خداوند داوری داوران 
11,49,[ای پیامبر!] اینها از اخبار غیبی است که ما آنها را به تو وحی می‌کنیم [و] پیش از این، نه تو و نه قوم تو، از آنها خبری نداشتید، پس [تو نیز مانند نوح] صبر کن که همانا فرجام [نیک]، برای متّقین است.,ای پیامبر اینها اخبار غیبی وحی قوم خبری داشت نوح صبر کن همانا فرجام نیک متقین 
12,3,[ای پیامبر!] ما با وحیِ این قرآن به تو، بهترینِ داستان‌ها را برایت حکایت می‌کنیم، در حالی که پیش از این، از آن آگاه نبودی.,ای پیامبر وحی قرآن داستان برایت حکایت آگاه بود 
12,15,پس چون او را [با خود] بردند و تصمیم گرفتند که او را در مخفی‌گاه چاه قرار دهند [چنین کردند] و ما [در همان چاه] به او وحی کردیم که در آینده آنها را از این کارشان خبر خواهی داد، در حالی که آنها نمی‌دانند [که تو همان یوسفی].,برد تصمیم گرفت مخفی‌گاه چاه قرار چاه وحی کرد آینده کارشان خبر خواست دانست یوسفی 
16,2,خداوند فرشتگان را، همراه با وحی که از فرمانِ اوست، بر هر کس از بندگانش که بخواهد، فرومی‌فرستد، که مردم را هشدار دهید که معبودی جز من نیست، پس تنها از من پروا کنید [و مخالف دستورم عمل نکنید.],خداوند فرشتگ همراه وحی فرمان اوست کس بندگانش خواست فرومی‌فرستد مردم هشدار داد معبود پروا مخالف دستور عمل کرد 
17,39,این [دستورات] از حكمت‌هایی است كه پروردگارت بر تو وحی كرده است. و با خدا معبودی دیگر قرار مده كه سرزنش‌شده و رانده شده در دوزخ افكنده خواهی شد.,دستورات حکمت پروردگار وحی خدا معبود قرار مده سرزنش‌شده رانده‌شده دوزخ افکنده خواست 
17,73,و بسا نزدیک بود كه تو را از آنچه به تو وحی كردیم، غافل كنند تا چیز دیگری غیر از وحی را به ما نسبت دهی، و آن‌گاه تو را دوست خود گیرند.,بسا وحی کرد غافل وحی داد آن‌گاه دوست گرفت 
17,86,و اگر بخواهیم، آنچه را به تو وحی كرده‌ایم، [از یادت] می‌بریم، سپس كسی را نمی‌یابی كه در برابر ما از تو دفاع كند.,خواست وحی کرد یادت برد یابید دفاع 
17,87,[محو نشدن وحی از یادها و نوشته‌ها، نیست‌] جز رحمتی از پروردگارت. قطعا فضل خداوند نسبت به تو بزرگ است.,محو نشدن وحی یاد نوشته رحمت پروردگار قطعا فضل خداوند 
18,27,و آنچه را که از کتاب پروردگارت به تو وحی شده است، [بر مردم] بخوان. [سنّت‌ها و] کلمات الهی را تغییردهنده‌ای نیست و هرگز جز او پناهگاهی نخواهی یافت.,کتاب پروردگار وحی‌شده مردم بخوان سنت کلمات الهی تغییردهنده هرگز پناهگاه خواست 
19,9,[فرشته وحی] گفت: «چنین است [كه گفتی، ولی‌] پروردگارت فرمود: این [كار] بر من آسان است، و من تو را پیش از این آفریدم، در حالی كه چیزی نبودی.»,فرشته وحی گفت پروردگار فرمود کار آسان آفرید بود 
19,64,[پس از مدّتی تأخیر در نزول وحی، جبرئیل بر پیامبر نازل شد و گفت:] «ما [فرشتگان] جز به فرمان پروردگارت فرود نمی‌آییم؛ آینده و گذشته‌ی ما و آنچه میان آنهاست، از آنِ اوست و پروردگار تو فراموشکار نیست.,مدتی تأخیر نزول وحی جبرئیل پیامبر نازل فرشتگ فرمان پروردگار فرود نمی‌آییم؛ آینده گذشته آنهاست اوست پروردگار فراموشکار 
20,13,و من تو را [به پیامبری] برگزیده‌ام، پس به آنچه وحی می‌شود، گوش ‌فراده!,پیامبری برگزیده وحی گوش فراده 
20,42,[اکنون] تو و برادرت [هارون] با [معجزات و] نشانه‌هایی که من به شما داده‌ام، بروید و درباره ذکر من [که ابلاغ وحی است،] سستی نکنید.,برادر هارون معجزات نشانه داد رست ذکر ابلاغ وحی سستی کرد 
20,114,پس [بدان که] بلندمرتبه است خدای فرمانروای بر حقّ! و تو [ای پیامبر!] بر خواندن قرآن، پیش از آنکه وحیِ آن بر تو پایان یابد، شتاب مکن و بگو: «پروردگارا! بر دانش من بیافزای!»,بدان بلندمرتبه خدای فرمانروا حق تو پیامبر خواندن قرآن وحی پایان شتاب مکن بگو پروردگارا دانش بیافزای 
21,25,و هر پیامبری پیش از تو فرستادیم، به او وحی کردیم که معبودی جز من نیست، پس [تنها] مرا بپرستید.,پیامبری فرستاد وحی کرد معبود مرا پرستید 
21,108,[پس به آنان] بگو: «تنها چیزی که به من وحی می‌شود این است که معبود شما فقط خدای یگانه است. پس آیا شما [به حقّ] گردن می‌نهید؟!»,بگو وحی معبود خدای یگانه حق گردن می‌نهید؟ 
23,27,پس ما به نوح وحی کردیم: «زیر نظر ما و [مطابق دستور و آموزش و] وحی ما کشتی بساز.» پس همین که فرمان [قهر] ما آمد و [آب از] تنور جوشید، از تمام حیوانات، یک جفت، [نر و ماده،] و [نیز] خانواده‌ات را واردِ کشتی کن، مگر کسی از آنان که پیش‌تر درباره‌ی او سخن به میان آمده [و وعده‌ی هلاکتش داده شده] است. و درباره ستمگران با من سخن مگو، که قطعاً آنان غرق خواهند شد.,نوح وحی کرد مطابق دستور آموزش وحی کشتی بساز فرمان قهر آب تنور جوشید حیوانات جفت نر ماده خانواده کشتی کن مگر پیش درباره سخن وعده هلاکت داده‌شده ستمگر سخن مگو قطعا غرق خواست 
33,2,و از آنچه از سوی پروردگارت به تو وحی می‌شود، پیروی کن که خداوند به آنچه انجام می‌دهید، آگاه است.,پروردگار وحی پیروی کن خداوند انجام داد آگاه 
38,9,مگر گنجینه‌های رحمت پروردگار عزیز و بخشنده‌ات در اختیار آنهاست؟ [تا وحی بر کسانی که آنان می‌خواهند، نازل شود.],مگر گنجینه رحمت پروردگار عزیز بخشنده اختیار آنهاست؟ وحی خواست نازل 
38,70,به من چیزی وحی نمی‌شود، مگر از آن رو که من هشداردهنده‌ای آشکارم.»,وحی مگر هشداردهنده آشکار 
40,15,[خداوند] درجات [بندگان شایسته] را بالا می‌برد. صاحب عرش است. روح را [که فرشته‌ی وحی است،] به فرمانش بر هر کس از بندگانش که بخواهد، می‌فرستد تا [مردم را] از روز [رستاخیز و] ملاقات بیم دهد.,خداوند درجات بندگان شایسته برد صاحب عرش روح فرشته وحی فرمان کس بندگانش خواست فرستاد مردم روز رستاخیز ملاقات بیم 
41,6,[ای پیامبر! به مردم] بگو: «من نیز بشری هستم مانند شما [و از جنس خودتان. با این تفاوت که] به من وحی می‌شود که خدای شما فقط خدایی یکتاست. پس بدون انحراف به سوی او رو کنید و از او آمرزش بخواهید. و وای بر مشرکان!,ای پیامبر مردم بگو بشری  جنس خودتان تفاوت وحی خدای خدایی یکتاست انحراف آمرزش خواست وای مشرک 
42,3,این‌گونه خداوند عزیز حکیم، به تو و به کسانی که پیش از تو بوده‌اند، وحی می‌کند.,این‌گونه خداوند عزیز حکیم بود وحی 
42,51,و هیچ بشری را یارای آن نیست که خداوند با او سخن بگوید، مگر [از طریق] وحی [مستقیم]، یا از پس پرده و حجاب، یا آن که فرستاده‌ای [از فرشتگان] می‌فرستد، پس به اذن او هر چه بخواهد، وحی می‌کند. همانا او والامرتبه و فرزانه است.,بشری یارای خداوند سخن گفت مگر طریق وحی مستقیم پرده حجاب آن‌که فرستاد فرشتگ فرستاد اذن خواست وحی همانا والامرتبه فرزانه 
43,43,پس آنچه را به تو وحی شده، محکم بگیر. همانا تو بر راهی راست هستی.,وحی‌شده محکم بگیر همانا راهی راست هستی 
46,9,بگو: «من در میان پیامبران، بی‌سابقه و نوظهور نیستم و نمی‌دانم با من و شما چگونه رفتار خواهد شد و فقط از آنچه به من وحی می‌شود، پیروی می‌کنم و من تنها هشدار دهنده‌ای آشکارم!»,بگو پیامبر بی‌سابقه نوظهور نیستم دانست رفتار خواست وحی پیروی هشدار دهنده آشکار 
53,4,سخن او جز وحی که به او نازل می‌شود، نیست.,سخن وحی نازل 
53,5,[آن وحی که خدای] بسیار نیرومند به او آموخت.,وحی خدای نیرومند آموخت 
53,10,پس به بنده‌ی خود وحی کرد، آنچه را وحی کرد.,بنده وحی وحی 
54,25,آیا از میان ما، وحی تنها بر صالح نازل شده است؟ بلکه او دروغگو و خودخواه است.»,وحی صالح نازل است؟ دروغگو خودخواه 
75,16,[ای پیامبر! به هنگام نزول وحی،] زبان خود را به حرکت در نیاور تا نسبت به تلاوت آن شتاب کنی.,ای پیامبر نزول وحی زبان حرکت نیاور تلاوت شتاب کرد 
81,24,و او بر [رساندن وحی از عالم] غیب بخل نمی‌ورزد. [و آنچه را دریافت کرده، دریغ نمی‌کند.],رساندن وحی عالم غیب بخل ورزید دریافت دریغ کرد 
99,5,زیرا پروردگارت به آن وحی کرده است.,پروردگار وحی 
