sureh,ayeh,matn,processed matn
52,45,پس آنان را [به حال خود] واگذار تا آن روزشان را ببینند که در آن گرفتار صاعقه می‌شوند.,واگذار روز دید گرفتار صاعقه 
53,58,جز خداوند، کسی برطرف‌ کننده‌ی آن روز نیست.,خداوند برطرف کننده روز 
56,7,و [در آن روز] شما سه گروه خواهید بود:,روز گروه خواست 
69,1,آن روز راستین!,روز راستین 
69,2,چه روز راستین!,روز راستین 
69,15,پس در آن روز، واقعه [بزرگ] روی خواهد داد.,روز واقعه خواست 
70,6,آنان آن روز را دور می‌بینند.,روز دید 
70,26,و آنان که روز جزا را باور دارند.,روز جزا باور 
73,7,تو در روز حرکت و تلاشی طولانی داری.,روز حرکت تلاشی طولانی داشت 
74,9,پس آن روز، روز سختی است.,روز روز سختی 
74,46,و پیوسته روز جزا را تکذیب می‌کردیم.,پیوسته روز جزا تکذیب کرد 
75,12,آن روز قرارگاه فقط به سوی پروردگار توست.,روز قرارگاه پروردگار توس 
75,22,چهره‌هایی در آن روز شاداب و با طراوت است.,چهره روز شاداب طراوت 
75,24,و چهره‌هایی در آن روز گرفته است.,چهره روز 
75,30,در آن روز، روانه شدن به سوی پروردگار توست.,روز روانه پروردگار توس 
77,13,برای روز جدایی.,روز جدایی 
77,38,این روز، روز جدایی است که شما و پیشینیان را گرد آوردیم.,روز روز جدایی پیشینیان گرد آورد 
78,39,آن روز، روز حقّ است. پس هرکس بخواهد، راه بازگشتی به سوی پروردگارش [در پیش] گیرد.,روز روز حق هرکس خواست بازگشتی پروردگار 
79,8,در آن روز، دل‌هایی ترسان و لرزان است.,روز دل ترسان لرزان 
80,37,در آن روز برای هر یک از آنان گرفتاری است که او را [از دیگران] بازمی‌دارد.,روز گرفتاری بازمی‌دارد 
80,38,چهره‌هایی در آن روز درخشانند،,چهره روز درخشانند 
80,40,و بر چهره‌هایی در آن روز، غبار [غم] نشسته.,چهره روز غبار غم نشسته 
82,9,با این همه، [شما روز] جزا را دروغ می‌پندارید.,روز جزا دروغ پندارید 
82,15,که در روز جزا به آن وارد شوند،,روز جزا 
82,17,و تو چه می‌دانی که روز جزا چه روزی است؟,دانست روز جزا روزید است؟ 
82,18,باز، چه می‌دانی که روز جزا چه روزی است؟,دانست روز جزا روزید است؟ 
83,11,کسانی که روز جزا را انکار می‌کنند.,روز جزا انکار 
83,15,هرگز! آنان در آن روز از [الطاف] پروردگارشان دور و محرومند.,هرگز روز الطاف پروردگار محرومند 
85,2,و سوگند به روز موعود [جزا]!,سوگند به‌روز موعود جزا 
88,2,در آن روز، چهره‌هایی خوار و زبونند.,روز چهره خوار زبونند 
89,23,در آن روز دوزخ را بیاورند. آن روز انسان یادآور شود؛ ولی این یادآوری چه سودی برایش دارد؟,روز دوزخ بیاورند روز انسان یادآور شود؛ یادآوری سودی برایش دارد؟ 
90,14,یا غذا دادن به روز گرسنگی و قحطی،,غذا به‌روز گرسنگی قحطی 
92,6,و پاداش نیک [روز جزا] را تصدیق کرد،,پاداش نیک‌روز جزا تصدیق 
92,9,و پاداش نیک [روز جزا] را تکذیب کرد،,پاداش نیک‌روز جزا تکذیب 
99,4,در آن روز زمین خبرهای خود را بازگو می‌کند.,روز زمین خبرهای بازگو 
102,8,سپس در آن روز از نعمت‌ها بازخواست خواهید شد.,روز نعمت بازخواست خواست 
107,1,آیا کسی که پیوسته [روزِ] جزا را انکار می‌کند، دیدی؟,پیوسته روز جزا انکار دیدی؟ 
