sureh,ayeh,matn,processed matn
2,38,گفتیم: «همگی از آن [جایگاه] فرود آیید، و آن‌گاه که هدایتی از طرف من برای شما آمد، پس کسانی که از هدایت من پیروی کنند، نه برایشان بیمی است و نه غمگین خواهند شد.»,گفت همگی جایگاه فرود آمد آن‌گاه هدایت هدایت پیروی برایشان بیم غمگین خواست 
2,39,و[لی] کسانی که کافر شدند و آیات ما را تکذیب کردند، اهل دوزخند و جاودانه در آن خواهند بود.,کافر آیات تکذیب اهل دوزخند جاودانه خواست 
2,40,ای فرزندان اسرائیل! نعمتم را که به شما ارزانی داشتم، به خاطر بیاورید و به پیمانم [که بسته‌اید] وفا کنید، تا من [نیز] به پیمان شما وفا کنم و تنها از من پروا داشته باشید.,ای فرزندان اسرائیل نعم ارزانی داشت خاطر بیاورید پیمان بست وفا پیمان وفا پروا باشید 
2,41,و به آنچه [از قرآن] نازل کردم، ایمان بیاورید که آنچه را در کتاب شما [از نشانه‌های آن] آمده است، تصدیق می‌کند و نخستین کافر به آن نباشید و آیات مرا به بهای ناچیز نفروشید و تنها از من پروا کنید.,قرآن نازل ایمان بیاورید کتاب نشانه تصدیق کافر باشید آیات مرا بهای ناچیز فروخت پروا 
2,42,و حقّ را با باطل نپوشانید و حقیقت را با این که می‌دانید، کتمان نکنید.,حق باطل پوشاند حقیقت این‌که دانست کتمان کرد 
2,43,و نماز را به پا دارید و زکات را بپردازید و همراه با رکوع‌کنندگان، رکوع نمایید.,نماز پا داشت زکات پرداخت همراه رکوع‌کنندگان رکوع نمایید 
2,44,آیا مردم را به نیکی دعوت می‌کنید و خودتان را فراموش می‌نمایید؟ با این که شما کتاب [آسمانی] را می‌خوانید. آیا هیچ فکر نمی‌کنید؟,مردم نیکی دعوت کرد خودتان فراموش می‌نمایید؟ این‌که کتاب آسمانی خواند نمی‌کنید؟ 
2,45,و از صبر و نماز یاری جویید، [و با شکیبایی و توجه به پروردگار، نیرو بگیرید،] و این کار جز برای خاشعان، دشوار و سنگین است.,صبر نماز یاری جست شکیبایی توجه پروردگار نیرو گرفت کار خاشع دشوار سنگین 
2,46,آنان که می‌دانند به پیشگاه پروردگارشان حاضر خواهند شد و به سوی او بازمی‌گردند.,دانست پیشگاه پروردگار حاضر خواست بازمی‌گردند 
2,47,ای بنی‌اسرائیل! نعمتم را که به شما ارزانی داشتم، به خاطر بیاورید، و [نیز به یاد آورید که] من، شما را بر جهانیان، برتری بخشیدم.,ای بنی‌اسرائیل نعم ارزانی داشت خاطر بیاورید یاد آورد جهانیان برتری بخشید 
2,48,و از روزی بترسید که کسی مجازات دیگری را نمی‌پذیرد و شفاعتی از کسی پذیرفته نمی‌شود و غرامتی از او قبول نخواهد شد، و [به هیچ صورت] یاری نخواهند شد.,روزید ترسید مجازات پذیرفت شفاعت پذیرفته غرامت قبول خواست صورت یاری خواست 
2,49,و [نیز به خاطر بیاورید] آن زمان که شما را از چنگال فرعونیان رهایی بخشیدیم، که همواره شما را به بدترین صورت آزار می‌دادند، پسران شما را سر می‌بریدند و زنان شما را [برای کنیزی] زنده نگه می‌داشتند و در این امر، برای شما آزمایشی بزرگ و سخت از طرف پروردگارتان بود.,خاطر بیاورید زمان چنگال فرعون رهایی بخشید بدترین صورت آزار داد پسر سر برید زنان کنیزی زنده نگه داشت آزمایش سخت پروردگار 
2,50,و هنگامی که دریا را برای شما شکافتیم و شما را نجات دادیم و فرعونیان را غرق کردیم، در حالی که شما تماشا می‌کردید.,هنگامی‌که دریا شکافت نجات داد فرعون غرق کرد تماشا کرد 
2,51,و هنگامی که با موسی چهل شب وعده گذاردیم و شما پس از [آمدن] او [به میقات،] گوساله را [معبود خود] گرفتید، در حالی که ستمکار بودید.,هنگامی‌که موسی چهل شب وعده گذارد آمدن میقات گوساله معبود گرفت ستمکار بود 
2,52,آن‌گاه پس از آن [انحراف] از شما درگذشتیم تا شاید شکر [این نعمت را] به جای آورید.,آن‌گاه انحراف درگذشت شکر نعمت آورد 
2,53,و هنگامی که به موسی کتاب [تورات] و وسیله‌ی تشخیص [حقّ از باطل] دادیم، تا شاید شما هدایت شوید.,هنگامی‌که موسی کتاب تورات وسیله تشخیص حق باطل داد هدایت شد 
2,54,و زمانی که موسی به قوم خود گفت: «ای قوم من! شما با [به پرستش] گرفتن گوساله، به خود ستم کردید. پس به سوی خالق خود توبه کنید و بازگردید و [افرادی از] خودتان را [که گوساله را به پرستش گرفتند،] به قتل برسانید، این کار برای شما در پیشگاه پروردگارتان بهتر است.» پس خداوند توبه‌ی شما را پذیرفت، زیرا او توبه‌پذیر مهربان است.,زمانی موسی قوم ای قوم پرستش گرفتن گوساله ستم کرد خالق توبه بازگشت خودتان گوساله پرستش گرفت قتل رساند کار پیشگاه پروردگار خداوند توبه پذیرفت توبه‌پذیر مهربان 
2,55,و هنگامی که گفتید: «ای موسی! ما هرگز به تو ایمان نمی‌آوریم، مگر این که خدا را آشکارا [به چشم خود] ببینیم.» پس صاعقه [جان] شما را گرفت، در حالی که تماشا می‌کردید.,هنگامی‌که گفت ای موسی هرگز ایمان آورد مگر این‌که خدا آشکارا چشم دید صاعقه جان تماشا کرد 
2,56,سپس شما را پس از مرگتان [حیات بخشیدیم و] برانگیختیم، شاید شکرگزاری کنید.,مرگ حیات بخشید برانگیختیم شکرگزاری 
2,57,و ابر را بر شما سایبان ساختیم و مَنّ و سَلوی را برای شما فرستادیم [و گفتیم]: «از نعمت‌های پاکیزه‌ای که به شما روزی دادیم بخورید». [ولی آنها با بهانه‌جویی‌های خود، کفران نعمت کردند. بدانید که] آنها به ما ستم نکردند، بلکه به خودشان ستم نمودند.,ابر سایبان ساخت سلوی فرستاد گفت نعمت پاکیزه روزید داد خورد بهانه‌جویی کفران نعمت دانست ستم کرد خودشان ستم نمود 
2,58,و [به خاطر بیاورید] زمانی که گفتیم: «وارد این قریه (بیت‌المقدّس) شوید و از [نعمت‌های فراوان] آن، هر چه می‌خواهید با گوارایی بخورید و از درِ [معبد بیت‌المقدّس] سجده‌کنان و خاشعانه وارد شوید و بگویید»: «خداوندا! گناهان ما را بریز!» «تا ما خطاهای شما را ببخشیم و به نیکوکاران، پاداشی افزون خواهیم داد.»,خاطر بیاورید زمانی گفت قریه (بیت‌المقدس) شد نعمت فراوان خواست گوارایی خورد معبد بیت‌المقدس سجده‌کنان خاشعانه شد گفت خداوندا گناه بریز خطا بخشید نیکوکار پاداش افزون خواست 
2,59,امّا ستمگران [آن را] به سخن دیگری غیر از آنچه به ایشان گفته شده بود، تبدیل کردند [به جای حِطَََّه، گفتند: «حِنطَه»] پس بر آن ستمکاران به سزای گناهی که مرتکب می‌شدند، عذابی از آسمان فروفرستادیم.,ستمگر سخن گفته‌شده حطه گفت حنطه ستمکار سزید گناهی مرتکب شد عذاب آسمان فروفرستادیم 
2,60,و زمانی که موسی برای قوم خویش آب طلبید، به او گفتیم: «عصایت را به سنگ بزن!» ناگاه دوازده چشمه‌ی آب از آن شکافت و جوشید، [به طوری که] هر گروهی [از طوایف دوازده‌گانه بنی‌اسرائیل] آبشخور خود را شناخت. [گفتیم:] «از روزیِ الهی بخورید و بیاشامید و در زمین، تبهکارانه فساد نکنید!»,زمانی موسی قوم آب طلبید گفت عصا سنگ بزن ناگاه دوازده چشمه آب شکافت جوشید طوری طوایف دوازده‌گانه بنی‌اسرائیل آبشخور شناخت گفت روزید الهی خورد بیاشامید زمین تبهکارانه فساد کرد 
2,61,و زمانی که گفتید: «ای موسی! ما هرگز یک نوع غذا را تحمّل نمی‌کنیم. پس پروردگارت را بخوان تا از آنچه زمین می‌رویاند، از سبزیجات و خیار و سیر و عدس و پیازش، برای ما بیرون آورد.» موسی گفت: «آیا [غذای] پست‌تر را به جای [غذای] بهتر می‌خواهید؟ [اکنون که چنین است، بکوشید از این بیابان خارج و] وارد شهر شوید، که هر چه خواستید برای شما فراهم است.» پس [مهرِ] ذلّت و درماندگی بر آنها زده شد و [بار دیگر] گرفتار غضب پروردگار شدند. این بدان جهت بود که آنها به آیات الهی کفر می‌ورزیدند و پیامبران را به ناحقّ می‌کشتند، و این به سبب آن بود که آنان گنهکار و سرکش و متجاوز بودند.,زمانی گفت ای موسی هرگز غذا تحمل کرد پروردگار بخوان زمین رویاند سبزیجات خیار سیر عدس پیاز موسی غذای پست غذای می‌خواهید؟ کوشید بیابان خارج شهر شد خواست فراهم مهر ذلت درماندگی زده گرفتار غضب پروردگار بدان جهت آیات الهی کفر ورزید پیامبر ناحق کشت گنهکار سرکش متجاوز 
2,62,کسانی که [به اسلام] ایمان آوردند و کسانی که به آیین یهود گرویدند و نصارا و صابئان، هر کدام که به خدا و روز قیامت ایمان آورند و عمل صالح انجام دهند، پس پاداششان نزد پروردگارشان مسلّم است. و نه ترسی بر آنهاست و نه اندوهگین می‌شوند.,اسلام ایمان آورد آیین یهود گروید نصارا صابئان خدا روز قیامت ایمان آورد عمل صالح انجام پاداش نزد پروردگار مسلم ترسید آنهاست اندوهگین 
2,63,و [به یاد آورید] زمانی که از شما پیمان گرفتیم و کوه طور را بر فراز شما بالا بردیم [و گفتیم]: «آنچه را [از آیات و دستورات خداوند] به شما داده‌ایم، با قدرت بگیرید و آنچه را در آن هست، به خاطر داشته باشید [و به آن عمل کنید] تا پرهیزکار شوید.»,یاد آورد زمانی پیمان گرفت کوه فراز برد گفت آیات دستورات خداوند داد قدرت گرفت هست خاطر باشید عمل پرهیزکار شد 
2,64,سپس شما بعد از این ماجرا [باز هم] روی‌گردان شدید و اگر فضل و رحمت خداوند بر شما نبود، قطعاً از زیانکاران بودید.,ماجرا روی‌گردان شدید فضل رحمت خداوند قطعا زیانکار بود 
2,65,قطعاً از [سرنوشت] کسانی از شما که در روز شنبه، نافرمانی کردند [و به جای تعطیل کردن این روز، دنبال کار رفتند،] آگاهید، ما به آنان گفتیم: «به شکل بوزینه‌هایی طرد شده درآیید!»,قطعا سرنوشت روز شنبه نافرمانی تعطیل روز دنبال کار رفت آگهید گفت شکل بوزینه طرد درآیید 
2,66,ما این مجازات را درس عبرتی برای مردم آن زمان و نسل‌های بعد از آنان، و پندی برای پرهیزکاران قرار دادیم.,مجازات درس عبرت مردم زمان نسل پندی پرهیزکار قرار داد 
2,67,و هنگامی که موسی به قوم خود گفت: «خداوند به شما فرمان می‌دهد [برای یافتن قاتل] ماده گاوی را ذبح کنید.» گفتند: «آیا ما را به تمسخر می‌گیری؟» [موسی] گفت: «به خدا پناه می‌برم از این که از جاهلان باشم.»,هنگامی‌که موسی قوم خداوند فرمان یافتن قاتل ماده گاوی ذبح گفت تمسخر می‌گیری؟ موسی خدا پناه برد این‌که جاهل باشید 
2,68,[بنی‌اسرائیل به موسی] گفتند: «برای ما پروردگارت را بخوان تا بر ما روشن کند که آن چگونه [گاوی] است؟» [موسی] گفت: «خداوند می‌فرماید: ماده گاوی که نه پیر و از کار افتاده باشد و نه بِکر و جوان، [بلکه] میان این دو [و میان‌سال] باشد. پس آنچه به شما دستور داده شده [هر چه زودتر] انجام دهید.»,بنی‌اسرائیل موسی گفت پروردگار بخوان روشن گاوی است؟ موسی خداوند فرمود ماده گاوی پیر کار افتاده بکر جوان میان‌سال دستور داده‌شده زودتر انجام داد 
2,69,[آنان به موسی] گفتند: «برای ما پروردگارت را بخوان تا بر ما روشن سازد که رنگش چگونه باشد؟» [موسی] گفت: «خداوند می‌گوید: آن ماده گاوی باشد زرد یکدست، که رنگِ آن، بینندگان را شاد و مسرور سازد!»,موسی گفت پروردگار بخوان روشن ساخت رنگ باشد؟ موسی خداوند ماده گاوی زرد یکدست رنگ بینندگان شاد مسرور ساخت 
2,70,[بار دیگر به موسی] گفتند: «برای ما پروردگارت را بخوان تا بر ما روشن کند چگونه گاوی باشد؟ زیرا این گاو بر ما مشتبه شده و اگر خداوند بخواهد، [به شناخت آن] هدایت خواهیم شد.»,موسی گفت پروردگار بخوان روشن گاوی باشد؟ گاو مشتبه خداوند خواست شناخت هدایت خواست 
2,71,[موسی] گفت: «خداوند می‌فرماید: آن گاوی است که نه چنان رام باشد که زمین را شخم زند و نه کشت‌زار را آبیاری کند. [بی‌عیب و] سالم است و هیچ لکه‌ای در [رنگ] آن نیست.» گفتند: «الآن حقّ [مطلب] را آوردی!» پس [چنان گاوی را پیدا کردند و] آن را سر بریدند، ولی نزدیک بود انجام ندهند.,موسی خداوند فرمود گاوی چنان رام زمین شخم زند کشت‌زار آبیاری بی‌عیب سالم لکه رنگ گفت الآن حق مطلب آورد چنان گاوی سر برید انجام داد 
2,72,و هنگامی که فردی را به قتل رساندید و سپس درباره‌ی [قاتل] او، به نزاع پرداختید، ولی خداوند آنچه را شما پنهان می‌داشتید، آشکار می‌سازد.,هنگامی‌که قتل رساند درباره قاتل نزاع پرداخت خداوند پنهان داشت آشکار ساخت 
2,73,سپس گفتیم: «قسمتی از گاو ذبح شده را به مقتول بزنید [تا زنده شود و قاتل را معرّفی کند]. خداوند این‌گونه مردگان را زنده می‌کند و آیات خود را به شما نشان می‌دهد، شاید بیندیشید.»,گفت قسمتی گاو ذبح مقتول زد زنده قاتل معرفی خداوند این‌گونه مردگان زنده آیات نشان بیندیشید 
2,74,سپس دل‌های شما بعد از این [همه کفران] سخت شد، همچون سنگ یا سخت‌تر! چرا که از پاره‌ای سنگ‌ها، نهرها شکافته [و جاری] می‌شود و پاره‌ای از آنها، شکاف برمی‌دارد و آب از آن تراوش می‌کند، و بعضی از سنگ‌ها از خوف خدا [از فراز کوه] به زیر می‌افتد. و خداوند از اعمال شما غافل نیست.,دل کفران سخت سنگ سخت پاره‌ای سنگ نهر شکافته پاره‌ای شکاف برمی‌دارد آب تراوش سنگ خوف خدا فراز کوه افتاد خداوند اعمال غافل 
2,75,[پس ای مؤمنان!] آیا انتظار دارید [که یهودیانِ سرسخت،] به [دین] شما ایمان بیاورند؟ در حالی که عده‌ای از آنان، سخنان خدا را می‌شنیدند و پس از فهمیدنش‌، آن را تحریف می‌کردند با آن که [حقّ را] می‌دانستند؟!,پس مؤمنان انتظار داشت یهود سرسخت دین ایمان بیاورند؟ عده سخنان خدا شنید فهمیدن تحریف آن‌که حق می‌دانستند؟ 
2,76,و [همین یهودیان] هنگامی که مؤمنان را ملاقات می‌کنند، می‌گویند: «ایمان آوردیم.» ولی هنگامی که با یکدیگر خلوت می‌کنند، [بعضی به بعضی دیگر اعتراض کرده،] می‌گویند: «چرا آنچه را که خداوند [درباره‌ی صفات آخرین پیامبر] برای شما [در تورات] گشوده [به مسلمانان] بازگو می‌کنید تا [روز رستاخیز] در پیشگاه پروردگارتان، بر ضدّ شما به آن استدلال کنند؟ پس آیا نمی‌فهمید؟!»,یهود هنگامی‌که مؤمنان ملاقات ایمان آورد هنگامی‌که خلوت اعتراض خداوند درباره صفات پیامبر تورات گشوده مسلمان بازگو کرد روز رستاخیز پیشگاه پروردگار ضد استدلال کنند؟ نمی‌فهمید؟ 
